	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
141	kleine_geistliche_konzerte	op09n14swv319_Ich_beuge_meine_Knie_gegen_dem_Vater	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	145.0	215	0.6744186046511628	5	115
142	kleine_geistliche_konzerte	op09n15swv320_Ich_bin_jung_gewesen_und_bin_alt_worden	1637.9308224442736	1639	Renaissance	pre-Baroque	F	major	107.6	150	0.7173333333333333	5	116
143	kleine_geistliche_konzerte	op09n16swv321_Herr,_wenn_ich_nur_dich	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	152.2	187	0.813903743315508	5	117
144	kleine_geistliche_konzerte	op09n17swv322_Rorate,_rorate_coeli	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	133.79999999999998	190	0.7042105263157894	5	118
145	kleine_geistliche_konzerte	op09n18swv323_Joseph,_du_Sohn_David	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	136.0	170	0.8	5	119
146	kleine_geistliche_konzerte	op09n19swv324_Ich_bin_die_Auferstehung	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	161.4	234	0.6897435897435897	5	120
147	kleine_geistliche_konzerte	op09n20swv325_Die_Seele_Christi_heilige_mich	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	156.4	217	0.7207373271889401	5	121
148	kleine_geistliche_konzerte	op09n21swv326_Ich_ruf_zu_dir,_Herr_Jesu_Christ	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	139.0	180	0.7722222222222223	5	122
149	kleine_geistliche_konzerte	op09n22swv327_Allein_Gott_in_der_Höh	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	262.6	352	0.7460227272727273	5	123
150	kleine_geistliche_konzerte	op09n23swv328_Veni,_Sancte_Spiritus	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	208.4	259	0.8046332046332046	5	124
151	kleine_geistliche_konzerte	op09n24swv329_Ist_Gott_für_uns	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	125.2	192	0.6520833333333333	5	125
152	kleine_geistliche_konzerte	op09n25swv330_Wer_will_uns_scheiden_von_der_Liebe_Gottes	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	126.0	178	0.7078651685393258	5	126
153	kleine_geistliche_konzerte	op09n26swv331_Die_Stimm_des_Herren_gehet_auf_den_Wassern	1637.9308224442736	1639	Renaissance	pre-Baroque	d	minor	165.6	237	0.6987341772151898	5	127
154	kleine_geistliche_konzerte	op09n27swv332_Jubilate_Deo_omnis_terra	1637.9308224442736	1639	Renaissance	pre-Baroque	F	major	272.4	351	0.776068376068376	5	128
155	kleine_geistliche_konzerte	op09n28swv333_Sei_gegrüßet,_Maria	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	280.59999999999997	376	0.7462765957446807	5	129
156	kleine_geistliche_konzerte	op09n29swv334_Ave_Maria,_qualis_est	1637.9308224442736	1639	Renaissance	pre-Baroque	G	major	276.8	376	0.7361702127659575	5	130
157	kleine_geistliche_konzerte	op09n30swv335_Was_betrübst_du_dich,_meine_Seele	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	165.2	194	0.8515463917525773	5	131
158	kleine_geistliche_konzerte	op09n31swv336_Quemadmodum_desiderat_cervus	1637.9308224442736	1639	Renaissance	pre-Baroque	g	minor	362.0	478	0.7573221757322176	5	132
159	kleine_geistliche_konzerte	op09n32swv337_Aufer_immensam	1637.9308224442736	1639	Renaissance	pre-Baroque	a	minor	349.2	428	0.8158878504672897	5	133
160	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	major	46.4	53	0.8754716981132076	6	134
161	corelli	op01n01a	1687.6864702945581	1681	Baroque	Baroque	F	minor	10.4	8	1.3	6	134
162	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	major	109.8	123	0.8926829268292683	6	135
163	corelli	op01n01b	1687.6864702945581	1681	Baroque	Baroque	F	minor	13.4	15	0.8933333333333333	6	135
164	corelli	op01n01c	1687.6864702945581	1681	Baroque	Baroque	F	major	47.8	48	0.9958333333333332	6	136
165	corelli	op01n01c	1687.6864702945581	1681	Baroque	Baroque	F	minor	39.8	47	0.8468085106382978	6	136
166	corelli	op01n01d	1687.6864702945581	1681	Baroque	Baroque	F	major	94.0	116	0.8103448275862069	6	137
167	corelli	op01n01d	1687.6864702945581	1681	Baroque	Baroque	F	minor	20.0	22	0.9090909090909091	6	137
168	corelli	op01n02a	1687.6864702945581	1681	Baroque	Baroque	e	minor	61.8	66	0.9363636363636363	6	138
169	corelli	op01n02a	1687.6864702945581	1681	Baroque	Baroque	e	major	9.0	9	1.0	6	138
170	corelli	op01n02b	1687.6864702945581	1681	Baroque	Baroque	e	minor	94.2	103	0.9145631067961165	6	139
171	corelli	op01n02b	1687.6864702945581	1681	Baroque	Baroque	e	major	13.8	18	0.7666666666666667	6	139
172	corelli	op01n02c	1687.6864702945581	1681	Baroque	Baroque	e	minor	42.4	54	0.7851851851851852	6	140
173	corelli	op01n02c	1687.6864702945581	1681	Baroque	Baroque	e	major	8.8	10	0.8800000000000001	6	140
