	corpus	piece	corpus_year	piece_year	period	period_Johannes	globalkey	localkey	chord_num	total_WLD	piece_avg_WLD	corpus_id	piece_id
1118	grieg_lyric_pieces	op57n04	1890.3354624738975	1893	Late Romantic	Extended tonality	G	I	115	1659.0	14.42608695652174	31	1106
1119	grieg_lyric_pieces	op57n05	1890.3354624738975	1893	Late Romantic	Extended tonality	C	I	199	3243.0	16.2964824120603	31	1107
1120	grieg_lyric_pieces	op57n06	1890.3354624738975	1893	Late Romantic	Extended tonality	e	i	154	1858.0	12.064935064935066	31	1108
1121	grieg_lyric_pieces	op62n01	1890.3354624738975	1895	Late Romantic	Extended tonality	b	i	70	992.0	14.17142857142857	31	1109
1122	grieg_lyric_pieces	op62n02	1890.3354624738975	1895	Late Romantic	Extended tonality	G	I	162	2073.0	12.796296296296296	31	1110
1123	grieg_lyric_pieces	op62n03	1890.3354624738975	1895	Late Romantic	Extended tonality	A	I	93	1212.0	13.03225806451613	31	1111
1124	grieg_lyric_pieces	op62n04	1890.3354624738975	1895	Late Romantic	Extended tonality	b	i	97	1136.0	11.711340206185566	31	1112
1125	grieg_lyric_pieces	op62n05	1890.3354624738975	1895	Late Romantic	Extended tonality	A	I	45	633.0	14.066666666666666	31	1113
1126	grieg_lyric_pieces	op62n06	1890.3354624738975	1895	Late Romantic	Extended tonality	E	I	173	1925.0	11.127167630057803	31	1114
1127	grieg_lyric_pieces	op65n01	1890.3354624738975	1896	Late Romantic	Extended tonality	d	i	199	2083.0	10.467336683417086	31	1115
1128	grieg_lyric_pieces	op65n02	1890.3354624738975	1896	Late Romantic	Extended tonality	A	I	127	1763.0	13.881889763779528	31	1116
1129	grieg_lyric_pieces	op65n03	1890.3354624738975	1896	Late Romantic	Extended tonality	b	i	87	1082.0	12.436781609195402	31	1117
1130	grieg_lyric_pieces	op65n04	1890.3354624738975	1896	Late Romantic	Extended tonality	A	I	112	2568.0	22.928571428571427	31	1118
1131	grieg_lyric_pieces	op65n05	1890.3354624738975	1896	Late Romantic	Extended tonality	c	i	124	1248.0	10.064516129032258	31	1119
1132	grieg_lyric_pieces	op65n06	1890.3354624738975	1896	Late Romantic	Extended tonality	D	I	212	2868.0	13.528301886792454	31	1120
1133	grieg_lyric_pieces	op68n01	1890.3354624738975	1899	Late Romantic	Extended tonality	C	I	155	1394.0	8.993548387096775	31	1121
1134	grieg_lyric_pieces	op68n02	1890.3354624738975	1899	Late Romantic	Extended tonality	G	I	185	1664.0	8.994594594594595	31	1122
1135	grieg_lyric_pieces	op68n03	1890.3354624738975	1899	Late Romantic	Extended tonality	D	I	134	2031.0	15.156716417910447	31	1123
1136	grieg_lyric_pieces	op68n04	1890.3354624738975	1899	Late Romantic	Extended tonality	e	i	85	964.0	11.341176470588236	31	1124
1137	grieg_lyric_pieces	op68n05	1890.3354624738975	1899	Late Romantic	Extended tonality	E	I	91	1081.0	11.87912087912088	31	1125
1138	grieg_lyric_pieces	op68n06	1890.3354624738975	1899	Late Romantic	Extended tonality	g	i	200	3186.0	15.93	31	1126
1139	grieg_lyric_pieces	op71n01	1890.3354624738975	1901	Late Romantic	Extended tonality	e	i	176	1663.0	9.448863636363637	31	1127
1140	grieg_lyric_pieces	op71n02	1890.3354624738975	1901	Late Romantic	Extended tonality	Db	I	107	1665.0	15.560747663551401	31	1128
1141	grieg_lyric_pieces	op71n03	1890.3354624738975	1901	Late Romantic	Extended tonality	eb	i	71	870.0	12.253521126760564	31	1129
1142	grieg_lyric_pieces	op71n04	1890.3354624738975	1901	Late Romantic	Extended tonality	B	I	87	1127.0	12.954022988505747	31	1130
1143	grieg_lyric_pieces	op71n05	1890.3354624738975	1901	Late Romantic	Extended tonality	C	I	152	2039.0	13.414473684210526	31	1131
1144	grieg_lyric_pieces	op71n06	1890.3354624738975	1901	Late Romantic	Extended tonality	e	i	131	1217.0	9.290076335877863	31	1132
1145	grieg_lyric_pieces	op71n07	1890.3354624738975	1901	Late Romantic	Extended tonality	Eb	I	74	1094.0	14.783783783783784	31	1133
1146	ravel_piano	Ravel_-_Jeux_dEau	1903.8101851851852	1901	Late Romantic	Extended tonality	E	I	257	6450.0	25.09727626459144	32	1134
1147	ravel_piano	Ravel_-_Miroirs_III._Une_Barque_sur_l'ocean	1903.8101851851852	1905	Late Romantic	Extended tonality	f#	i	239	4527.0	18.94142259414226	32	1135
1148	ravel_piano	Ravel_-_Miroirs_IV._Alborada_del_gracioso	1903.8101851851852	1905	Late Romantic	Extended tonality	D	I	368	6029.0	16.383152173913043	32	1136
1149	mahler_kindertotenlieder	kindertotenlieder_01_nun_will_die_sonn	1904.0	1904	Late Romantic	Extended tonality	d	i	164	1887.0	11.50609756097561	33	1137
1150	mahler_kindertotenlieder	kindertotenlieder_02_nun_seh_ich_wohl	1904.0	1904	Late Romantic	Extended tonality	c	i	91	1404.0	15.428571428571429	33	1138
1151	mahler_kindertotenlieder	kindertotenlieder_03_wenn_dein_mutterlein	1904.0	1904	Late Romantic	Extended tonality	c	i	115	1103.0	9.591304347826087	33	1139
1152	mahler_kindertotenlieder	kindertotenlieder_04_oft_denk_ich	1904.0	1904	Late Romantic	Extended tonality	Eb	I	53	810.0	15.283018867924529	33	1140
1153	mahler_kindertotenlieder	kindertotenlieder_05_in_diesem_wetter	1904.0	1904	Late Romantic	Extended tonality	d	i	145	1580.0	10.89655172413793	33	1141
1154	debussy_suite_bergamasque	l075-01_suite_prelude	1905.0	1905	Late Romantic	Extended tonality	F	I	274	3520.0	12.846715328467154	34	1142
1155	debussy_suite_bergamasque	l075-02_suite_menuet	1905.0	1905	Late Romantic	Extended tonality	a	i	305	3906.0	12.806557377049181	34	1143
1156	debussy_suite_bergamasque	l075-03_suite_clair	1905.0	1905	Late Romantic	Extended tonality	Db	I	150	1813.0	12.086666666666666	34	1144
1157	debussy_suite_bergamasque	l075-04_suite_passepied	1905.0	1905	Late Romantic	Extended tonality	f#	i	284	3665.0	12.904929577464788	34	1145
1158	bartok_bagatelles	op06n01	1908.0	1908	Late Romantic	Extended tonality	c#	i	25	306.0	12.24	35	1146
1159	bartok_bagatelles	op06n02	1908.0	1908	Late Romantic	Extended tonality	Db	I	56	1174.0	20.964285714285715	35	1147
1160	bartok_bagatelles	op06n03	1908.0	1908	Late Romantic	Extended tonality	e	i	32	328.0	10.25	35	1148
1161	bartok_bagatelles	op06n04	1908.0	1908	Late Romantic	Extended tonality	d	i	40	544.0	13.6	35	1149
1162	bartok_bagatelles	op06n05	1908.0	1908	Late Romantic	Extended tonality	g	i	27	507.0	18.77777777777778	35	1150
1163	bartok_bagatelles	op06n06	1908.0	1908	Late Romantic	Extended tonality	b	i	53	647.0	12.20754716981132	35	1151
1164	bartok_bagatelles	op06n07	1908.0	1908	Late Romantic	Extended tonality	C	I	109	3283.0	30.119266055045873	35	1152
1165	bartok_bagatelles	op06n08	1908.0	1908	Late Romantic	Extended tonality	B	I	68	1400.0	20.58823529411765	35	1153
1166	bartok_bagatelles	op06n09	1908.0	1908	Late Romantic	Extended tonality	B	I	86	1375.0	15.988372093023257	35	1154
1167	bartok_bagatelles	op06n10	1908.0	1908	Late Romantic	Extended tonality	F	I	223	5449.0	24.434977578475337	35	1155
1168	bartok_bagatelles	op06n11	1908.0	1908	Late Romantic	Extended tonality	b	i	98	1994.0	20.346938775510203	35	1156
1169	bartok_bagatelles	op06n12	1908.0	1908	Late Romantic	Extended tonality	c	i	77	1576.0	20.467532467532468	35	1157
1170	bartok_bagatelles	op06n13	1908.0	1908	Late Romantic	Extended tonality	eb	i	40	939.0	23.475	35	1158
1171	bartok_bagatelles	op06n14	1908.0	1908	Late Romantic	Extended tonality	D	I	195	2986.0	15.312820512820513	35	1159
1172	medtner_tales	op08n01	1918.2984935548998	1905	Late Romantic	Extended tonality	c	i	206	2714.0	13.174757281553399	36	1056
1173	medtner_tales	op14n01	1918.2984935548998	1907	Late Romantic	Extended tonality	f	i	262	2825.0	10.782442748091603	36	1160
1174	medtner_tales	op26n01	1918.2984935548998	1912	Late Romantic	Extended tonality	Eb	I	180	2194.0	12.188888888888888	36	1161
1175	medtner_tales	op26n02	1918.2984935548998	1912	Late Romantic	Extended tonality	Eb	I	162	1947.0	12.018518518518519	36	1162
1176	medtner_tales	op26n03	1918.2984935548998	1912	Late Romantic	Extended tonality	f	i	113	1896.0	16.778761061946902	36	1163
1177	medtner_tales	op26n04	1918.2984935548998	1912	Late Romantic	Extended tonality	f#	i	291	3614.0	12.419243986254296	36	1164
1178	medtner_tales	op34n01	1918.2984935548998	1917	Late Romantic	Extended tonality	b	i	668	9320.0	13.952095808383234	36	1165
1179	medtner_tales	op34n02	1918.2984935548998	1917	Late Romantic	Extended tonality	e	i	195	2374.0	12.174358974358974	36	1166
1180	medtner_tales	op34n03	1918.2984935548998	1917	Late Romantic	Extended tonality	a	i	404	5598.0	13.856435643564357	36	1167
1181	medtner_tales	op34n04	1918.2984935548998	1917	Late Romantic	Extended tonality	d	i	317	3810.0	12.018927444794953	36	1168
1182	medtner_tales	op35n01	1918.2984935548998	1917	Late Romantic	Extended tonality	C	I	270	3660.0	13.555555555555555	36	1169
1183	medtner_tales	op35n02	1918.2984935548998	1917	Late Romantic	Extended tonality	G	I	418	4789.0	11.456937799043063	36	1170
1184	medtner_tales	op35n03	1918.2984935548998	1917	Late Romantic	Extended tonality	a	i	316	3763.0	11.908227848101266	36	1171
1185	medtner_tales	op35n04	1918.2984935548998	1917	Late Romantic	Extended tonality	c#	i	345	4927.0	14.281159420289855	36	1172
1186	medtner_tales	op42n01	1918.2984935548998	1924	Late Romantic	Extended tonality	f	i	473	5247.0	11.093023255813954	36	1173
1187	medtner_tales	op42n02	1918.2984935548998	1924	Late Romantic	Extended tonality	c	i	178	2232.0	12.539325842696629	36	1174
1188	medtner_tales	op42n03	1918.2984935548998	1924	Late Romantic	Extended tonality	g#	i	502	6957.0	13.858565737051793	36	1175
1189	medtner_tales	op48n01	1918.2984935548998	1925	Late Romantic	Extended tonality	C	I	859	11043.0	12.855646100116415	36	1176
1190	medtner_tales	op48n02	1918.2984935548998	1925	Late Romantic	Extended tonality	g	i	280	3544.0	12.657142857142857	36	1177
1191	poulenc_mouvements_perpetuels	01_assez_modere	1919.0	1919	Late Romantic	Extended tonality	Bb	I	93	1354.0	14.559139784946236	37	1178
1192	poulenc_mouvements_perpetuels	02_tres_modere	1919.0	1919	Late Romantic	Extended tonality	d	i	58	850.0	14.655172413793103	37	1179
1193	poulenc_mouvements_perpetuels	03_alerte	1919.0	1919	Late Romantic	Extended tonality	F	I	117	1769.0	15.11965811965812	37	1180
1194	rachmaninoff_piano	op42_01a	1931.0	1931	Late Romantic	Extended tonality	d	i	28	259.0	9.25	38	1181
1195	rachmaninoff_piano	op42_01b	1931.0	1931	Late Romantic	Extended tonality	d	i	35	366.0	10.457142857142857	38	1182
1196	rachmaninoff_piano	op42_02	1931.0	1931	Late Romantic	Extended tonality	d	i	24	342.0	14.25	38	1183
1197	rachmaninoff_piano	op42_03	1931.0	1931	Late Romantic	Extended tonality	d	i	52	686.0	13.192307692307692	38	1184
1198	rachmaninoff_piano	op42_04	1931.0	1931	Late Romantic	Extended tonality	d	i	22	190.0	8.636363636363637	38	1185
1199	rachmaninoff_piano	op42_05	1931.0	1931	Late Romantic	Extended tonality	d	i	17	192.0	11.294117647058824	38	1186
1200	rachmaninoff_piano	op42_06	1931.0	1931	Late Romantic	Extended tonality	d	i	82	597.0	7.280487804878049	38	1187
1201	rachmaninoff_piano	op42_07	1931.0	1931	Late Romantic	Extended tonality	d	i	51	423.0	8.294117647058824	38	1188
1202	rachmaninoff_piano	op42_08	1931.0	1931	Late Romantic	Extended tonality	d	i	45	539.0	11.977777777777778	38	1189
1203	rachmaninoff_piano	op42_09	1931.0	1931	Late Romantic	Extended tonality	d	i	52	681.0	13.096153846153847	38	1190
1204	rachmaninoff_piano	op42_10	1931.0	1931	Late Romantic	Extended tonality	d	i	44	605.0	13.75	38	1191
1205	rachmaninoff_piano	op42_11	1931.0	1931	Late Romantic	Extended tonality	d	i	54	342.0	6.333333333333333	38	1192
1206	rachmaninoff_piano	op42_12	1931.0	1931	Late Romantic	Extended tonality	d	i	69	1035.0	15.0	38	1193
1207	rachmaninoff_piano	op42_13a	1931.0	1931	Late Romantic	Extended tonality	d	i	65	1272.0	19.56923076923077	38	1194
1208	rachmaninoff_piano	op42_13b	1931.0	1931	Late Romantic	Extended tonality	d	i	44	639.0	14.522727272727273	38	1195
1209	rachmaninoff_piano	op42_14	1931.0	1931	Late Romantic	Extended tonality	Db	I	33	417.0	12.636363636363637	38	1196
1210	rachmaninoff_piano	op42_15	1931.0	1931	Late Romantic	Extended tonality	Db	I	65	910.0	14.0	38	1197
1211	rachmaninoff_piano	op42_16	1931.0	1931	Late Romantic	Extended tonality	d	i	52	581.0	11.173076923076923	38	1198
1212	rachmaninoff_piano	op42_17	1931.0	1931	Late Romantic	Extended tonality	d	i	36	470.0	13.055555555555555	38	1199
1213	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_1_stomp	1931.0	1931	Late Romantic	Extended tonality	E	I	90	2128.0	23.644444444444446	39	1200
1214	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_2_strait	1931.0	1931	Late Romantic	Extended tonality	e	i	85	2658.0	31.270588235294117	39	1201
1215	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_3_waltz	1931.0	1931	Late Romantic	Extended tonality	A	I	86	2544.0	29.58139534883721	39	1202
1216	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_4_tango	1931.0	1931	Late Romantic	Extended tonality	D	I	60	1558.0	25.966666666666665	39	1203
1217	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_5_slow	1931.0	1931	Late Romantic	Extended tonality	D	I	93	3163.0	34.01075268817204	39	1204
1218	schulhoff_suite_dansante_en_jazz	suite_dansante_en_jazz_6_fox-trot	1931.0	1931	Late Romantic	Extended tonality	E	I	53	1942.0	36.64150943396226	39	1205
