	corpus	piece	corpus_year	piece_year	globalkey	localkey	piece_weighted_WLD	corpus_id	piece_id
265	corelli	op04n08b	1687.6864702945581	1694	d	i	0.21927536231884026	6	266
266	corelli	op04n08c	1687.6864702945581	1694	d	i	0.21298611111111115	6	267
267	corelli	op04n09a	1687.6864702945581	1694	Bb	I	0.21153846153846126	6	268
268	corelli	op04n09b	1687.6864702945581	1694	Bb	I	0.2234848484848487	6	269
269	corelli	op04n09c	1687.6864702945581	1694	g	i	0.2736111111111112	6	270
270	corelli	op04n09d	1687.6864702945581	1694	Bb	I	0.21577380952380898	6	271
271	corelli	op04n10a	1687.6864702945581	1694	G	I	0.2833333333333333	6	272
272	corelli	op04n10b	1687.6864702945581	1694	G	I	0.22878787878787907	6	273
273	corelli	op04n10c	1687.6864702945581	1694	G	I	0.23	6	274
274	corelli	op04n10d	1687.6864702945581	1694	e	i	0.2815476190476188	6	275
275	corelli	op04n10e	1687.6864702945581	1694	G	I	0.22239583333333296	6	276
276	corelli	op04n11a	1687.6864702945581	1694	c	i	0.2661458333333329	6	277
277	corelli	op04n11b	1687.6864702945581	1694	c	i	0.23302891933028944	6	278
278	corelli	op04n11c	1687.6864702945581	1694	c	i	0.2578703703703699	6	279
279	corelli	op04n12a	1687.6864702945581	1694	b	i	0.2584126984126984	6	280
280	corelli	op04n12b	1687.6864702945581	1694	b	i	0.2564102564102562	6	281
281	corelli	op04n12c	1687.6864702945581	1694	b	i	0.22017543859649125	6	282
282	couperin_clavecin	00_allemande	1717.0	1717	d	i	0.2641025641025639	7	283
283	couperin_clavecin	01_premier_prelude	1717.0	1717	C	I	0.27025000000000016	7	284
284	couperin_clavecin	02_second_prelude	1717.0	1717	d	i	0.28732650739476684	7	285
285	couperin_clavecin	03_troisieme_prelude	1717.0	1717	g	i	0.2691358024691358	7	286
286	couperin_clavecin	04_quatrieme_prelude	1717.0	1717	F	I	0.26666666666666655	7	287
287	couperin_clavecin	05_cinquieme_prelude	1717.0	1717	A	I	0.2770833333333333	7	288
288	couperin_clavecin	06_sixieme_prelude	1717.0	1717	b	i	0.2693032015065913	7	289
289	couperin_clavecin	07_septieme_prelude	1717.0	1717	Bb	I	0.2982409850483729	7	290
290	couperin_clavecin	08_huitieme_prelude	1717.0	1717	e	i	0.2532616487455193	7	291
291	handel_keyboard	hwv430d_Grobschmied_Aria	1720.0	1720	E	I	0.21919191919191924	8	292
292	handel_keyboard	hwv430d_Grobschmied_Var1	1720.0	1720	E	I	0.22380952380952393	8	293
293	handel_keyboard	hwv430d_Grobschmied_Var2	1720.0	1720	E	I	0.2257142857142859	8	294
294	handel_keyboard	hwv430d_Grobschmied_Var3	1720.0	1720	E	I	0.24270833333333328	8	295
295	handel_keyboard	hwv430d_Grobschmied_Var4	1720.0	1720	E	I	0.2552083333333332	8	296
296	handel_keyboard	hwv430d_Grobschmied_Var5	1720.0	1720	E	I	0.20522875816993452	8	297
297	bach_solo	BWV1001_01_Adagio	1721.536293766012	1720	g	i	0.28314393939393906	9	298
298	bach_solo	BWV1001_02_Fuga	1721.536293766012	1720	g	i	0.2968042609853529	9	299
299	bach_solo	BWV1001_03_Siciliano	1721.536293766012	1720	Bb	I	0.26777777777777784	9	300
300	bach_solo	BWV1001_04_Presto	1721.536293766012	1720	g	i	0.2812091503267969	9	301
301	bach_solo	BWV1002_01_Allemanda	1721.536293766012	1720	b	i	0.28415584415584416	9	302
302	bach_solo	BWV1002_02_Double	1721.536293766012	1720	b	i	0.3053819444444444	9	303
303	bach_solo	BWV1002_03_Corrente	1721.536293766012	1720	b	i	0.3238888888888887	9	304
304	bach_solo	BWV1002_04_Double	1721.536293766012	1720	b	i	0.2979166666666666	9	305
305	bach_solo	BWV1002_05_Sarabande	1721.536293766012	1720	b	i	0.2899305555555555	9	306
306	bach_solo	BWV1002_06_Double	1721.536293766012	1720	b	i	0.28888888888888886	9	307
307	bach_solo	BWV1002_07_TempoDiBorea	1721.536293766012	1720	b	i	0.3098039215686271	9	308
308	bach_solo	BWV1002_08_Double	1721.536293766012	1720	b	i	0.3269607843137252	9	309
309	bach_solo	BWV1003_01_Grave	1721.536293766012	1720	a	i	0.3134057971014491	9	310
310	bach_solo	BWV1003_02_Fuga	1721.536293766012	1720	a	i	0.27835497835497836	9	311
311	bach_solo	BWV1003_03_Andante	1721.536293766012	1720	C	I	0.278205128205128	9	312
312	bach_solo	BWV1003_04_Allegro	1721.536293766012	1720	a	i	0.28936781609195356	9	313
313	bach_solo	BWV1004_01_Allemande	1721.536293766012	1720	d	i	0.2721354166666667	9	314
314	bach_solo	BWV1004_02_Courante	1721.536293766012	1720	d	i	0.3148148148148148	9	315
315	bach_solo	BWV1005_02_Fuga	1721.536293766012	1720	C	I	0.27782485875706114	9	316
316	bach_solo	BWV1006_04_Menuett	1721.536293766012	1720	E	I	0.27962962962963006	9	317
317	bach_solo	BWV1006_05_Bourée	1721.536293766012	1720	E	I	0.25	9	318
318	bach_solo	BWV1006_06_Gigue	1721.536293766012	1720	E	I	0.2878472222222222	9	319
319	bach_solo	BWV1007_01_Prelude	1721.536293766012	1723	G	I	0.31140873015873005	9	320
320	bach_solo	BWV1007_02_Allemande	1721.536293766012	1723	G	I	0.2830729166666667	9	321
321	bach_solo	BWV1007_03_Courante	1721.536293766012	1723	G	I	0.2574074074074073	9	322
322	bach_solo	BWV1007_04_Sarabande	1721.536293766012	1723	G	I	0.28124999999999994	9	323
323	bach_solo	BWV1007_05_MenuetI	1721.536293766012	1723	G	I	0.29907407407407405	9	324
324	bach_solo	BWV1007_06_MenuetII	1721.536293766012	1723	g	i	0.26666666666666666	9	325
325	bach_solo	BWV1007_07_Gique	1721.536293766012	1723	G	I	0.2413398692810456	9	326
326	bach_solo	BWV1008_01_Prelude	1721.536293766012	1723	d	i	0.3121693121693122	9	327
327	bach_solo	BWV1008_02_Allemande	1721.536293766012	1723	d	i	0.3085069444444443	9	328
328	bach_solo	BWV1008_03_Courante	1721.536293766012	1723	d	i	0.273263888888889	9	329
329	bach_solo	BWV1008_04_Sarabande	1721.536293766012	1723	d	i	0.28849206349206347	9	330
330	bach_solo	BWV1008_05_MenuetI	1721.536293766012	1723	d	i	0.2898148148148148	9	331
331	bach_solo	BWV1008_06_MenuetII	1721.536293766012	1723	D	I	0.2879629629629629	9	332
332	bach_solo	BWV1008_07_Gique	1721.536293766012	1723	d	i	0.2964912280701757	9	333
333	bach_solo	BWV1009_01_Prelude	1721.536293766012	1723	C	I	0.2781439393939392	9	334
334	bach_solo	BWV1009_02_Allemande	1721.536293766012	1723	C	I	0.26249999999999996	9	335
335	bach_solo	BWV1009_03_Courante	1721.536293766012	1723	C	I	0.28029100529100526	9	336
336	bach_solo	BWV1009_04_Sarabande	1721.536293766012	1723	C	I	0.3324074074074073	9	337
337	bach_solo	BWV1009_05_BourréeI	1721.536293766012	1723	C	I	0.2422619047619046	9	338
338	bach_solo	BWV1009_06_BourréeII	1721.536293766012	1723	c	i	0.24305555555555558	9	339
339	bach_solo	BWV1009_07_Gique	1721.536293766012	1723	C	I	0.27098765432098765	9	340
340	bach_solo	BWV1010_01_Prelude	1721.536293766012	1723	Eb	I	0.32912087912087895	9	341
341	bach_solo	BWV1010_02_Allemande	1721.536293766012	1723	Eb	I	0.29187499999999983	9	342
342	bach_solo	BWV1010_03_Courante	1721.536293766012	1723	Eb	I	0.27604166666666646	9	343
343	bach_solo	BWV1010_04_Sarabande	1721.536293766012	1723	Eb	I	0.26631944444444444	9	344
344	bach_solo	BWV1010_05_BourreeI	1721.536293766012	1723	Eb	I	0.30520833333333325	9	345
345	bach_solo	BWV1010_06_BourreeII	1721.536293766012	1723	Eb	I	0.23819444444444451	9	346
346	bach_solo	BWV1010_07_Gique	1721.536293766012	1723	Eb	I	0.3066137566137564	9	347
347	bach_solo	BWV1011_01_Prelude	1721.536293766012	1723	c	i	0.30588235294117594	9	348
348	bach_solo	BWV1011_02_Allemande	1721.536293766012	1723	c	i	0.3085648148148146	9	349
349	bach_solo	BWV1011_03_Courante	1721.536293766012	1723	c	i	0.2696759259259257	9	350
350	bach_solo	BWV1011_04_Sarabande	1721.536293766012	1723	c	i	0.3055555555555557	9	351
351	bach_solo	BWV1011_05_GavotteI	1721.536293766012	1723	c	i	0.2839814814814814	9	352
352	bach_solo	BWV1011_06_GavotteII	1721.536293766012	1723	c	i	0.26060606060606045	9	353
353	bach_solo	BWV1011_07_Gique	1721.536293766012	1723	c	i	0.2771604938271604	9	354
354	bach_solo	BWV1012_01_Prelude	1721.536293766012	1723	D	I	0.2779380341880338	9	355
355	bach_solo	BWV1012_02_Allemande	1721.536293766012	1723	D	I	0.28489583333333335	9	356
356	bach_solo	BWV1012_03_Courante	1721.536293766012	1723	D	I	0.2554783950617283	9	357
357	bach_solo	BWV1012_04_Sarabande	1721.536293766012	1723	D	I	0.28923611111111097	9	358
358	bach_solo	BWV1012_05_GavotteI	1721.536293766012	1723	D	I	0.28035714285714275	9	359
359	bach_solo	BWV1012_06_GavotteII	1721.536293766012	1723	D	I	0.23472222222222225	9	360
360	bach_solo	BWV1012_07_Gique	1721.536293766012	1723	D	I	0.2649509803921564	9	361
361	bach_solo	BWV1013_01_Allemande	1721.536293766012	1723	a	i	0.31374149659863937	9	362
362	bach_solo	BWV1013_02_Corrente	1721.536293766012	1723	a	i	0.2875448028673835	9	363
363	bach_solo	BWV1013_03_Sarabande	1721.536293766012	1723	a	i	0.2884057971014492	9	364
364	bach_solo	BWV1013_04_BourreeAnglaise	1721.536293766012	1723	a	i	0.2855952380952383	9	365
365	bach_en_fr_suites	BWV806_01_Prelude	1721.7536076006095	1720	A	I	0.27030030030030006	10	366
366	bach_en_fr_suites	BWV806_02_Allemande	1721.7536076006095	1720	A	I	0.2925520833333334	10	367
367	bach_en_fr_suites	BWV806_03_Courante_I	1721.7536076006095	1720	A	I	0.2550555555555556	10	368
368	bach_en_fr_suites	BWV806_04_Courante_II	1721.7536076006095	1720	A	I	0.2506944444444442	10	369
369	bach_en_fr_suites	BWV806_05_Double_I	1721.7536076006095	1720	A	I	0.24467592592592577	10	370
370	bach_en_fr_suites	BWV806_06_Double_II	1721.7536076006095	1720	A	I	0.2509259259259258	10	371
371	bach_en_fr_suites	BWV806_07_Sarabande	1721.7536076006095	1720	A	I	0.2806944444444444	10	372
372	bach_en_fr_suites	BWV806_08_Bouree_I	1721.7536076006095	1720	A	I	0.25815972222222205	10	373
373	bach_en_fr_suites	BWV806_09_Bouree_II	1721.7536076006095	1720	a	i	0.2868055555555553	10	374
374	bach_en_fr_suites	BWV806_10_Gigue	1721.7536076006095	1720	A	I	0.23638888888888887	10	375
375	bach_en_fr_suites	BWV807_01_Prelude	1721.7536076006095	1720	a	i	0.32851814174296334	10	376
376	bach_en_fr_suites	BWV807_02_Allemande	1721.7536076006095	1720	a	i	0.3181597222222221	10	377
377	bach_en_fr_suites	BWV807_03_Courante	1721.7536076006095	1720	a	i	0.26504629629629595	10	378
378	bach_en_fr_suites	BWV807_04_Sarabande	1721.7536076006095	1720	a	i	0.2849603174603173	10	379
379	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	1721.7536076006095	1720	a	i	0.30301587301587285	10	380
380	bach_en_fr_suites	BWV807_05_Bourree_I	1721.7536076006095	1720	a	i	0.26458333333333284	10	381
381	bach_en_fr_suites	BWV807_06_Bourree_II	1721.7536076006095	1720	A	I	0.2630208333333333	10	382
382	bach_en_fr_suites	BWV807_07_Gigue	1721.7536076006095	1720	a	i	0.26514806378132116	10	383
383	bach_en_fr_suites	BWV808_01_Prelude	1721.7536076006095	1720	g	i	0.281471048513301	10	384
384	bach_en_fr_suites	BWV808_02_Allemande	1721.7536076006095	1720	g	i	0.2836111111111108	10	385
385	bach_en_fr_suites	BWV808_03_Courante	1721.7536076006095	1720	g	i	0.27343749999999967	10	386
386	bach_en_fr_suites	BWV808_04_Sarabande	1721.7536076006095	1720	g	i	0.3841203703703702	10	387
387	bach_en_fr_suites	BWV808_04a_Agrements_de_la_Sarabande	1721.7536076006095	1720	g	i	0.38435185185185183	10	388
388	bach_en_fr_suites	BWV808_05_Gavotte_I	1721.7536076006095	1720	g	i	0.2762254901960781	10	389
389	bach_en_fr_suites	BWV808_06_Gavotte_II	1721.7536076006095	1720	G	I	0.2666666666666666	10	390
390	bach_en_fr_suites	BWV808_07_Gigue	1721.7536076006095	1720	g	i	0.29760101010100976	10	391
391	bach_en_fr_suites	BWV809_01_Prelude	1721.7536076006095	1720	F	I	0.2781095679012338	10	392
392	bach_en_fr_suites	BWV809_02_Allemande	1721.7536076006095	1720	F	I	0.290798611111111	10	393
393	bach_en_fr_suites	BWV809_03_Courante	1721.7536076006095	1720	F	I	0.2550484094052557	10	394
394	bach_en_fr_suites	BWV809_04_Sarabande	1721.7536076006095	1720	F	I	0.3126388888888888	10	395
395	bach_en_fr_suites	BWV809_05_Menuett_I	1721.7536076006095	1720	F	I	0.2611111111111111	10	396
396	bach_en_fr_suites	BWV809_06_Menuett_II	1721.7536076006095	1720	d	i	0.23611111111111105	10	397
397	bach_en_fr_suites	BWV809_07_Gigue	1721.7536076006095	1720	F	I	0.23872863247863185	10	398
398	bach_en_fr_suites	BWV810_01_Prelude	1721.7536076006095	1720	e	i	0.3302884615384606	10	399
399	bach_en_fr_suites	BWV810_02_Allemande	1721.7536076006095	1720	e	i	0.3261284722222219	10	400
400	bach_en_fr_suites	BWV810_03_Courante	1721.7536076006095	1720	e	i	0.25793650793650785	10	401
401	bach_en_fr_suites	BWV810_04_Sarabande	1721.7536076006095	1720	e	i	0.30541666666666656	10	402
402	bach_en_fr_suites	BWV810_05_Passepied_I	1721.7536076006095	1720	e	i	0.25661111111111073	10	403
403	bach_en_fr_suites	BWV810_06_Passepied_II	1721.7536076006095	1720	E	I	0.25416666666666665	10	404
404	bach_en_fr_suites	BWV810_07_Gigue	1721.7536076006095	1720	e	i	0.3013425925925921	10	405
405	bach_en_fr_suites	BWV811_01_Prelude	1721.7536076006095	1720	d	i	0.31019753086419777	10	406
406	bach_en_fr_suites	BWV811_02_Allemande	1721.7536076006095	1720	d	i	0.3191666666666665	10	407
407	bach_en_fr_suites	BWV811_03_Courante	1721.7536076006095	1720	d	i	0.2699652777777777	10	408
408	bach_en_fr_suites	BWV811_04_Sarabande	1721.7536076006095	1720	d	i	0.32342592592592595	10	409
409	bach_en_fr_suites	BWV811_05_Double	1721.7536076006095	1720	d	i	0.3148148148148148	10	410
410	bach_en_fr_suites	BWV811_06_Gavotte_I	1721.7536076006095	1720	d	i	0.24249999999999972	10	411
411	bach_en_fr_suites	BWV811_07_Gavotte_II	1721.7536076006095	1720	D	I	0.2569444444444444	10	412
412	bach_en_fr_suites	BWV811_08_Gigue	1721.7536076006095	1720	d	i	0.34890873015872925	10	413
413	bach_en_fr_suites	BWV812_01_Allemande	1721.7536076006095	1725	d	i	0.3189583333333331	10	414
414	bach_en_fr_suites	BWV812_02_Courante	1721.7536076006095	1725	d	i	0.2935185185185183	10	415
415	bach_en_fr_suites	BWV812_03_Sarabande	1721.7536076006095	1725	d	i	0.32527777777777755	10	416
416	bach_en_fr_suites	BWV812_04_Menuett_I	1721.7536076006095	1725	d	i	0.27870370370370373	10	417
417	bach_en_fr_suites	BWV812_05_Menuett_II	1721.7536076006095	1725	d	i	0.2566666666666667	10	418
418	bach_en_fr_suites	BWV812_06_Gigue	1721.7536076006095	1725	d	i	0.3090029761904758	10	419
419	bach_en_fr_suites	BWV813_01_Allemande	1721.7536076006095	1725	c	i	0.29953703703703677	10	420
420	bach_en_fr_suites	BWV813_02_Courante	1721.7536076006095	1725	c	i	0.2900584795321635	10	421
421	bach_en_fr_suites	BWV813_03_Sarabande	1721.7536076006095	1725	c	i	0.3021990740740739	10	422
422	bach_en_fr_suites	BWV813_04_Air	1721.7536076006095	1725	c	i	0.2635416666666667	10	423
423	bach_en_fr_suites	BWV813_05_Menuett	1721.7536076006095	1725	c	i	0.2753472222222223	10	424
424	bach_en_fr_suites	BWV813_06_Gigue	1721.7536076006095	1725	c	i	0.27949735449735413	10	425
425	bach_en_fr_suites	BWV814_01_Allemande	1721.7536076006095	1725	b	i	0.28472222222222177	10	426
426	bach_en_fr_suites	BWV814_02_Courante	1721.7536076006095	1725	b	i	0.2694444444444441	10	427
427	bach_en_fr_suites	BWV814_03_Sarabande	1721.7536076006095	1725	b	i	0.2973148148148147	10	428
428	bach_en_fr_suites	BWV814_04_Gavotte	1721.7536076006095	1725	b	i	0.2791666666666668	10	429
429	bach_en_fr_suites	BWV814_05_Menuett	1721.7536076006095	1725	b	i	0.23395061728395075	10	430
430	bach_en_fr_suites	BWV814_06_Trio	1721.7536076006095	1725	b	i	0.2802777777777777	10	431
431	bach_en_fr_suites	BWV814_07_Gigue	1721.7536076006095	1725	b	i	0.26879084967320205	10	432
432	bach_en_fr_suites	BWV815_01_Allemande	1721.7536076006095	1725	Eb	I	0.30112499999999986	10	433
433	bach_en_fr_suites	BWV815_02_Courante	1721.7536076006095	1725	Eb	I	0.26687242798353916	10	434
434	bach_en_fr_suites	BWV815_03_Sarabande	1721.7536076006095	1725	Eb	I	0.33287037037037026	10	435
435	bach_en_fr_suites	BWV815_04_Gavotte	1721.7536076006095	1725	Eb	I	0.26212121212121187	10	436
436	bach_en_fr_suites	BWV815_05_Air	1721.7536076006095	1725	Eb	I	0.2340909090909089	10	437
437	bach_en_fr_suites	BWV815_06_Menuett	1721.7536076006095	1725	Eb	I	0.29375	10	438
438	bach_en_fr_suites	BWV815_07_Gigue	1721.7536076006095	1725	Eb	I	0.2723148148148146	10	439
439	bach_en_fr_suites	BWV816_01_Allemande	1721.7536076006095	1725	G	I	0.2637499999999998	10	440
440	bach_en_fr_suites	BWV816_02_Courante	1721.7536076006095	1725	G	I	0.2517361111111111	10	441
441	bach_en_fr_suites	BWV816_03_Sarabande	1721.7536076006095	1725	G	I	0.26561111111111124	10	442
442	bach_en_fr_suites	BWV816_04_Gavotte	1721.7536076006095	1725	G	I	0.3027777777777778	10	443
443	bach_en_fr_suites	BWV816_05_Bourree	1721.7536076006095	1725	G	I	0.2542222222222223	10	444
444	bach_en_fr_suites	BWV816_06_Loure	1721.7536076006095	1725	G	I	0.28402777777777777	10	445
445	bach_en_fr_suites	BWV816_07_Gigue	1721.7536076006095	1725	G	I	0.2654265873015867	10	446
446	bach_en_fr_suites	BWV817_01_Allemande	1721.7536076006095	1725	E	I	0.25297619047619013	10	447
447	bach_en_fr_suites	BWV817_02_Courante	1721.7536076006095	1725	E	I	0.2593749999999999	10	448
448	bach_en_fr_suites	BWV817_03_Sarabande	1721.7536076006095	1725	E	I	0.278935185185185	10	449
449	bach_en_fr_suites	BWV817_04_Gavotte	1721.7536076006095	1725	E	I	0.30266666666666675	10	450
450	bach_en_fr_suites	BWV817_05_Polonaise	1721.7536076006095	1725	E	I	0.2699074074074072	10	451
451	bach_en_fr_suites	BWV817_06_Bourree	1721.7536076006095	1725	E	I	0.23511904761904728	10	452
452	bach_en_fr_suites	BWV817_07_Gigue	1721.7536076006095	1725	E	I	0.26782407407407394	10	453
453	bach_en_fr_suites	BWV817_08_Menuett	1721.7536076006095	1725	E	I	0.254537037037037	10	454
454	couperin_concerts	c01n01_prelude	1723.4204871060172	1722	G	I	0.2522789115646256	11	455
455	couperin_concerts	c01n02_allemande	1723.4204871060172	1722	G	I	0.24479166666666652	11	456
456	couperin_concerts	c01n03_sarabande	1723.4204871060172	1722	g	i	0.26309523809523805	11	457
457	couperin_concerts	c01n04_gavotte	1723.4204871060172	1722	g	i	0.2458333333333332	11	458
458	couperin_concerts	c01n05_gigue	1723.4204871060172	1722	G	I	0.27074074074074034	11	459
459	couperin_concerts	c01n06_menuet_en_trio	1723.4204871060172	1722	g	i	0.2467592592592592	11	460
460	couperin_concerts	c02n01_prelude	1723.4204871060172	1722	D	I	0.24129793510324477	11	461
461	couperin_concerts	c02n02_allemande_fuguee	1723.4204871060172	1722	D	I	0.24871212121212088	11	462
462	couperin_concerts	c02n03_air_tendre	1723.4204871060172	1722	d	i	0.2522222222222222	11	463
463	couperin_concerts	c02n04_air_contrefugue	1723.4204871060172	1722	d	i	0.274501992031872	11	464
464	couperin_concerts	c02n05_echos	1723.4204871060172	1722	D	I	0.2422222222222222	11	465
465	couperin_concerts	c03n01_prelude	1723.4204871060172	1722	A	I	0.2379596678529064	11	466
466	couperin_concerts	c03n02_allemande	1723.4204871060172	1722	A	I	0.24947735191637666	11	467
467	couperin_concerts	c03n03_courante	1723.4204871060172	1722	a	i	0.26613510520487277	11	468
468	couperin_concerts	c03n04_sarabande_grave	1723.4204871060172	1722	a	i	0.26779513888888884	11	469
469	couperin_concerts	c03n05_gavotte	1723.4204871060172	1722	a	i	0.2509615384615381	11	470
470	couperin_concerts	c03n06_musette_1	1723.4204871060172	1722	A	I	0.2063492063492063	11	471
471	couperin_concerts	c03n07_musette_2	1723.4204871060172	1722	A	I	0.20753968253968244	11	472
472	couperin_concerts	c03n08_chaconne_legere	1723.4204871060172	1722	a	i	0.2499999999999995	11	473
473	couperin_concerts	c04n01_prelude	1723.4204871060172	1722	e	i	0.26855345911949685	11	474
474	couperin_concerts	c04n02_allemande	1723.4204871060172	1722	e	i	0.24821428571428533	11	475
475	couperin_concerts	c04n03_courante_francoise	1723.4204871060172	1722	E	I	0.22908366533864521	11	476
476	couperin_concerts	c04n04_courante_a_litalienne	1723.4204871060172	1722	e	i	0.271598173515982	11	477
477	couperin_concerts	c04n05_sarabande	1723.4204871060172	1722	E	I	0.2564814814814814	11	478
478	couperin_concerts	c04n06_rigaudon	1723.4204871060172	1722	E	I	0.224642857142857	11	479
479	couperin_concerts	c04n07_forlane	1723.4204871060172	1722	E	I	0.2333333333333328	11	480
480	couperin_concerts	c05n01_prelude	1723.4204871060172	1724	F	I	0.23602564102564086	11	481
481	couperin_concerts	c05n02_allemande	1723.4204871060172	1724	F	I	0.24840319361277466	11	482
482	couperin_concerts	c05n03_sarabande	1723.4204871060172	1724	f	i	0.25481481481481477	11	483
483	couperin_concerts	c05n04_gavote	1723.4204871060172	1724	f	i	0.24843749999999962	11	484
484	couperin_concerts	c05n05_musete	1723.4204871060172	1724	F	I	0.2380041152263377	11	485
485	couperin_concerts	c06n01_grave	1723.4204871060172	1724	Bb	I	0.2586458333333332	11	486
486	couperin_concerts	c06n02_allemande	1723.4204871060172	1724	Bb	I	0.24731707317073193	11	487
487	couperin_concerts	c06n03_sarabande	1723.4204871060172	1724	Bb	I	0.26140350877192964	11	488
488	couperin_concerts	c06n04_air_diable	1723.4204871060172	1724	Bb	I	0.25511363636363604	11	489
489	couperin_concerts	c06n05_siciliene	1723.4204871060172	1724	Bb	I	0.2460317460317456	11	490
490	couperin_concerts	c07n01_grave	1723.4204871060172	1724	g	i	0.2570570570570571	11	491
491	couperin_concerts	c07n02_allemande	1723.4204871060172	1724	g	i	0.24999999999999953	11	492
492	couperin_concerts	c07n03_sarabande	1723.4204871060172	1724	g	i	0.26373737373737405	11	493
493	couperin_concerts	c07n04_fuguete	1723.4204871060172	1724	g	i	0.2595744680851066	11	494
494	couperin_concerts	c07n05_gavote	1723.4204871060172	1724	g	i	0.24670138888888893	11	495
495	couperin_concerts	c07n06_siciliene	1723.4204871060172	1724	g	i	0.26234567901234557	11	496
496	couperin_concerts	c08n01_ouverture	1723.4204871060172	1724	G	I	0.23962507322788526	11	497
497	couperin_concerts	c08n02_ritournele	1723.4204871060172	1724	g	i	0.26164682539682527	11	498
498	couperin_concerts	c08n03_air	1723.4204871060172	1724	g	i	0.26021505376344095	11	499
499	couperin_concerts	c08n04_air_tendre	1723.4204871060172	1724	g	i	0.26212962962962955	11	500
500	couperin_concerts	c08n05_air_leger	1723.4204871060172	1724	G	I	0.24444444444444455	11	501
501	couperin_concerts	c08n06_Loure	1723.4204871060172	1724	G	I	0.25086805555555536	11	502
502	couperin_concerts	c08n07_air	1723.4204871060172	1724	g	i	0.24821428571428536	11	503
503	couperin_concerts	c08n08_sarabande	1723.4204871060172	1724	G	I	0.23819444444444432	11	504
504	couperin_concerts	c08n09_air_leger	1723.4204871060172	1724	G	I	0.22508960573476694	11	505
505	couperin_concerts	c08n10_air_lentement	1723.4204871060172	1724	g	i	0.2553623188405797	11	506
506	couperin_concerts	c08n11_air_baccantes	1723.4204871060172	1724	G	I	0.24036697247706423	11	507
507	couperin_concerts	c09n01_charme	1723.4204871060172	1724	E	I	0.2549019607843133	11	508
508	couperin_concerts	c09n02_lenjouement	1723.4204871060172	1724	E	I	0.24254545454545437	11	509
509	couperin_concerts	c09n03_graces	1723.4204871060172	1724	E	I	0.2570707070707073	11	510
510	couperin_concerts	c09n04_Lejene	1723.4204871060172	1724	E	I	0.2346153846153842	11	511
511	couperin_concerts	c09n05_vivacite	1723.4204871060172	1724	E	I	0.24415476190476196	11	512
512	couperin_concerts	c09n06_Sarabande	1723.4204871060172	1724	e	i	0.2583333333333332	11	513
513	couperin_concerts	c09n07_douceur	1723.4204871060172	1724	e	i	0.2810582010582008	11	514
514	couperin_concerts	c09n08_caetera	1723.4204871060172	1724	e	i	0.23628019323671506	11	515
515	couperin_concerts	c10n01_gravement	1723.4204871060172	1724	a	i	0.2641095890410958	11	516
516	couperin_concerts	c10n02_air	1723.4204871060172	1724	a	i	0.2528819444444441	11	517
517	couperin_concerts	c10n03_plainte	1723.4204871060172	1724	A	I	0.24279123414071482	11	518
518	couperin_concerts	c10n04_tromba	1723.4204871060172	1724	A	I	0.2167460317460317	11	519
519	couperin_concerts	c11n01_majestueusement	1723.4204871060172	1724	c	i	0.24956140350877212	11	520
520	couperin_concerts	c11n02_allemande	1723.4204871060172	1724	c	i	0.2613599619591065	11	521
521	couperin_concerts	c11n03_seconde_allemande	1723.4204871060172	1724	c	i	0.2745833333333334	11	522
522	couperin_concerts	c11n04_courante	1723.4204871060172	1724	c	i	0.2677777777777779	11	523
523	couperin_concerts	c11n05_seconde_courante	1723.4204871060172	1724	C	I	0.24047619047619032	11	524
524	couperin_concerts	c11n06_sarabande	1723.4204871060172	1724	c	i	0.2658950617283951	11	525
525	couperin_concerts	c11n07_gigue	1723.4204871060172	1724	c	i	0.24303959131545294	11	526
526	couperin_concerts	c11n08_Rondeau	1723.4204871060172	1724	c	i	0.2496686159844052	11	527
527	couperin_concerts	c14n01_gravement	1723.4204871060172	1724	d	i	0.27222222222222203	11	528
528	couperin_concerts	c14n02_allemande	1723.4204871060172	1724	d	i	0.2595811518324607	11	529
529	couperin_concerts	c14n03_sarabande	1723.4204871060172	1724	d	i	0.2734126984126984	11	530
530	couperin_concerts	c14n04_fuguete	1723.4204871060172	1724	d	i	0.2802786069651742	11	531
531	couperin_concerts	parnasse_01	1723.4204871060172	1724	b	i	0.29461904761904795	11	532
532	couperin_concerts	parnasse_02	1723.4204871060172	1724	b	i	0.2585507246376805	11	533
533	couperin_concerts	parnasse_03	1723.4204871060172	1724	D	I	0.25775886524822694	11	534
534	couperin_concerts	parnasse_04	1723.4204871060172	1724	D	I	0.23845238095238058	11	535
535	couperin_concerts	parnasse_05	1723.4204871060172	1724	D	I	0.24251162790697697	11	536
536	couperin_concerts	parnasse_06	1723.4204871060172	1724	D	I	0.233665791776028	11	537
537	couperin_concerts	parnasse_07	1723.4204871060172	1724	b	i	0.24041171813143317	11	538
538	pergolesi_stabat_mater	01. Stabat Mater dolorosa	1736.0	1736	f	i	0.2648936170212765	12	539
539	pergolesi_stabat_mater	02. Cujus animam gementem	1736.0	1736	c	i	0.2808641975308641	12	540
540	pergolesi_stabat_mater	03. O quam tristis et afflicta	1736.0	1736	g	i	0.27403846153846134	12	541
541	pergolesi_stabat_mater	04. Quae moerebat et dolebat	1736.0	1736	Eb	I	0.27655339805825213	12	542
