	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	localkey	ILC	OLC	ILD
1797	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	i	2.0	0.3333333333333333	0.0273972602739726
1798	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	III	0.0	0.0	0.26666666666666666
1799	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	iv	1.75	0.25	0.07619047619047618
1800	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	v	1.3103448275862069	0.10344827586206896	0.3902275862068965
1801	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	i	1.5	0.8333333333333334	0.0273972602739726
1802	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	iv	1.4705882352941178	0.058823529411764705	0.3206333333333333
1803	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	VII	0.0625	0.125	0.325
1804	couperin_concerts	c02n04_air_contrefugue	11	464	1723.4204871060172	1722	Baroque	d	i	1.2622950819672132	0.21311475409836064	0.3150671232876712
1805	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	I	0.0	0.0	0.11485148514851484
1806	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	V	0.0	0.0625	0.18518518518518517
1807	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	I	0.0	0.0	0.0712871287128713
1808	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	vi	0.7692307692307693	0.07692307692307693	0.38845384615384615
1809	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	ii	1.75	0.0	0.2
1810	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	I	0.0	0.0	0.01386138613861386
1811	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	V	0.0	0.0	0.1259259259259259
1812	couperin_concerts	c02n05_echos	11	465	1723.4204871060172	1722	Baroque	D	I	0.0	0.0	0.10544554455445546
1813	couperin_concerts	c03n01_prelude	11	466	1723.4204871060172	1722	Baroque	A	I	0.0	0.0	0.07755102040816327
1814	couperin_concerts	c03n01_prelude	11	466	1723.4204871060172	1722	Baroque	A	V	0.05555555555555555	0.0	0.31851666666666667
1815	couperin_concerts	c03n01_prelude	11	466	1723.4204871060172	1722	Baroque	A	I	0.0	0.0	0.04897959183673469
1816	couperin_concerts	c03n01_prelude	11	466	1723.4204871060172	1722	Baroque	A	IV	0.0	0.0	0.24500000000000002
1817	couperin_concerts	c03n01_prelude	11	466	1723.4204871060172	1722	Baroque	A	I	0.04	0.0	0.13877551020408163
1818	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	I	0.125	0.0	0.12729827586206896
1819	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	V	0.11764705882352941	0.0	0.22222083333333334
1820	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	I	0.0	0.0	0.041379310344827586
1821	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	vi	0.8666666666666667	0.0	0.3233333333333333
1822	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	ii	1.4444444444444444	0.0	0.3333333333333333
1823	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	V	0.0	0.0	0.09166666666666667
1824	couperin_concerts	c03n02_allemande	11	467	1723.4204871060172	1722	Baroque	A	I	0.037037037037037035	0.0	0.13189655172413794
1825	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	i	0.5714285714285714	0.5238095238095238	0.11886792452830189
1826	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	v	1.5294117647058822	0.058823529411764705	0.3607823529411765
1827	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	i	1.5	0.0	0.03773584905660377
1828	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	iv	1.5	0.375	0.35
1829	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	VII	0.0	0.0	0.39999999999999997
1830	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.325
1831	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	i	1.2	0.0	0.04679245283018868
1832	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	IV	0.0	0.25	0.39999999999999997
1833	couperin_concerts	c03n03_courante	11	468	1723.4204871060172	1722	Baroque	a	i	1.3333333333333333	0.047619047619047616	0.16477924528301888
1834	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	i	0.9	0.0	0.08181818181818182
1835	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.14250000000000002
1836	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	i	1.6923076923076923	0.5384615384615384	0.09204545454545454
1837	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	iv	1.4285714285714286	0.0	0.20454545454545456
1838	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.178125
1839	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	iv	0.0	1.25	0.10909090909090909
1840	couperin_concerts	c03n04_sarabande_grave	11	469	1723.4204871060172	1722	Baroque	a	i	0.8571428571428571	0.5714285714285714	0.1884840909090909
1841	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	i	0.5833333333333334	0.0	0.07810392156862744
1842	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.14583125
1843	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	iv	1.5	0.0	0.15999999999999998
1844	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	i	0.5	0.0	0.047058823529411764
1845	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	v	0.5	0.0	0.26666666666666666
1846	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	iv	1.1666666666666667	0.5	0.12000000000000002
1847	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	III	0.0	0.125	0.1375
1848	couperin_concerts	c03n05_gavotte	11	470	1723.4204871060172	1722	Baroque	a	i	1.2727272727272727	0.12121212121212122	0.23137254901960785
1849	couperin_concerts	c03n06_musette_1	11	471	1723.4204871060172	1722	Baroque	A	I	0.0	0.0	0.2
1850	couperin_concerts	c03n06_musette_1	11	471	1723.4204871060172	1722	Baroque	A	i	1.25	0.5	0.2833333333333333
1851	couperin_concerts	c03n07_musette_2	11	472	1723.4204871060172	1722	Baroque	A	I	0.0	0.0	0.2
1852	couperin_concerts	c03n07_musette_2	11	472	1723.4204871060172	1722	Baroque	A	i	1.1111111111111112	0.6111111111111112	0.2777777777777778
1853	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	0.6	0.0	0.009333333333333332
1854	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.055999999999999994
1855	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	1.0	0.0	0.03333333333333333
1856	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	VII	0.0	0.0	0.3
1857	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	v	1.0	0.0	0.09382592592592592
1858	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	0.9444444444444444	0.2222222222222222	0.02666666666666667
1859	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.055999999999999994
1860	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	1.0	0.0	0.07066666666666667
1861	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	v	1.1111111111111112	0.0	0.2518518518518518
1862	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	1.625	0.0	0.056
1863	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.055999999999999994
1864	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	1.1	0.0	0.048
1865	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	I	0.1232876712328767	0.0	0.2710041095890411
1866	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	0.6	0.0	0.009333333333333332
1867	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.055999999999999994
1868	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	1.0	0.0	0.032
1869	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	III	0.0	0.0	0.055999999999999994
1870	couperin_concerts	c03n08_chaconne_legere	11	473	1723.4204871060172	1722	Baroque	a	i	1.1	0.0	0.048
1871	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	i	1.3636363636363635	0.045454545454545456	0.14613035714285716
1872	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	III	0.04	0.0	0.337332
1873	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	i	0.5714285714285714	0.0	0.043750000000000004
1874	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	iv	1.2	0.0	0.36
1875	couperin_concerts	c04n01_prelude	11	474	1723.4204871060172	1722	Baroque	e	i	1.1851851851851851	0.0	0.18214285714285713
1876	couperin_concerts	c04n02_allemande	11	475	1723.4204871060172	1722	Baroque	e	i	0.9	0.0	0.1306122448979592
1877	couperin_concerts	c04n02_allemande	11	475	1723.4204871060172	1722	Baroque	e	v	1.3333333333333333	0.0	0.3333333333333333
1878	couperin_concerts	c04n02_allemande	11	475	1723.4204871060172	1722	Baroque	e	III	0.045454545454545456	0.0	0.3090909090909091
1879	couperin_concerts	c04n02_allemande	11	475	1723.4204871060172	1722	Baroque	e	i	1.3103448275862069	0.1724137931034483	0.20612244897959184
1880	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	I	0.1111111111111111	0.0	0.1517241379310345
1881	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	V	0.0	0.16666666666666666	0.25
1882	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	vi	1.5	0.0	0.3
1883	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	ii	1.9	0.0	0.385
1884	couperin_concerts	c04n03_courante_francoise	11	476	1723.4204871060172	1722	Baroque	E	I	0.25806451612903225	0.03225806451612903	0.13793103448275862
1885	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	i	1.1818181818181819	0.09090909090909091	0.034408602150537634
1886	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	III	0.125	0.25	0.192
1887	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	i	1.4285714285714286	0.21428571428571427	0.04086021505376344
1888	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	VII	0.0	0.0	0.2
1889	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	III	0.2222222222222222	0.0	0.136
1890	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	i	1.15	0.15	0.08530430107526882
1891	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	iv	1.4166666666666667	0.6666666666666666	0.34
1892	couperin_concerts	c04n04_courante_a_litalienne	11	477	1723.4204871060172	1722	Baroque	e	i	1.3125	0.3333333333333333	0.2151967741935484
1893	couperin_concerts	c04n05_sarabande	11	478	1723.4204871060172	1722	Baroque	E	I	0.045454545454545456	0.0	0.16499999999999998
1894	couperin_concerts	c04n05_sarabande	11	478	1723.4204871060172	1722	Baroque	E	ii	0.8571428571428571	0.0	0.31428571428571433
1895	couperin_concerts	c04n05_sarabande	11	478	1723.4204871060172	1722	Baroque	E	I	0.16666666666666666	0.0	0.155
1896	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	I	0.3076923076923077	0.0	0.10857142857142857
1897	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	V	0.0	0.5	0.12000000000000002
1898	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	ii	1.0	0.6666666666666666	0.26666666666666666
1899	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	I	0.1111111111111111	0.0	0.09714285714285714
1900	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	IV	0.0	0.2	0.2
1901	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	V	0.0	0.0	0.12000000000000002
1902	couperin_concerts	c04n06_rigaudon	11	479	1723.4204871060172	1722	Baroque	E	I	0.0	0.0	0.10514285714285715
1903	couperin_concerts	c04n07_forlane	11	480	1723.4204871060172	1722	Baroque	E	I	0.0	0.0	0.06372549019607843
1904	couperin_concerts	c04n07_forlane	11	480	1723.4204871060172	1722	Baroque	E	vi	1.5	0.4	0.28
1905	couperin_concerts	c04n07_forlane	11	480	1723.4204871060172	1722	Baroque	E	I	0.20833333333333334	0.0	0.20784313725490194
1906	couperin_concerts	c04n07_forlane	11	480	1723.4204871060172	1722	Baroque	E	i	0.2222222222222222	0.0	0.34814814814814815
1907	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.032835820895522394
1908	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	V	0.0	0.09090909090909091	0.2
1909	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	I	0.058823529411764705	0.0	0.06865671641791045
1910	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	V	0.6666666666666666	0.0	0.13411764705882354
1911	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	I	0.6666666666666666	0.5	0.020895522388059702
1912	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	ii	1.125	0.25	0.3
1913	couperin_concerts	c05n01_prelude	11	481	1723.4204871060172	1724	Baroque	F	I	0.05555555555555555	0.0	0.1780597014925373
1914	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.05274725274725275
1915	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	V	0.07692307692307693	0.0	0.33076923076923076
1916	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.02912087912087912
1917	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	vi	0.9	0.0	0.385
1918	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	ii	2.25	0.0	0.09999999999999999
1919	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	v	2.25	0.75	0.5
1920	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	ii	1.125	0.0	0.19999999999999998
1921	couperin_concerts	c05n02_allemande	11	482	1723.4204871060172	1724	Baroque	F	I	0.015625	0.0	0.19267362637362637
1922	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	i	0.75	0.0	0.15
1923	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	v	1.3333333333333333	0.0	0.33055
1924	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	III	0.0	0.0	0.3025
1925	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	iv	1.5	0.0	0.3
1926	couperin_concerts	c05n03_sarabande	11	483	1723.4204871060172	1724	Baroque	f	i	1.4166666666666667	0.3333333333333333	0.20666666666666667
1927	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	i	1.0833333333333333	0.2916666666666667	0.14787818181818183
1928	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	v	1.25	0.0	0.3
1929	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	III	0.0	0.0	0.07272727272727274
1930	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	VII	0.0	0.0	0.07058823529411766
1931	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	i	0.6	0.0	0.03
1932	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	iv	2.6666666666666665	0.0	0.12727272727272726
1933	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	III	0.0	0.0	0.14545454545454548
1934	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	VII	0.0	0.08333333333333333	0.19999999999999998
1935	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	iv	1.625	0.875	0.21818181818181817
1936	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	i	1.0714285714285714	0.14285714285714285	0.08
1937	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	III	0.0	0.0	0.09090909090909091
1938	couperin_concerts	c05n04_gavote	11	484	1723.4204871060172	1724	Baroque	f	i	0.9166666666666666	0.08333333333333333	0.05454545454545454
1939	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.08648648648648649
1940	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	V	0.0	0.1111111111111111	0.14411764705882354
1941	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.07027027027027027
1942	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	vi	1.1851851851851851	0.7037037037037037	0.38222222222222224
1943	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.032432432432432434
1944	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	V	0.0	0.5	0.1411764705882353
1945	couperin_concerts	c05n05_musete	11	485	1723.4204871060172	1724	Baroque	F	I	0.0	0.0	0.06486486486486487
1946	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	I	0.07692307692307693	0.038461538461538464	0.11725696202531646
1947	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.0	0.14461538461538462
1948	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.016877215189873417
1949	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.125	0.21538461538461537
1950	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	I	0.4166666666666667	0.0	0.05822784810126582
1951	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	vi	1.0	0.25	0.375
1952	couperin_concerts	c06n01_grave	11	486	1723.4204871060172	1724	Baroque	Bb	I	0.3888888888888889	0.027777777777777776	0.14810126582278482
1953	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.09387205882352942
1954	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	V	0.25	0.0	0.13142857142857142
1955	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.02058823529411765
1956	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	vi	0.9375	0.0	0.37395625
1957	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	ii	1.5	0.0	0.3
1958	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.2	0.07142857142857142
1959	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	I	0.06896551724137931	0.034482758620689655	0.10588235294117647
1960	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	IV	0.0	0.0	0.36
1961	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.0	0.10714285714285714
1962	couperin_concerts	c06n02_allemande	11	487	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.04779411764705882
1963	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.1310344827586207
1964	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.1111111111111111	0.2076923076923077
1965	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.024999999999999998
1966	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	vi	1.0	0.0	0.3607823529411765
1967	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	ii	1.4	0.2	0.4
1968	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.03793103448275863
1969	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.375	0.1
1970	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	IV	0.0	0.0	0.14285714285714285
1971	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.05263157894736842	0.10689655172413794
1972	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	IV	0.0	0.0	0.1619
1973	couperin_concerts	c06n03_sarabande	11	488	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.041379310344827586
1974	couperin_concerts	c06n04_air_diable	11	489	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.04081632653061224
1975	couperin_concerts	c06n04_air_diable	11	489	1723.4204871060172	1724	Baroque	Bb	V	0.08333333333333333	0.0	0.3145833333333333
1976	couperin_concerts	c06n04_air_diable	11	489	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.07755102040816327
1977	couperin_concerts	c06n04_air_diable	11	489	1723.4204871060172	1724	Baroque	Bb	IV	0.0	0.0	0.32
1978	couperin_concerts	c06n04_air_diable	11	489	1723.4204871060172	1724	Baroque	Bb	ii	1.0	0.1111111111111111	0.36296111111111107
1979	couperin_concerts	c06n04_air_diable	11	489	1723.4204871060172	1724	Baroque	Bb	I	0.06896551724137931	0.034482758620689655	0.1979591836734694
1980	couperin_concerts	c06n05_siciliene	11	490	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.0	0.08333333333333333
1981	couperin_concerts	c06n05_siciliene	11	490	1723.4204871060172	1724	Baroque	Bb	V	0.0	0.0	0.2590909090909091
1982	couperin_concerts	c06n05_siciliene	11	490	1723.4204871060172	1724	Baroque	Bb	I	0.0	0.05555555555555555	0.06964285714285715
1983	couperin_concerts	c06n05_siciliene	11	490	1723.4204871060172	1724	Baroque	Bb	IV	0.0	0.0	0.31363636363636366
1984	couperin_concerts	c06n05_siciliene	11	490	1723.4204871060172	1724	Baroque	Bb	ii	1.3157894736842106	0.0	0.28421052631578947
1985	couperin_concerts	c06n05_siciliene	11	490	1723.4204871060172	1724	Baroque	Bb	I	0.022727272727272728	0.0	0.1744047619047619
1986	couperin_concerts	c07n01_grave	11	491	1723.4204871060172	1724	Baroque	g	i	1.1764705882352942	0.0	0.09310344827586207
1987	couperin_concerts	c07n01_grave	11	491	1723.4204871060172	1724	Baroque	g	III	0.0	0.0	0.23333333333333336
1988	couperin_concerts	c07n01_grave	11	491	1723.4204871060172	1724	Baroque	g	i	1.5	0.0	0.041379310344827586
1989	couperin_concerts	c07n01_grave	11	491	1723.4204871060172	1724	Baroque	g	v	1.5454545454545454	0.09090909090909091	0.36363636363636365
1990	couperin_concerts	c07n01_grave	11	491	1723.4204871060172	1724	Baroque	g	VII	0.16666666666666666	0.0	0.32221666666666665
1991	couperin_concerts	c07n01_grave	11	491	1723.4204871060172	1724	Baroque	g	i	1.3142857142857143	0.0	0.2068948275862069
1992	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	i	0.375	0.0	0.025806451612903226
1993	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	III	0.0	0.25	0.13333333333333333
1994	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	VII	0.0	0.14285714285714285	0.2285714285714286
1995	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	iv	0.0	0.0	0.026086956521739136
1996	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	v	0.896551724137931	0.0	0.3459758620689655
1997	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	III	0.375	0.0	0.16110833333333333
1998	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	iv	1.0	0.0	0.2405782608695652
1999	couperin_concerts	c07n02_allemande	11	492	1723.4204871060172	1724	Baroque	g	i	0.8703703703703703	0.07407407407407407	0.30215
2000	couperin_concerts	c07n03_sarabande	11	493	1723.4204871060172	1724	Baroque	g	i	1.1666666666666667	0.05555555555555555	0.11228070175438595
2001	couperin_concerts	c07n03_sarabande	11	493	1723.4204871060172	1724	Baroque	g	iv	0.8571428571428571	0.0	0.37142857142857144
2002	couperin_concerts	c07n03_sarabande	11	493	1723.4204871060172	1724	Baroque	g	III	0.7	0.0	0.352
2003	couperin_concerts	c07n03_sarabande	11	493	1723.4204871060172	1724	Baroque	g	i	1.1538461538461537	0.07692307692307693	0.2093543859649123
2004	couperin_concerts	c07n04_fuguete	11	494	1723.4204871060172	1724	Baroque	g	i	0.0	0.0	0.011267605633802818
2005	couperin_concerts	c07n04_fuguete	11	494	1723.4204871060172	1724	Baroque	g	III	0.0	0.2222222222222222	0.12727272727272726
2006	couperin_concerts	c07n04_fuguete	11	494	1723.4204871060172	1724	Baroque	g	iv	0.75	1.0	0.12307692307692307
2007	couperin_concerts	c07n04_fuguete	11	494	1723.4204871060172	1724	Baroque	g	i	1.375	0.6875	0.09225352112676057
2008	couperin_concerts	c07n04_fuguete	11	494	1723.4204871060172	1724	Baroque	g	v	1.3333333333333333	0.26666666666666666	0.2076923076923077
2009	couperin_concerts	c07n04_fuguete	11	494	1723.4204871060172	1724	Baroque	g	III	0.0	0.0	0.1
