	corpus	piece	localkey_mode	corpus_year	piece_year	period	globalkey	r_ilc_olc	r_ilc_ild	corpus_id	piece_id
450	beethoven_piano_sonatas	21-2	major	1803.6208098935329	1804	Classical	F	-0.11909277256013355	0.2778038381864656	5	288
451	beethoven_piano_sonatas	21-3	major	1803.6208098935329	1804	Classical	C	-0.04205099581697634	0.27442560238742003	5	289
452	beethoven_piano_sonatas	21-3	minor	1803.6208098935329	1804	Classical	C	-0.03920330952627136	0.5031435784533732	5	289
453	beethoven_piano_sonatas	23-1	major	1803.6208098935329	1805	Classical	f	0.3485477796170777	0.5675603345439345	5	290
454	beethoven_piano_sonatas	23-1	minor	1803.6208098935329	1805	Classical	f	0.10428743832865575	0.42351307411160016	5	290
455	beethoven_piano_sonatas	23-2	major	1803.6208098935329	1805	Classical	Db	0.6934277158190014	0.23719507997815034	5	291
456	beethoven_piano_sonatas	23-2	minor	1803.6208098935329	1805	Classical	Db	0.0	0.0	5	291
457	beethoven_piano_sonatas	23-3	minor	1803.6208098935329	1805	Classical	f	-0.14201649241001751	0.5902694381301278	5	292
458	beethoven_piano_sonatas	24-1	major	1803.6208098935329	1809	Classical	F#	0.4079306505363564	0.36182271135335964	5	293
459	beethoven_piano_sonatas	24-1	minor	1803.6208098935329	1809	Classical	F#	0.0	0.7254969543636136	5	293
460	beethoven_piano_sonatas	24-2	major	1803.6208098935329	1809	Classical	F#	0.1693598383796805	0.34510722670043514	5	294
461	beethoven_piano_sonatas	24-2	minor	1803.6208098935329	1809	Classical	F#	0.18010220332363253	0.6848547045915547	5	294
462	beethoven_piano_sonatas	26-1	major	1803.6208098935329	1810	Classical	Eb	0.07267126501544226	0.4095862981725543	5	295
463	beethoven_piano_sonatas	26-2	major	1803.6208098935329	1810	Classical	Eb	0.2052498926341342	0.3603604875670119	5	296
464	beethoven_piano_sonatas	26-3	major	1803.6208098935329	1810	Classical	Eb	-0.05194285447924221	0.20018227943888697	5	297
465	beethoven_piano_sonatas	30-1	major	1803.6208098935329	1820	Classical	E	-0.0009580312731083474	0.45502508304740746	5	298
466	beethoven_piano_sonatas	30-2	minor	1803.6208098935329	1820	Classical	e	0.17366086988997426	0.43330357347079784	5	299
467	beethoven_piano_sonatas	30-3	major	1803.6208098935329	1820	Classical	E	0.058308138890391686	0.3799832532331381	5	300
468	beethoven_piano_sonatas	31-1	major	1803.6208098935329	1822	Early Romantic	Ab	0.6637744757350605	0.2285403246996553	5	301
469	beethoven_piano_sonatas	31-2	major	1803.6208098935329	1822	Early Romantic	f	-0.08778545384292999	0.3287229925629387	5	302
470	beethoven_piano_sonatas	31-2	minor	1803.6208098935329	1822	Early Romantic	f	-0.010448698894538434	0.42121901437939757	5	302
471	beethoven_piano_sonatas	31-3	major	1803.6208098935329	1822	Early Romantic	Ab	0.18700493653805467	0.39839918915006595	5	303
472	beethoven_piano_sonatas	31-3	minor	1803.6208098935329	1822	Early Romantic	Ab	-0.050803043973466286	0.5314534729716311	5	303
473	beethoven_piano_sonatas	32-1	major	1803.6208098935329	1822	Early Romantic	c	-0.15284880257707656	0.3734383160727504	5	304
474	beethoven_piano_sonatas	32-1	minor	1803.6208098935329	1822	Early Romantic	c	0.06855973235567545	0.504045101025979	5	304
475	beethoven_piano_sonatas	32-2	major	1803.6208098935329	1822	Early Romantic	C	-0.022044948894042776	0.4099631968017196	5	305
476	beethoven_piano_sonatas	32-2	minor	1803.6208098935329	1822	Early Romantic	C	-0.11427163408069958	0.3690266918566418	5	305
477	c_schumann_lieder	op13no1 Ich stand in dunklen Traumen	major	1847.2645259938838	1843	Early Romantic	Eb	-0.0043803260210015784	0.4893803538958742	6	306
478	c_schumann_lieder	op13no2 Sie liebten sich beide	minor	1847.2645259938838	1843	Early Romantic	g	0.0	0.7155612808030385	6	307
479	c_schumann_lieder	op13no3 Liebeszauber	major	1847.2645259938838	1842	Early Romantic	Eb	-0.04375481782389229	0.4904852782664201	6	308
480	c_schumann_lieder	op13no4 Der Mond kommt still gegangen	major	1847.2645259938838	1842	Early Romantic	Db	0.16029504093094993	0.40334213834599625	6	309
481	c_schumann_lieder	op13no5 Ich hab in deinem Auge	major	1847.2645259938838	1843	Early Romantic	Ab	-0.007162373712091356	0.6963246160059336	6	310
482	c_schumann_lieder	op13no6 Die stille Lotosblume	major	1847.2645259938838	1842	Early Romantic	Ab	0.48833813385813196	0.31045823474220424	6	311
483	c_schumann_lieder	op23no1 Was weinst du Blumlein	major	1847.2645259938838	1853	Early Romantic	A	0.0	0.49782878179378304	6	312
484	c_schumann_lieder	op23no2 An einem lichten Morgen	major	1847.2645259938838	1853	Early Romantic	F	0.14198303029628456	0.5287180552191354	6	313
485	c_schumann_lieder	op23no3 Geheimes Flustern hier und dort	major	1847.2645259938838	1853	Early Romantic	Db	0.3177840965695532	0.7001091954847882	6	314
486	c_schumann_lieder	op23no4 Auf einem grunen Hugel	minor	1847.2645259938838	1853	Early Romantic	a	0.0	0.5569644538435042	6	315
487	c_schumann_lieder	op23no5 Das ist ein Tag der klingen mag	major	1847.2645259938838	1853	Early Romantic	D	-0.04005382272435589	0.34177900302533054	6	316
488	c_schumann_lieder	op23no6 O Lust o Lust	major	1847.2645259938838	1853	Early Romantic	Eb	0.06341065344595177	0.7130107273584092	6	317
489	chopin_mazurkas	BI105-2op30-2	minor	1838.2307692307693	1837	Early Romantic	b	0.02840886447106908	0.5483311005215371	7	318
490	chopin_mazurkas	BI105-3op30-3	major	1838.2307692307693	1837	Early Romantic	Db	-0.025476085242275383	0.38792067852432294	7	319
491	chopin_mazurkas	BI105-3op30-3	minor	1838.2307692307693	1837	Early Romantic	Db	0.4561966823272699	0.4524870357403348	7	319
492	chopin_mazurkas	BI105-4op30-4	major	1838.2307692307693	1837	Early Romantic	c#	0.5704439136235547	0.3455018010764514	7	320
493	chopin_mazurkas	BI105-4op30-4	minor	1838.2307692307693	1837	Early Romantic	c#	-0.010590769003413159	0.49259915462133164	7	320
494	chopin_mazurkas	BI115-1op33-1	major	1838.2307692307693	1838	Early Romantic	g#	-0.09207036198773266	0.4257354610925475	7	321
495	chopin_mazurkas	BI115-1op33-1	minor	1838.2307692307693	1838	Early Romantic	g#	-0.11196766951058795	0.8039749146001154	7	321
496	chopin_mazurkas	BI115-2op33-2	major	1838.2307692307693	1838	Early Romantic	D	0.5145959414430777	0.2990127063776037	7	322
497	chopin_mazurkas	BI115-3op33-3	major	1838.2307692307693	1838	Early Romantic	C	-0.07154819419998132	0.25976487473656173	7	323
498	chopin_mazurkas	BI115-4op33-4	major	1838.2307692307693	1838	Early Romantic	b	0.1883768977399039	0.266850169542482	7	324
499	chopin_mazurkas	BI115-4op33-4	minor	1838.2307692307693	1838	Early Romantic	b	-0.08939740025125986	0.5588516920529124	7	324
500	chopin_mazurkas	BI122op41-2	major	1838.2307692307693	1839	Early Romantic	e	0.312143829028205	0.1444047032058841	7	325
501	chopin_mazurkas	BI122op41-2	minor	1838.2307692307693	1839	Early Romantic	e	-0.380227980210602	0.7962620194235951	7	325
502	chopin_mazurkas	BI126-1op41-4	major	1838.2307692307693	1839	Early Romantic	Ab	-0.11678119585100877	0.08302246180430374	7	326
503	chopin_mazurkas	BI126-1op41-4	minor	1838.2307692307693	1839	Early Romantic	Ab	0.12251806248601498	0.4625338837790612	7	326
504	chopin_mazurkas	BI126-3op41-1	major	1838.2307692307693	1838	Early Romantic	c#	0.07469564247213861	0.1559508235162179	7	327
505	chopin_mazurkas	BI126-3op41-1	minor	1838.2307692307693	1838	Early Romantic	c#	0.27348546529654216	0.6049239179256855	7	327
506	chopin_mazurkas	BI126-4op41-3	major	1838.2307692307693	1839	Early Romantic	B	0.837521238444916	0.035525742252644744	7	328
507	chopin_mazurkas	BI134	major	1838.2307692307693	1840	Early Romantic	a	-0.07199299498161386	0.6258680032191855	7	329
508	chopin_mazurkas	BI134	minor	1838.2307692307693	1840	Early Romantic	a	0.0	0.3561229190154798	7	329
509	chopin_mazurkas	BI140	major	1838.2307692307693	1841	Early Romantic	a	0.29659215726866517	0.4894952928487343	7	330
510	chopin_mazurkas	BI140	minor	1838.2307692307693	1841	Early Romantic	a	0.3744186458257412	0.8510111510864615	7	330
511	chopin_mazurkas	BI145-1op50-1	major	1838.2307692307693	1842	Early Romantic	G	0.17705417652184427	0.33008682577402143	7	331
512	chopin_mazurkas	BI145-1op50-1	minor	1838.2307692307693	1842	Early Romantic	G	-0.21821789023599233	1.0	7	331
513	chopin_mazurkas	BI145-2op50-2	major	1838.2307692307693	1842	Early Romantic	Ab	0.18094603835857268	0.37508236136641765	7	332
514	chopin_mazurkas	BI145-2op50-2	minor	1838.2307692307693	1842	Early Romantic	Ab	-0.11038161241442795	0.6351908098142155	7	332
515	chopin_mazurkas	BI145-3op50-3	major	1838.2307692307693	1842	Early Romantic	c#	-0.06987956154506145	0.510991372983935	7	333
516	chopin_mazurkas	BI145-3op50-3	minor	1838.2307692307693	1842	Early Romantic	c#	-0.024824569389688425	0.3136902741470451	7	333
517	chopin_mazurkas	BI153-1op56-1	major	1838.2307692307693	1844	Early Romantic	B	0.2522764223001525	0.16074398338608348	7	334
518	chopin_mazurkas	BI153-2op56-2	major	1838.2307692307693	1844	Early Romantic	C	-0.12244897959183673	0.09424655749785991	7	335
519	chopin_mazurkas	BI153-2op56-2	minor	1838.2307692307693	1844	Early Romantic	C	0.18701000503617304	0.518894694921369	7	335
520	chopin_mazurkas	BI153-3op56-3	major	1838.2307692307693	1844	Early Romantic	c	0.01836130828331609	0.13117173421681316	7	336
521	chopin_mazurkas	BI153-3op56-3	minor	1838.2307692307693	1844	Early Romantic	c	0.0536173493921699	0.48737132572964864	7	336
522	chopin_mazurkas	BI157-1op59-1	minor	1838.2307692307693	1845	Early Romantic	a	0.19677012746416794	0.39075842411585954	7	337
523	chopin_mazurkas	BI157-1op59-1	major	1838.2307692307693	1845	Early Romantic	a	0.0680894620573389	0.42714191241185023	7	337
524	chopin_mazurkas	BI157-2op59-2	major	1838.2307692307693	1845	Early Romantic	Ab	-0.05685531281730413	0.5159989040130413	7	338
525	chopin_mazurkas	BI157-3op59-3	major	1838.2307692307693	1845	Early Romantic	f#	0.0076089410023603005	0.35504691784909376	7	339
526	chopin_mazurkas	BI157-3op59-3	minor	1838.2307692307693	1845	Early Romantic	f#	-0.032051350211262444	0.4801301217787783	7	339
527	chopin_mazurkas	BI16-1	major	1838.2307692307693	1826	Early Romantic	G	-0.05714285714285713	0.44216542962277977	7	340
528	chopin_mazurkas	BI16-1	minor	1838.2307692307693	1826	Early Romantic	G	-0.5	0.9999999999999999	7	340
529	chopin_mazurkas	BI16-2	major	1838.2307692307693	1826	Early Romantic	Bb	-0.1325783378051071	0.2027651934175024	7	341
530	chopin_mazurkas	BI16-2	minor	1838.2307692307693	1826	Early Romantic	Bb	-0.2581988897471611	0.5477225575051661	7	341
531	chopin_mazurkas	BI162-1op63-1	major	1838.2307692307693	1846	Early Romantic	B	0.24101617924695484	0.5261783787708023	7	342
532	chopin_mazurkas	BI162-2op63-2	major	1838.2307692307693	1846	Early Romantic	f	0.8868779684710353	-0.3639394346802557	7	343
533	chopin_mazurkas	BI162-2op63-2	minor	1838.2307692307693	1846	Early Romantic	f	0.04806693679384836	0.4264122103465143	7	343
534	chopin_mazurkas	BI162-3op63-3	major	1838.2307692307693	1846	Early Romantic	c#	-0.10740977756437135	0.35138300341506673	7	344
535	chopin_mazurkas	BI162-3op63-3	minor	1838.2307692307693	1846	Early Romantic	c#	-0.25346944105734237	0.759732212111468	7	344
536	chopin_mazurkas	BI163op67-4	major	1838.2307692307693	1846	Early Romantic	a	-0.13713732384654867	0.35821703278142475	7	345
537	chopin_mazurkas	BI163op67-4	minor	1838.2307692307693	1846	Early Romantic	a	0.0036728245393235492	0.558778629750428	7	345
538	chopin_mazurkas	BI167op67-2	major	1838.2307692307693	1849	Early Romantic	g	0.0	0.26449380026096875	7	346
539	chopin_mazurkas	BI167op67-2	minor	1838.2307692307693	1849	Early Romantic	g	0.2649064714130088	0.5912927843752571	7	346
540	chopin_mazurkas	BI168op68-4	minor	1838.2307692307693	1846	Early Romantic	f	0.30159546958269223	0.17978929432264276	7	347
541	chopin_mazurkas	BI18op68-2	major	1838.2307692307693	1827	Early Romantic	a	-0.22410510586470156	0.6438626921501962	7	348
542	chopin_mazurkas	BI18op68-2	minor	1838.2307692307693	1827	Early Romantic	a	0.0	0.6034542766121473	7	348
543	chopin_mazurkas	BI34op68-3	major	1838.2307692307693	1830	Early Romantic	F	-0.055632527790486684	0.6686194173974606	7	349
544	chopin_mazurkas	BI34op68-3	minor	1838.2307692307693	1830	Early Romantic	F	0.19166296949998196	-0.21821789023599242	7	349
545	chopin_mazurkas	BI38op68-1	major	1838.2307692307693	1830	Early Romantic	C	-0.08285465146051071	0.44258141402297646	7	350
546	chopin_mazurkas	BI60-1op06-1	minor	1838.2307692307693	1832	Early Romantic	f#	-0.061023284708222755	0.2752957472957292	7	351
547	chopin_mazurkas	BI60-2op06-2	major	1838.2307692307693	1832	Early Romantic	c#	0.0	0.7621905806644391	7	352
548	chopin_mazurkas	BI60-2op06-2	minor	1838.2307692307693	1832	Early Romantic	c#	-0.28977115089304994	0.5946202784600976	7	352
549	chopin_mazurkas	BI60-3op06-3	major	1838.2307692307693	1832	Early Romantic	E	-0.03549651634061663	0.16663042041306367	7	353
550	chopin_mazurkas	BI60-4op06-4	minor	1838.2307692307693	1832	Early Romantic	eb	0.0	0.2670423061478372	7	354
551	chopin_mazurkas	BI61-1op07-1	major	1838.2307692307693	1832	Early Romantic	Bb	0.36238717261140846	-0.002356670622213089	7	355
552	chopin_mazurkas	BI61-2op07-2	major	1838.2307692307693	1832	Early Romantic	a	0.0	0.4446680691410601	7	356
553	chopin_mazurkas	BI61-2op07-2	minor	1838.2307692307693	1832	Early Romantic	a	0.14548040736883525	0.7181592915023715	7	356
554	chopin_mazurkas	BI61-3op07-3	major	1838.2307692307693	1832	Early Romantic	f	0.04218832107411529	0.3042367398875467	7	357
555	chopin_mazurkas	BI61-3op07-3	minor	1838.2307692307693	1832	Early Romantic	f	-0.12107297381189022	0.07594986394038195	7	357
556	chopin_mazurkas	BI61-4op07-4	major	1838.2307692307693	1832	Early Romantic	Ab	-0.20889631619544308	0.6159703183179649	7	358
557	chopin_mazurkas	BI61-5op07-5	major	1838.2307692307693	1832	Early Romantic	C	0.0	0.0	7	359
558	chopin_mazurkas	BI71	major	1838.2307692307693	1832	Early Romantic	D	-0.037623955229874516	0.6871972884572791	7	360
559	chopin_mazurkas	BI73	major	1838.2307692307693	1832	Early Romantic	Bb	-0.06201736729460423	0.30557273687475484	7	361
560	chopin_mazurkas	BI77-1op17-1	major	1838.2307692307693	1833	Early Romantic	Bb	-0.029500336899324853	0.2977117082228359	7	362
561	chopin_mazurkas	BI77-2op17-2	major	1838.2307692307693	1833	Early Romantic	e	0.548627906052229	-0.3621578935971777	7	363
562	chopin_mazurkas	BI77-2op17-2	minor	1838.2307692307693	1833	Early Romantic	e	0.0360227113944536	0.4745737034574413	7	363
563	chopin_mazurkas	BI77-3op17-3	major	1838.2307692307693	1833	Early Romantic	Ab	-0.10039475835299638	0.6163447604056299	7	364
564	chopin_mazurkas	BI77-4op17-4	major	1838.2307692307693	1833	Early Romantic	a	0.10027032294924797	0.4028405267151082	7	365
565	chopin_mazurkas	BI77-4op17-4	minor	1838.2307692307693	1833	Early Romantic	a	-0.1165818287907234	0.1407125443474528	7	365
566	chopin_mazurkas	BI85	major	1838.2307692307693	1834	Early Romantic	Ab	-0.13308100435940387	0.5074486060876806	7	366
567	chopin_mazurkas	BI85	minor	1838.2307692307693	1834	Early Romantic	Ab	0.0	1.0000000000000002	7	366
568	chopin_mazurkas	BI89-1op24-1	major	1838.2307692307693	1833	Early Romantic	g	0.6079813277051732	-0.03524561051523703	7	367
569	chopin_mazurkas	BI89-1op24-1	minor	1838.2307692307693	1833	Early Romantic	g	-0.14913536435561373	0.7708477632731039	7	367
570	chopin_mazurkas	BI89-2op24-2	major	1838.2307692307693	1833	Early Romantic	C	0.0	0.49378623095617613	7	368
571	chopin_mazurkas	BI89-3op24-3	major	1838.2307692307693	1833	Early Romantic	Ab	0.0	0.573321607970552	7	369
572	chopin_mazurkas	BI89-4op24-4	major	1838.2307692307693	1833	Early Romantic	bb	0.4491087517391268	-0.02833588687723639	7	370
573	chopin_mazurkas	BI89-4op24-4	minor	1838.2307692307693	1833	Early Romantic	bb	0.017640837717318635	0.348780741256845	7	370
574	chopin_mazurkas	BI93-1op67-1	major	1838.2307692307693	1835	Early Romantic	G	-0.07837651582463186	0.28291680183589324	7	371
575	chopin_mazurkas	BI93-2op67-3	major	1838.2307692307693	1835	Early Romantic	C	-0.011941032708030765	0.6120856327192474	7	372
576	corelli	op01n01a	major	1687.6864702945581	1681	Baroque	F	-0.0639137490706142	0.4078877394727056	8	373
577	corelli	op01n01a	minor	1687.6864702945581	1681	Baroque	F	0.0	-0.040175612200167375	8	373
578	corelli	op01n01b	major	1687.6864702945581	1681	Baroque	F	-0.016598796464900922	0.16517957058445695	8	374
579	corelli	op01n01b	minor	1687.6864702945581	1681	Baroque	F	0.0	-0.11694185421347951	8	374
580	corelli	op01n01c	major	1687.6864702945581	1681	Baroque	F	0.0	0.08714795029764244	8	375
581	corelli	op01n01c	minor	1687.6864702945581	1681	Baroque	F	-0.07938348467344604	0.09278448081456649	8	375
582	corelli	op01n01d	major	1687.6864702945581	1681	Baroque	F	0.3028273587263433	0.30389013121469866	8	376
583	corelli	op01n01d	minor	1687.6864702945581	1681	Baroque	F	-0.14379392104440059	0.3011558321667104	8	376
584	corelli	op01n02a	major	1687.6864702945581	1681	Baroque	e	0.0	0.6614378277661477	8	377
585	corelli	op01n02a	minor	1687.6864702945581	1681	Baroque	e	-0.14732120818584524	0.22889005752902739	8	377
586	corelli	op01n02b	major	1687.6864702945581	1681	Baroque	e	0.0	0.0	8	378
587	corelli	op01n02b	minor	1687.6864702945581	1681	Baroque	e	0.07832372129435665	0.36396412558025587	8	378
588	corelli	op01n02c	major	1687.6864702945581	1681	Baroque	e	0.0	0.0	8	379
589	corelli	op01n02c	minor	1687.6864702945581	1681	Baroque	e	0.0	0.25566809655821876	8	379
590	corelli	op01n02d	major	1687.6864702945581	1681	Baroque	e	0.0	0.5932363331849738	8	380
591	corelli	op01n02d	minor	1687.6864702945581	1681	Baroque	e	-0.05397992980185225	0.3041855003095399	8	380
592	corelli	op01n03a	major	1687.6864702945581	1681	Baroque	A	0.0	0.0	8	381
593	corelli	op01n03a	minor	1687.6864702945581	1681	Baroque	A	0.0	-0.07539535046679642	8	381
594	corelli	op01n03b	major	1687.6864702945581	1681	Baroque	A	-0.01659044221010645	0.5000612929221724	8	382
595	corelli	op01n03b	minor	1687.6864702945581	1681	Baroque	A	0.0	0.13939831772305628	8	382
596	corelli	op01n03c	major	1687.6864702945581	1681	Baroque	A	-0.03849952517545091	0.25480802635293803	8	383
597	corelli	op01n03c	minor	1687.6864702945581	1681	Baroque	A	0.0	0.25309929864030284	8	383
598	corelli	op01n03d	major	1687.6864702945581	1681	Baroque	A	-0.025000000000000005	0.3825767023531389	8	384
599	corelli	op01n03d	minor	1687.6864702945581	1681	Baroque	A	0.0	-0.24908054120278791	8	384
600	corelli	op01n04a	major	1687.6864702945581	1681	Baroque	a	0.0	0.5713777740209977	8	385
601	corelli	op01n04a	minor	1687.6864702945581	1681	Baroque	a	-0.005816458962950094	0.11986131597024727	8	385
602	corelli	op01n04b	minor	1687.6864702945581	1681	Baroque	a	-0.3153782099950283	0.019397151601909447	8	386
603	corelli	op01n04c	major	1687.6864702945581	1681	Baroque	a	-0.07142857142857144	0.6895555343261613	8	387
604	corelli	op01n04c	minor	1687.6864702945581	1681	Baroque	a	0.15428456893979148	-0.22362360104817208	8	387
605	corelli	op01n04d	major	1687.6864702945581	1681	Baroque	a	0.0	0.0	8	388
606	corelli	op01n04d	minor	1687.6864702945581	1681	Baroque	a	0.0	0.07570953424349927	8	388
607	corelli	op01n05a	major	1687.6864702945581	1681	Baroque	Bb	0.0	0.0	8	389
608	corelli	op01n05a	minor	1687.6864702945581	1681	Baroque	Bb	-0.07342255821562753	0.30923633291926245	8	389
609	corelli	op01n05b	major	1687.6864702945581	1681	Baroque	Bb	-0.018636488393439055	0.06966889227490622	8	390
610	corelli	op01n05b	minor	1687.6864702945581	1681	Baroque	Bb	0.03692744729379982	0.15785042582264167	8	390
611	corelli	op01n05c	major	1687.6864702945581	1681	Baroque	Bb	0.0	0.6600443521370263	8	391
612	corelli	op01n05c	minor	1687.6864702945581	1681	Baroque	Bb	0.0	0.22114289957219715	8	391
613	corelli	op01n05d	major	1687.6864702945581	1681	Baroque	Bb	0.0	0.455054014876112	8	392
614	corelli	op01n05d	minor	1687.6864702945581	1681	Baroque	Bb	-0.16690609472285048	0.3457478446366956	8	392
615	corelli	op01n06a	minor	1687.6864702945581	1681	Baroque	b	-0.109198589810428	0.035193874966800105	8	393
616	corelli	op01n06b	major	1687.6864702945581	1681	Baroque	b	0.0	0.0	8	394
617	corelli	op01n06b	minor	1687.6864702945581	1681	Baroque	b	-0.09878543516129912	0.12774325099580028	8	394
618	corelli	op01n06c	major	1687.6864702945581	1681	Baroque	b	0.0	0.0	8	395
619	corelli	op01n06c	minor	1687.6864702945581	1681	Baroque	b	0.0	0.25157267842862135	8	395
620	corelli	op01n06d	major	1687.6864702945581	1681	Baroque	b	0.0	0.5202112749467463	8	396
621	corelli	op01n06d	minor	1687.6864702945581	1681	Baroque	b	-0.025899214703235092	0.19308158541457746	8	396
622	corelli	op01n07a	major	1687.6864702945581	1681	Baroque	C	-0.04165220660492056	0.1603680394025892	8	397
623	corelli	op01n07a	minor	1687.6864702945581	1681	Baroque	C	-0.21926450482675727	0.027633684086590372	8	397
624	corelli	op01n07b	major	1687.6864702945581	1681	Baroque	C	0.0	0.5041517346391906	8	398
625	corelli	op01n07b	minor	1687.6864702945581	1681	Baroque	C	0.0	-0.258838788844373	8	398
626	corelli	op01n07c	major	1687.6864702945581	1681	Baroque	C	-0.03647446629815315	0.3856204415858659	8	399
627	corelli	op01n07c	minor	1687.6864702945581	1681	Baroque	C	0.27462691856722116	0.4800637906910657	8	399
628	corelli	op01n08a	minor	1687.6864702945581	1681	Baroque	c	-0.10148296466389786	0.28499924939981897	8	400
629	corelli	op01n08b	minor	1687.6864702945581	1681	Baroque	c	-0.17899138161359376	0.20381367894736865	8	401
630	corelli	op01n08c	minor	1687.6864702945581	1681	Baroque	c	0.0	0.12448739549483857	8	402
631	corelli	op01n08d	minor	1687.6864702945581	1681	Baroque	c	-0.11312200306150094	-0.14382934238773865	8	403
632	corelli	op01n09a	major	1687.6864702945581	1681	Baroque	G	0.0	0.3359565592356546	8	404
633	corelli	op01n09b	major	1687.6864702945581	1681	Baroque	G	-0.03616295580114411	0.319404564194957	8	405
634	corelli	op01n09c	major	1687.6864702945581	1681	Baroque	G	0.0	-0.08899498827105158	8	406
635	corelli	op01n09d	major	1687.6864702945581	1681	Baroque	G	0.006562776232039593	-0.06812908623057595	8	407
636	corelli	op01n10a	major	1687.6864702945581	1681	Baroque	g	0.0	0.0	8	408
637	corelli	op01n10a	minor	1687.6864702945581	1681	Baroque	g	0.0	0.17373263808227105	8	408
638	corelli	op01n10b	minor	1687.6864702945581	1681	Baroque	g	-0.05356130483978496	0.17737438454916277	8	409
639	corelli	op01n10c	minor	1687.6864702945581	1681	Baroque	g	-0.04801341976742558	0.04524950274254543	8	410
640	corelli	op01n10d	major	1687.6864702945581	1681	Baroque	g	0.0	0.0	8	411
641	corelli	op01n10d	minor	1687.6864702945581	1681	Baroque	g	0.0	0.002717168890955866	8	411
642	corelli	op01n10e	major	1687.6864702945581	1681	Baroque	g	0.0	0.0	8	412
643	corelli	op01n10e	minor	1687.6864702945581	1681	Baroque	g	-0.001343993153178718	0.050636617771361435	8	412
644	corelli	op01n11a	minor	1687.6864702945581	1681	Baroque	d	-0.019046809251515213	0.3696884472126767	8	413
645	corelli	op01n11b	major	1687.6864702945581	1681	Baroque	d	0.0	0.0	8	414
646	corelli	op01n11b	minor	1687.6864702945581	1681	Baroque	d	0.006411300033342081	0.27665781385659294	8	414
647	corelli	op01n11c	major	1687.6864702945581	1681	Baroque	d	0.0	0.0	8	415
648	corelli	op01n11c	minor	1687.6864702945581	1681	Baroque	d	-0.10470790887275382	-0.003869728950329406	8	415
649	corelli	op01n11d	major	1687.6864702945581	1681	Baroque	d	0.0	0.0	8	416
650	corelli	op01n11d	minor	1687.6864702945581	1681	Baroque	d	0.10118765931537527	-0.0805466861913556	8	416
651	corelli	op01n12a	major	1687.6864702945581	1681	Baroque	D	0.0	-0.006252215435762405	8	417
652	corelli	op01n12b	major	1687.6864702945581	1681	Baroque	D	-0.019059763197581753	0.4759760298477102	8	418
653	corelli	op01n12c	major	1687.6864702945581	1681	Baroque	b	0.0	0.9452941770058044	8	419
654	corelli	op01n12c	minor	1687.6864702945581	1681	Baroque	b	0.6570824365941623	0.330123765952881	8	419
655	corelli	op01n12d	major	1687.6864702945581	1681	Baroque	D	-0.036669480647979154	0.10298309649401628	8	420
656	corelli	op03n01a	major	1687.6864702945581	1689	Baroque	F	0.0	0.0	8	421
657	corelli	op03n01a	minor	1687.6864702945581	1689	Baroque	F	0.0	0.18494600995596544	8	421
658	corelli	op03n01b	major	1687.6864702945581	1689	Baroque	F	0.0	0.20865425880393573	8	422
659	corelli	op03n01b	minor	1687.6864702945581	1689	Baroque	F	0.0	0.32155391171888975	8	422
660	corelli	op03n01c	major	1687.6864702945581	1689	Baroque	F	-0.018427115179918695	0.06238830676639814	8	423
661	corelli	op03n01c	minor	1687.6864702945581	1689	Baroque	F	0.4487927116655432	0.3246580116775845	8	423
662	corelli	op03n01d	major	1687.6864702945581	1689	Baroque	F	-0.009924366792875765	0.07752089503581491	8	424
663	corelli	op03n01d	minor	1687.6864702945581	1689	Baroque	F	0.0	0.4404034143667958	8	424
664	corelli	op03n02a	major	1687.6864702945581	1689	Baroque	D	0.0	0.050735376437262274	8	425
665	corelli	op03n02b	major	1687.6864702945581	1689	Baroque	D	0.0	0.024859272452309348	8	426
666	corelli	op03n02b	minor	1687.6864702945581	1689	Baroque	D	0.0	0.13772459437030296	8	426
667	corelli	op03n02c	major	1687.6864702945581	1689	Baroque	b	1.0	0.545604317579644	8	427
668	corelli	op03n02c	minor	1687.6864702945581	1689	Baroque	b	0.0	0.1932847587681524	8	427
669	corelli	op03n02d	major	1687.6864702945581	1689	Baroque	D	0.0	0.31160062011298995	8	428
670	corelli	op03n02d	minor	1687.6864702945581	1689	Baroque	D	-0.14188769156600642	0.20532902496608402	8	428
671	corelli	op03n03a	major	1687.6864702945581	1689	Baroque	Bb	0.0	0.5584723389902762	8	429
672	corelli	op03n03a	minor	1687.6864702945581	1689	Baroque	Bb	0.0	0.6666865072278434	8	429
673	corelli	op03n03b	major	1687.6864702945581	1689	Baroque	Bb	-0.024102053987435097	0.15407946106465092	8	430
674	corelli	op03n03c	major	1687.6864702945581	1689	Baroque	Bb	0.0	-0.03143757088824781	8	431
675	corelli	op03n03c	minor	1687.6864702945581	1689	Baroque	Bb	0.0	0.06391238502564185	8	431
676	corelli	op03n03d	major	1687.6864702945581	1689	Baroque	Bb	0.0	-0.02359494403094135	8	432
677	corelli	op03n03d	minor	1687.6864702945581	1689	Baroque	Bb	-0.08660743847916809	0.3667459322343614	8	432
678	corelli	op03n04a	major	1687.6864702945581	1689	Baroque	b	0.0	0.07068363001885726	8	433
679	corelli	op03n04a	minor	1687.6864702945581	1689	Baroque	b	0.19654629906506316	0.02918712307624251	8	433
