	corpus	piece	corpus_year	piece_year	globalkey	localkey	max_root	min_root	max_ct	min_ct	max_nct	min_nct	RC	CTC	NCTC	CTD	NCTD	r_fifths_range	ct_fifths_range	nct_fifths_range	corpus_id	piece_id
35	frescobaldi_fiori_musicali	12.01_Toccata_avanti_la_Messa_della_Domenica	1635.0	1635.0	d	i	5	-4	6	-9	5	-4	0.07017543859649122	2.8333333333333335	2.5	2.6666666666666665	0.0	9	15	9	5	36
36	frescobaldi_fiori_musicali	12.02_Kyrie_della_domenica	1635.0	1635.0	d	i	5	-4	5	-4	5	-4	0.18333333333333332	1.6666666666666667	1.6666666666666667	0.0	0.0	9	9	9	5	37
37	frescobaldi_fiori_musicali	12.03_Kyrie,_Tema_A	1635.0	1635.0	d	i	6	-4	6	-4	6	-4	0.3787878787878788	2.2	2.0	0.0	0.0	10	10	10	5	38
38	frescobaldi_fiori_musicali	12.04_Christe,_Tema_B	1635.0	1635.0	d	i	5	-4	5	-5	3	-4	0.06382978723404255	1.5	0.5	1.5	0.0	9	10	7	5	39
39	frescobaldi_fiori_musicali	12.05_Christe,_Tema_B,_alio_modo	1635.0	1635.0	d	i	6	-4	5	-11	6	-4	0.5869565217391305	2.6	2.0	3.0	0.0	10	16	10	5	40
40	frescobaldi_fiori_musicali	12.06_Christe,_Tema_B,_alio_modo_II	1635.0	1635.0	d	i	5	-4	5	-4	5	-4	0.06521739130434782	1.5	1.3333333333333333	0.0	0.0	9	9	9	5	41
41	frescobaldi_fiori_musicali	12.07_Christe,_Tema_B,_alio_modo_III	1635.0	1635.0	d	i	0	-4	4	-4	5	-4	0.0	1.0	1.6666666666666667	0.0	0.0	4	8	9	5	42
42	frescobaldi_fiori_musicali	12.08_Kyrie,_Tema_C	1635.0	1635.0	d	i	2	-4	4	-4	2	-4	0.0	1.0	0.0	0.0	0.0	6	8	6	5	43
43	frescobaldi_fiori_musicali	12.09_Kyrie,_Tema_D,_alio_modo_I	1635.0	1635.0	d	i	2	-4	6	-4	4	-4	0.0	2.2	1.0	0.0	0.0	6	10	8	5	44
44	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	1635.0	1635.0	d	i	6	-4	6	-4	6	-4	0.3269230769230769	2.2	2.0	0.0	0.5	10	10	10	5	45
45	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	1635.0	1635.0	d	i	5	-4	6	-4	5	-4	0.26153846153846155	2.2	1.5	1.0	1.0	9	10	9	5	46
46	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	1635.0	1635.0	d	i	6	-4	6	-4	6	-4	0.2857142857142857	2.2	2.0	0.0	0.0	10	10	10	5	47
47	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	1635.0	1635.0	d	i	2	-3	5	-4	5	-1	0.0	1.5	1.6666666666666667	1.0	0.0	5	9	6	5	48
