	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
45	monteverdi_madrigals	2-12	1609.1691322587767	1590	Renaissance	pre-Baroque	F	I	major	55.199999999999996	200	0.27599999999999997	2	7
46	monteverdi_madrigals	2-12	1609.1691322587767	1590	Renaissance	pre-Baroque	F	IV	major	3.4	15	0.22666666666666666	2	7
47	monteverdi_madrigals	2-12	1609.1691322587767	1590	Renaissance	pre-Baroque	F	I	major	6.0	200	0.03	2	7
48	monteverdi_madrigals	2-12	1609.1691322587767	1590	Renaissance	pre-Baroque	F	V	major	6.0	10	0.6	2	7
49	monteverdi_madrigals	2-12	1609.1691322587767	1590	Renaissance	pre-Baroque	F	I	major	37.8	200	0.18899999999999997	2	7
50	monteverdi_madrigals	3-09	1609.1691322587767	1592	Renaissance	pre-Baroque	F	I	major	156.0	190	0.8210526315789474	2	8
51	monteverdi_madrigals	3-11	1609.1691322587767	1592	Renaissance	pre-Baroque	F	I	major	156.0	190	0.8210526315789474	2	9
52	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	14.4	76	0.18947368421052632	2	10
53	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	iv	minor	7.199999999999999	18	0.39999999999999997	2	10
54	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	10.6	76	0.1394736842105263	2	10
55	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	v	minor	53.8	91	0.5912087912087912	2	10
56	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	20.6	76	0.2710526315789474	2	10
57	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	v	minor	23.0	91	0.25274725274725274	2	10
58	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	4.8	76	0.06315789473684211	2	10
59	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	iv	minor	3.5999999999999996	18	0.19999999999999998	2	10
60	monteverdi_madrigals	4-19	1609.1691322587767	1603	Renaissance	pre-Baroque	d	i	minor	7.8	76	0.10263157894736842	2	10
