	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	WLC	OLC	corpus_id	piece_id
68	frescobaldi_fiori_musicali	12.09_Kyrie,_Tema_D,_alio_modo_I	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.38095238095238093	0.14285714285714285	4	43
69	frescobaldi_fiori_musicali	12.10_Kyrie,_Tema_D,_alio_modo_II	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.6923076923076923	0.07692307692307693	4	44
70	frescobaldi_fiori_musicali	12.11_Kyrie_ultimo	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.8461538461538461	0.2	4	45
71	frescobaldi_fiori_musicali	12.12_Kyrie,_Tema_D,_alio_modo_III	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.9523809523809523	0.011904761904761904	4	46
72	frescobaldi_fiori_musicali	12.13_Kyrie,_Tema_D,_alio_modo_IV	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.8958333333333334	0.16666666666666666	4	47
73	frescobaldi_fiori_musicali	12.14_Canzon_dopo_l’Epistola	1635.0	1635	Renaissance	pre-Baroque	d	minor	1.09478672985782	0.15639810426540285	4	48
74	frescobaldi_fiori_musicali	12.15_Recercar_dopo_il_Credo	1635.0	1635	Renaissance	pre-Baroque	g	minor	0.8395061728395061	0.13580246913580246	4	49
75	frescobaldi_fiori_musicali	12.16_Toccata_cromaticha_per_l’elevatione	1635.0	1635	Renaissance	pre-Baroque	a	minor	1.0251256281407035	0.035175879396984924	4	50
76	frescobaldi_fiori_musicali	12.17_Canzon_post_il_Comune	1635.0	1635	Renaissance	pre-Baroque	C	major	0.18779342723004694	0.028169014084507043	4	51
77	frescobaldi_fiori_musicali	12.18_Toccata_avanti_la_Messa_delli_Apostoli	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.7567567567567568	0.28378378378378377	4	52
78	frescobaldi_fiori_musicali	12.19_Kyrie,_Tema_E_1	1635.0	1635	Renaissance	pre-Baroque	d	minor	1.2826086956521738	0.10869565217391304	4	53
79	frescobaldi_fiori_musicali	12.20_Kyrie,_Tema_E_2	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.9206349206349206	0.047619047619047616	4	54
80	frescobaldi_fiori_musicali	12.21_Kyrie,_Tema_E_3	1635.0	1635	Renaissance	pre-Baroque	d	minor	0.7111111111111111	0.4	4	55
