	corpus	piece	localkey_mode	corpus_id	piece_id	corpus_year	piece_year	period	globalkey	r_ilc_olc	r_ilc_ild
496	bach_solo	BWV1010_07_Gique	major	9	50	1721.536293766012	1723	Baroque	Eb	0.0	0.5058931808065247
497	bach_solo	BWV1010_07_Gique	minor	9	50	1721.536293766012	1723	Baroque	Eb	-0.17153475330731235	0.3945176075346959
498	bach_solo	BWV1011_01_Prelude	minor	9	51	1721.536293766012	1723	Baroque	c	0.050389040750413366	0.6376866431709727
499	bach_solo	BWV1011_02_Allemande	minor	9	52	1721.536293766012	1723	Baroque	c	-0.11265938320741246	0.3260659350078061
500	bach_solo	BWV1011_03_Courante	minor	9	53	1721.536293766012	1723	Baroque	c	-0.10369109635506032	0.49618267953573647
501	bach_solo	BWV1011_04_Sarabande	minor	9	54	1721.536293766012	1723	Baroque	c	-0.2762425506271398	0.2625050506323731
502	bach_solo	BWV1011_05_GavotteI	major	9	55	1721.536293766012	1723	Baroque	c	0.0	0.0
503	bach_solo	BWV1011_05_GavotteI	minor	9	55	1721.536293766012	1723	Baroque	c	0.15627500710169417	0.3312650917277503
504	bach_solo	BWV1011_06_GavotteII	minor	9	56	1721.536293766012	1723	Baroque	c	-0.24784279725636288	0.44764616180616257
505	bach_solo	BWV1011_07_Gique	major	9	57	1721.536293766012	1723	Baroque	c	-0.05882352941176472	0.36872919280841404
506	bach_solo	BWV1011_07_Gique	minor	9	57	1721.536293766012	1723	Baroque	c	-0.20341583583341652	0.5225291194991528
507	bach_solo	BWV1012_01_Prelude	major	9	58	1721.536293766012	1723	Baroque	D	-0.04620897435392646	0.15934665084627142
508	bach_solo	BWV1012_01_Prelude	minor	9	58	1721.536293766012	1723	Baroque	D	-0.1995534684939273	0.5864163274339879
509	bach_solo	BWV1012_02_Allemande	major	9	59	1721.536293766012	1723	Baroque	D	-0.07501348921522902	0.4658656191636811
510	bach_solo	BWV1012_03_Courante	major	9	60	1721.536293766012	1723	Baroque	D	0.08414698611509873	0.3442008628048914
511	bach_solo	BWV1012_04_Sarabande	major	9	61	1721.536293766012	1723	Baroque	D	-0.08323261267738959	0.36358441605688585
512	bach_solo	BWV1012_05_GavotteI	major	9	62	1721.536293766012	1723	Baroque	D	0.0	0.28443504330877195
513	bach_solo	BWV1012_05_GavotteI	minor	9	62	1721.536293766012	1723	Baroque	D	-0.20526320231631418	-0.0012369107029945915
514	bach_solo	BWV1012_06_GavotteII	major	9	63	1721.536293766012	1723	Baroque	D	0.0	0.29303350008244705
515	bach_solo	BWV1012_07_Gique	major	9	64	1721.536293766012	1723	Baroque	D	-0.04935906574220033	0.30545318947796835
516	bach_solo	BWV1012_07_Gique	minor	9	64	1721.536293766012	1723	Baroque	D	-0.29974324959719106	0.46657951834853073
517	bach_solo	BWV1013_01_Allemande	minor	9	65	1721.536293766012	1723	Baroque	a	-0.1937426681438059	0.5645381324411918
518	bach_solo	BWV1013_02_Corrente	major	9	66	1721.536293766012	1723	Baroque	a	0.5082247369937666	0.33286899959008515
519	bach_solo	BWV1013_02_Corrente	minor	9	66	1721.536293766012	1723	Baroque	a	0.06308613274156516	0.6126579586088894
520	bach_solo	BWV1013_03_Sarabande	major	9	67	1721.536293766012	1723	Baroque	a	0.0	0.0
521	bach_solo	BWV1013_03_Sarabande	minor	9	67	1721.536293766012	1723	Baroque	a	-0.26452767474405775	0.5903875693251699
522	bach_solo	BWV1013_04_BourreeAnglaise	major	9	68	1721.536293766012	1723	Baroque	a	0.0	0.629815204516864
523	bach_solo	BWV1013_04_BourreeAnglaise	minor	9	68	1721.536293766012	1723	Baroque	a	-0.2126180338995212	0.1756353085966291
524	bach_en_fr_suites	BWV806_01_Prelude	major	10	1	1721.7536076006095	1720	Baroque	A	0.26795973041078874	0.43018959088844433
525	bach_en_fr_suites	BWV806_01_Prelude	minor	10	1	1721.7536076006095	1720	Baroque	A	-0.07509232217696765	0.4312937667815765
526	bach_en_fr_suites	BWV806_02_Allemande	major	10	2	1721.7536076006095	1720	Baroque	A	-0.041964219678059994	0.5522801472679083
527	bach_en_fr_suites	BWV806_02_Allemande	minor	10	2	1721.7536076006095	1720	Baroque	A	-0.18885228177131685	0.5666115851442746
528	bach_en_fr_suites	BWV806_03_Courante_I	major	10	3	1721.7536076006095	1720	Baroque	A	-0.04422790694035789	0.09280895286655477
529	bach_en_fr_suites	BWV806_04_Courante_II	major	10	4	1721.7536076006095	1720	Baroque	A	0.0	0.4477333207923118
530	bach_en_fr_suites	BWV806_04_Courante_II	minor	10	4	1721.7536076006095	1720	Baroque	A	-0.08686234088879871	0.10119939937770075
531	bach_en_fr_suites	BWV806_05_Double_I	major	10	5	1721.7536076006095	1720	Baroque	A	-0.03851221244723226	0.2658652569327231
532	bach_en_fr_suites	BWV806_05_Double_I	minor	10	5	1721.7536076006095	1720	Baroque	A	-0.14167596159036971	0.13449358797484345
533	bach_en_fr_suites	BWV806_06_Double_II	major	10	6	1721.7536076006095	1720	Baroque	A	-0.060410140714432424	0.35151705256744853
534	bach_en_fr_suites	BWV806_06_Double_II	minor	10	6	1721.7536076006095	1720	Baroque	A	-0.045676216186326064	0.13369848974678653
535	bach_en_fr_suites	BWV806_07_Sarabande	major	10	7	1721.7536076006095	1720	Baroque	A	0.4519334821177779	0.15205643905937596
536	bach_en_fr_suites	BWV806_07_Sarabande	minor	10	7	1721.7536076006095	1720	Baroque	A	-0.2967241055201572	0.37226094408685484
537	bach_en_fr_suites	BWV806_08_Bouree_I	major	10	8	1721.7536076006095	1720	Baroque	A	-0.10050725159234032	0.567844062401418
538	bach_en_fr_suites	BWV806_09_Bouree_II	minor	10	9	1721.7536076006095	1720	Baroque	a	0.0893351917026925	0.5446647874557331
539	bach_en_fr_suites	BWV806_10_Gigue	major	10	10	1721.7536076006095	1720	Baroque	A	0.062243359294098174	0.3483890574246577
540	bach_en_fr_suites	BWV807_01_Prelude	major	10	11	1721.7536076006095	1720	Baroque	a	0.0	0.5835974802710303
541	bach_en_fr_suites	BWV807_01_Prelude	minor	10	11	1721.7536076006095	1720	Baroque	a	0.00571995251427831	0.4940964240535988
542	bach_en_fr_suites	BWV807_02_Allemande	minor	10	12	1721.7536076006095	1720	Baroque	a	-0.12841082086157626	0.41379685804801236
543	bach_en_fr_suites	BWV807_03_Courante	major	10	13	1721.7536076006095	1720	Baroque	a	0.0	0.46358797275704616
544	bach_en_fr_suites	BWV807_03_Courante	minor	10	13	1721.7536076006095	1720	Baroque	a	-0.0075702851739258455	0.36998961295548005
545	bach_en_fr_suites	BWV807_04_Sarabande	major	10	14	1721.7536076006095	1720	Baroque	a	0.0	0.609818449350098
546	bach_en_fr_suites	BWV807_04_Sarabande	minor	10	14	1721.7536076006095	1720	Baroque	a	0.12604569165188184	0.5539214648484194
547	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	major	10	15	1721.7536076006095	1720	Baroque	a	0.0	0.6041706874936427
548	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	minor	10	15	1721.7536076006095	1720	Baroque	a	-0.13180794628197354	0.6580629580950008
549	bach_en_fr_suites	BWV807_05_Bourree_I	minor	10	16	1721.7536076006095	1720	Baroque	a	-0.08833377155084596	0.35759135730683306
550	bach_en_fr_suites	BWV807_06_Bourree_II	major	10	17	1721.7536076006095	1720	Baroque	A	-0.07891833957165705	0.20105132448813728
551	bach_en_fr_suites	BWV807_07_Gigue	major	10	18	1721.7536076006095	1720	Baroque	a	-0.03580574370197165	0.4816086482007756
552	bach_en_fr_suites	BWV807_07_Gigue	minor	10	18	1721.7536076006095	1720	Baroque	a	0.1268372478348794	0.09009586709850124
553	bach_en_fr_suites	BWV808_01_Prelude	major	10	19	1721.7536076006095	1720	Baroque	g	-0.09024968434265233	0.46290667969868193
554	bach_en_fr_suites	BWV808_01_Prelude	minor	10	19	1721.7536076006095	1720	Baroque	g	0.050438254953722256	0.2894044868273451
555	bach_en_fr_suites	BWV808_02_Allemande	minor	10	20	1721.7536076006095	1720	Baroque	g	0.03161293145972425	0.4433243210200216
556	bach_en_fr_suites	BWV808_03_Courante	minor	10	21	1721.7536076006095	1720	Baroque	g	-0.04498069924156197	0.31284543526093644
557	bach_en_fr_suites	BWV808_04_Sarabande	minor	10	22	1721.7536076006095	1720	Baroque	g	-0.030057302651447758	0.5435163579584213
558	bach_en_fr_suites	BWV808_04a_Agrements_de_la_Sarabande	minor	10	23	1721.7536076006095	1720	Baroque	g	0.00661971369323094	0.4946380907161358
559	bach_en_fr_suites	BWV808_05_Gavotte_I	major	10	24	1721.7536076006095	1720	Baroque	g	0.0	0.48910168040646285
560	bach_en_fr_suites	BWV808_05_Gavotte_I	minor	10	24	1721.7536076006095	1720	Baroque	g	-0.07110798503112996	0.37949736868426226
561	bach_en_fr_suites	BWV808_06_Gavotte_II	major	10	25	1721.7536076006095	1720	Baroque	G	0.0	0.0
562	bach_en_fr_suites	BWV808_07_Gigue	minor	10	26	1721.7536076006095	1720	Baroque	g	-0.0027420858250446966	0.4291096897561057
563	bach_en_fr_suites	BWV809_01_Prelude	major	10	27	1721.7536076006095	1720	Baroque	F	-0.06647285472937067	0.22868300506735698
564	bach_en_fr_suites	BWV809_01_Prelude	minor	10	27	1721.7536076006095	1720	Baroque	F	-0.07802307866543698	0.5725574179899882
565	bach_en_fr_suites	BWV809_02_Allemande	major	10	28	1721.7536076006095	1720	Baroque	F	0.338393370819257	0.4037856033727031
566	bach_en_fr_suites	BWV809_02_Allemande	minor	10	28	1721.7536076006095	1720	Baroque	F	0.0	0.4472135954999579
567	bach_en_fr_suites	BWV809_03_Courante	major	10	29	1721.7536076006095	1720	Baroque	F	-0.09335200560186731	0.20657120487782615
568	bach_en_fr_suites	BWV809_03_Courante	minor	10	29	1721.7536076006095	1720	Baroque	F	-0.48132991492077026	0.5627243449217743
569	bach_en_fr_suites	BWV809_04_Sarabande	major	10	30	1721.7536076006095	1720	Baroque	F	0.09033745636949023	0.450228019851636
570	bach_en_fr_suites	BWV809_04_Sarabande	minor	10	30	1721.7536076006095	1720	Baroque	F	0.0	0.8566944865302052
571	bach_en_fr_suites	BWV809_05_Menuett_I	major	10	31	1721.7536076006095	1720	Baroque	F	-0.042281880718233675	0.1860581200395173
572	bach_en_fr_suites	BWV809_05_Menuett_I	minor	10	31	1721.7536076006095	1720	Baroque	F	0.5000000000000001	1.3879175725386996e-16
573	bach_en_fr_suites	BWV809_06_Menuett_II	minor	10	32	1721.7536076006095	1720	Baroque	d	0.06166495394399101	0.2422420709698085
574	bach_en_fr_suites	BWV809_07_Gigue	major	10	33	1721.7536076006095	1720	Baroque	F	-0.06217806366811998	0.3187690815269732
575	bach_en_fr_suites	BWV809_07_Gigue	minor	10	33	1721.7536076006095	1720	Baroque	F	0.01581138830084193	0.27122540144832424
576	bach_en_fr_suites	BWV810_01_Prelude	major	10	34	1721.7536076006095	1720	Baroque	e	0.008490369663547152	0.028876920030146632
577	bach_en_fr_suites	BWV810_01_Prelude	minor	10	34	1721.7536076006095	1720	Baroque	e	-0.0837742535777064	0.5833045080959175
578	bach_en_fr_suites	BWV810_02_Allemande	minor	10	35	1721.7536076006095	1720	Baroque	e	-0.07944881359355806	0.434426163398563
579	bach_en_fr_suites	BWV810_03_Courante	minor	10	36	1721.7536076006095	1720	Baroque	e	-0.053800030408234216	0.48139928293343437
580	bach_en_fr_suites	BWV810_04_Sarabande	minor	10	37	1721.7536076006095	1720	Baroque	e	0.2729265849072119	0.48771365265324007
581	bach_en_fr_suites	BWV810_05_Passepied_I	minor	10	38	1721.7536076006095	1720	Baroque	e	-0.03962326858096349	0.38696815572689053
582	bach_en_fr_suites	BWV810_06_Passepied_II	major	10	39	1721.7536076006095	1720	Baroque	E	0.0	0.3761063992554566
583	bach_en_fr_suites	BWV810_07_Gigue	minor	10	40	1721.7536076006095	1720	Baroque	e	-0.037295915384770534	0.4302462404738422
584	bach_en_fr_suites	BWV811_01_Prelude	major	10	41	1721.7536076006095	1720	Baroque	d	0.05823308287679915	0.514859897357752
585	bach_en_fr_suites	BWV811_01_Prelude	minor	10	41	1721.7536076006095	1720	Baroque	d	-0.11126261392661015	0.6465351701015831
586	bach_en_fr_suites	BWV811_02_Allemande	minor	10	42	1721.7536076006095	1720	Baroque	d	0.07001558714073056	0.46365828887899585
587	bach_en_fr_suites	BWV811_03_Courante	major	10	43	1721.7536076006095	1720	Baroque	d	-0.05976143046671971	0.6561784676233468
588	bach_en_fr_suites	BWV811_03_Courante	minor	10	43	1721.7536076006095	1720	Baroque	d	-0.13637143309946256	0.22190910903737154
589	bach_en_fr_suites	BWV811_04_Sarabande	major	10	44	1721.7536076006095	1720	Baroque	d	0.0	0.0
590	bach_en_fr_suites	BWV811_04_Sarabande	minor	10	44	1721.7536076006095	1720	Baroque	d	0.03305771996744434	0.5444485405357848
591	bach_en_fr_suites	BWV811_05_Double	major	10	45	1721.7536076006095	1720	Baroque	d	0.0	0.0
592	bach_en_fr_suites	BWV811_05_Double	minor	10	45	1721.7536076006095	1720	Baroque	d	-0.1723858439297683	0.4357431015226221
593	bach_en_fr_suites	BWV811_06_Gavotte_I	minor	10	46	1721.7536076006095	1720	Baroque	d	0.005602534630315864	0.12837670483109542
594	bach_en_fr_suites	BWV811_07_Gavotte_II	major	10	47	1721.7536076006095	1720	Baroque	D	-0.062017367294604234	0.6899322118789556
595	bach_en_fr_suites	BWV811_08_Gigue	minor	10	48	1721.7536076006095	1720	Baroque	d	-0.36032969235509327	0.658995461311262
596	bach_en_fr_suites	BWV812_01_Allemande	minor	10	49	1721.7536076006095	1725	Baroque	d	-0.1637025272412764	0.4006836816509793
597	bach_en_fr_suites	BWV812_02_Courante	minor	10	50	1721.7536076006095	1725	Baroque	d	-0.12790510375284894	0.417081743008791
598	bach_en_fr_suites	BWV812_03_Sarabande	minor	10	51	1721.7536076006095	1725	Baroque	d	-0.22151386746443893	0.3831290763408095
599	bach_en_fr_suites	BWV812_04_Menuett_I	major	10	52	1721.7536076006095	1725	Baroque	d	0.0	0.6491205678904327
600	bach_en_fr_suites	BWV812_04_Menuett_I	minor	10	52	1721.7536076006095	1725	Baroque	d	0.04481857188344182	0.35282863755264215
601	bach_en_fr_suites	BWV812_05_Menuett_II	minor	10	53	1721.7536076006095	1725	Baroque	d	0.10523484490346689	0.3309659376205637
602	bach_en_fr_suites	BWV812_06_Gigue	minor	10	54	1721.7536076006095	1725	Baroque	d	-0.01255308890006202	0.4486167001052811
603	bach_en_fr_suites	BWV813_01_Allemande	minor	10	55	1721.7536076006095	1725	Baroque	c	-0.17360293681771252	0.4445151699299016
604	bach_en_fr_suites	BWV813_02_Courante	major	10	56	1721.7536076006095	1725	Baroque	c	0.0	0.3294130767305842
605	bach_en_fr_suites	BWV813_02_Courante	minor	10	56	1721.7536076006095	1725	Baroque	c	0.0036401541620342715	0.41597534931041774
606	bach_en_fr_suites	BWV813_03_Sarabande	minor	10	57	1721.7536076006095	1725	Baroque	c	0.12472617384695833	0.3810332032050793
607	bach_en_fr_suites	BWV813_04_Air	minor	10	58	1721.7536076006095	1725	Baroque	c	0.04627147181184577	0.13322421404755877
608	bach_en_fr_suites	BWV813_05_Menuett	minor	10	59	1721.7536076006095	1725	Baroque	c	0.017374316039746995	0.30450445017917416
609	bach_en_fr_suites	BWV813_06_Gigue	minor	10	60	1721.7536076006095	1725	Baroque	c	0.07601805967180013	0.40708662244000504
610	bach_en_fr_suites	BWV814_01_Allemande	minor	10	61	1721.7536076006095	1725	Baroque	b	-0.1832450614310405	0.43387022557750854
611	bach_en_fr_suites	BWV814_02_Courante	minor	10	62	1721.7536076006095	1725	Baroque	b	-0.07196574589265999	0.2644308532705794
612	bach_en_fr_suites	BWV814_03_Sarabande	minor	10	63	1721.7536076006095	1725	Baroque	b	0.11049143500839095	0.6107167388306391
613	bach_en_fr_suites	BWV814_04_Gavotte	minor	10	64	1721.7536076006095	1725	Baroque	b	0.10223793200896364	0.5092961604219592
614	bach_en_fr_suites	BWV814_05_Menuett	minor	10	65	1721.7536076006095	1725	Baroque	b	-0.043964646905375646	0.3654462167038657
615	bach_en_fr_suites	BWV814_06_Trio	minor	10	66	1721.7536076006095	1725	Baroque	b	-0.10024099469357596	0.47879838545579095
616	bach_en_fr_suites	BWV814_07_Gigue	minor	10	67	1721.7536076006095	1725	Baroque	b	0.002814911713629502	0.3445809147956753
617	bach_en_fr_suites	BWV815_01_Allemande	major	10	68	1721.7536076006095	1725	Baroque	Eb	0.21596661266452524	0.3107592669323102
618	bach_en_fr_suites	BWV815_01_Allemande	minor	10	68	1721.7536076006095	1725	Baroque	Eb	0.0900719970446524	0.5274638317038676
619	bach_en_fr_suites	BWV815_02_Courante	major	10	69	1721.7536076006095	1725	Baroque	Eb	-0.0680745988753879	0.3192938989413436
620	bach_en_fr_suites	BWV815_02_Courante	minor	10	69	1721.7536076006095	1725	Baroque	Eb	-0.26761546505252365	0.6898751448368549
621	bach_en_fr_suites	BWV815_03_Sarabande	major	10	70	1721.7536076006095	1725	Baroque	Eb	-0.10559273546969097	0.4462353142251663
622	bach_en_fr_suites	BWV815_03_Sarabande	minor	10	70	1721.7536076006095	1725	Baroque	Eb	-0.18002057495577387	0.5825025379327963
623	bach_en_fr_suites	BWV815_04_Gavotte	major	10	71	1721.7536076006095	1725	Baroque	Eb	0.0	0.4484759723779783
624	bach_en_fr_suites	BWV815_04_Gavotte	minor	10	71	1721.7536076006095	1725	Baroque	Eb	-0.2714885858667012	0.5368551295357492
625	bach_en_fr_suites	BWV815_05_Air	major	10	72	1721.7536076006095	1725	Baroque	Eb	-0.12295849095024002	0.4931682979157375
626	bach_en_fr_suites	BWV815_05_Air	minor	10	72	1721.7536076006095	1725	Baroque	Eb	0.10835904657461554	0.45604209407058033
627	bach_en_fr_suites	BWV815_06_Menuett	major	10	73	1721.7536076006095	1725	Baroque	Eb	-0.07205399308192885	0.4727656215426636
628	bach_en_fr_suites	BWV815_07_Gigue	major	10	74	1721.7536076006095	1725	Baroque	Eb	-0.04968794583485791	0.3762752642060426
629	bach_en_fr_suites	BWV815_07_Gigue	minor	10	74	1721.7536076006095	1725	Baroque	Eb	-0.16728224278493026	0.3687053566637864
630	bach_en_fr_suites	BWV816_01_Allemande	major	10	75	1721.7536076006095	1725	Baroque	G	0.010351927961195665	0.007846236488477591
631	bach_en_fr_suites	BWV816_02_Courante	major	10	76	1721.7536076006095	1725	Baroque	G	0.0	0.4244851636544364
632	bach_en_fr_suites	BWV816_02_Courante	minor	10	76	1721.7536076006095	1725	Baroque	G	-0.07339758434175736	0.47140501871323814
633	bach_en_fr_suites	BWV816_03_Sarabande	major	10	77	1721.7536076006095	1725	Baroque	G	0.0	0.08981527081815603
634	bach_en_fr_suites	BWV816_03_Sarabande	minor	10	77	1721.7536076006095	1725	Baroque	G	0.0	0.5504417627651444
635	bach_en_fr_suites	BWV816_04_Gavotte	major	10	78	1721.7536076006095	1725	Baroque	G	0.42548633799857066	0.4913014870631844
636	bach_en_fr_suites	BWV816_05_Bourree	major	10	79	1721.7536076006095	1725	Baroque	G	0.8226163802930778	0.5042049144766938
637	bach_en_fr_suites	BWV816_06_Loure	major	10	80	1721.7536076006095	1725	Baroque	G	-0.058074185893224224	0.34150597732955484
638	bach_en_fr_suites	BWV816_07_Gigue	major	10	81	1721.7536076006095	1725	Baroque	G	-0.09593157805645366	0.4392535886174452
639	bach_en_fr_suites	BWV817_01_Allemande	major	10	82	1721.7536076006095	1725	Baroque	E	-0.03711791782296883	0.3853985511326196
640	bach_en_fr_suites	BWV817_01_Allemande	minor	10	82	1721.7536076006095	1725	Baroque	E	-0.10458186500166028	0.4106409441493847
641	bach_en_fr_suites	BWV817_02_Courante	major	10	83	1721.7536076006095	1725	Baroque	E	-0.04984447862792269	0.4046091856188003
642	bach_en_fr_suites	BWV817_02_Courante	minor	10	83	1721.7536076006095	1725	Baroque	E	-0.007243619709603963	0.6628664514338471
643	bach_en_fr_suites	BWV817_03_Sarabande	major	10	84	1721.7536076006095	1725	Baroque	E	0.17533946254481927	0.49570574362405484
644	bach_en_fr_suites	BWV817_03_Sarabande	minor	10	84	1721.7536076006095	1725	Baroque	E	-0.25819888974716115	0.5948279149205798
645	bach_en_fr_suites	BWV817_04_Gavotte	major	10	85	1721.7536076006095	1725	Baroque	E	0.42216157146130534	0.46256328479846204
646	bach_en_fr_suites	BWV817_05_Polonaise	major	10	86	1721.7536076006095	1725	Baroque	E	0.010166331364553631	0.0990447964346939
647	bach_en_fr_suites	BWV817_05_Polonaise	minor	10	86	1721.7536076006095	1725	Baroque	E	-0.14639305473770556	0.5127562802802154
648	bach_en_fr_suites	BWV817_06_Bourree	major	10	87	1721.7536076006095	1725	Baroque	E	-0.04849460219177271	0.22615588723007962
649	bach_en_fr_suites	BWV817_06_Bourree	minor	10	87	1721.7536076006095	1725	Baroque	E	0.11834526708278774	0.04761904761904766
650	bach_en_fr_suites	BWV817_07_Gigue	major	10	88	1721.7536076006095	1725	Baroque	E	0.25183823529411786	0.563405661451293
651	bach_en_fr_suites	BWV817_07_Gigue	minor	10	88	1721.7536076006095	1725	Baroque	E	-0.050265996557136775	0.7455508473068755
652	bach_en_fr_suites	BWV817_08_Menuett	major	10	89	1721.7536076006095	1725	Baroque	E	-0.08570991287109661	0.544277951586101
653	couperin_concerts	c01n01_prelude	major	11	1	1723.4204871060172	1722	Baroque	G	-0.025796968518379135	0.37311407545275815
654	couperin_concerts	c01n01_prelude	minor	11	1	1723.4204871060172	1722	Baroque	G	0.33517751522573647	0.4208193181802984
655	couperin_concerts	c01n02_allemande	major	11	2	1723.4204871060172	1722	Baroque	G	0.0	0.40897943308708284
656	couperin_concerts	c01n02_allemande	minor	11	2	1723.4204871060172	1722	Baroque	G	0.4181818181818181	0.3789266242639078
657	couperin_concerts	c01n03_sarabande	major	11	3	1723.4204871060172	1722	Baroque	g	0.0	0.0
658	couperin_concerts	c01n03_sarabande	minor	11	3	1723.4204871060172	1722	Baroque	g	-0.04461403425436008	0.3420513578374576
659	couperin_concerts	c01n04_gavotte	major	11	4	1723.4204871060172	1722	Baroque	g	0.0	0.0
660	couperin_concerts	c01n04_gavotte	minor	11	4	1723.4204871060172	1722	Baroque	g	0.3366748372468194	0.4371002113123187
661	couperin_concerts	c01n05_gigue	major	11	5	1723.4204871060172	1722	Baroque	G	-0.030264148202492354	0.17162146896614797
662	couperin_concerts	c01n05_gigue	minor	11	5	1723.4204871060172	1722	Baroque	G	0.2243727468991062	0.6341867124072635
663	couperin_concerts	c01n06_menuet_en_trio	major	11	6	1723.4204871060172	1722	Baroque	g	-0.12499999999999997	0.5000000000000001
664	couperin_concerts	c01n06_menuet_en_trio	minor	11	6	1723.4204871060172	1722	Baroque	g	-0.27440030262967335	0.5420657996647439
665	couperin_concerts	c02n01_prelude	major	11	7	1723.4204871060172	1722	Baroque	D	-0.020141487362769023	0.36452183191516324
666	couperin_concerts	c02n02_allemande_fuguee	major	11	8	1723.4204871060172	1722	Baroque	D	-0.032258064516129024	0.3552229927382265
667	couperin_concerts	c02n02_allemande_fuguee	minor	11	8	1723.4204871060172	1722	Baroque	D	0.0	-0.1592904916794999
668	couperin_concerts	c02n03_air_tendre	major	11	9	1723.4204871060172	1722	Baroque	d	0.0	0.5209237010805111
669	couperin_concerts	c02n03_air_tendre	minor	11	9	1723.4204871060172	1722	Baroque	d	0.3379464047167555	0.28249637284468887
670	couperin_concerts	c02n04_air_contrefugue	major	11	10	1723.4204871060172	1722	Baroque	d	-0.053376051268362396	0.35043832202523134
671	couperin_concerts	c02n04_air_contrefugue	minor	11	10	1723.4204871060172	1722	Baroque	d	0.13852900397404455	0.41464184353633055
672	couperin_concerts	c02n05_echos	major	11	11	1723.4204871060172	1722	Baroque	D	0.0	0.0
673	couperin_concerts	c02n05_echos	minor	11	11	1723.4204871060172	1722	Baroque	D	0.38959686123698983	0.021773924898264112
674	couperin_concerts	c03n01_prelude	major	11	12	1723.4204871060172	1722	Baroque	A	0.0	0.14616139468356137
675	couperin_concerts	c03n02_allemande	major	11	13	1723.4204871060172	1722	Baroque	A	0.0	0.43328172177816254
676	couperin_concerts	c03n02_allemande	minor	11	13	1723.4204871060172	1722	Baroque	A	0.0	-0.2823359848970409
677	couperin_concerts	c03n03_courante	major	11	14	1723.4204871060172	1722	Baroque	a	0.0	0.0
678	couperin_concerts	c03n03_courante	minor	11	14	1723.4204871060172	1722	Baroque	a	-0.15747030999090442	0.10645714011821286
679	couperin_concerts	c03n04_sarabande_grave	major	11	15	1723.4204871060172	1722	Baroque	a	0.0	0.0
680	couperin_concerts	c03n04_sarabande_grave	minor	11	15	1723.4204871060172	1722	Baroque	a	-0.02103333236472086	0.15056125138587986
681	couperin_concerts	c03n05_gavotte	major	11	16	1723.4204871060172	1722	Baroque	a	0.0	0.0
682	couperin_concerts	c03n05_gavotte	minor	11	16	1723.4204871060172	1722	Baroque	a	-0.08521739306469164	0.4400338395977147
683	couperin_concerts	c03n06_musette_1	major	11	17	1723.4204871060172	1722	Baroque	A	0.0	0.0
684	couperin_concerts	c03n06_musette_1	minor	11	17	1723.4204871060172	1722	Baroque	A	-0.37796447300922725	-0.018553546269482843
685	couperin_concerts	c03n07_musette_2	major	11	18	1723.4204871060172	1722	Baroque	A	0.0	0.0
686	couperin_concerts	c03n07_musette_2	minor	11	18	1723.4204871060172	1722	Baroque	A	-0.23385562574149774	0.012296347067326525
687	couperin_concerts	c03n08_chaconne_legere	major	11	19	1723.4204871060172	1722	Baroque	a	0.0	0.3672570088240586
688	couperin_concerts	c03n08_chaconne_legere	minor	11	19	1723.4204871060172	1722	Baroque	a	-0.03053074488314714	0.3294827999383207
689	couperin_concerts	c04n01_prelude	major	11	20	1723.4204871060172	1722	Baroque	e	0.0	0.24173260975000835
690	couperin_concerts	c04n01_prelude	minor	11	20	1723.4204871060172	1722	Baroque	e	0.1710813085614867	0.5103320332894198
691	couperin_concerts	c04n02_allemande	major	11	21	1723.4204871060172	1722	Baroque	e	0.0	0.40587703154547305
692	couperin_concerts	c04n02_allemande	minor	11	21	1723.4204871060172	1722	Baroque	e	-0.08698919359003056	0.35009966032811285
693	couperin_concerts	c04n03_courante_francoise	major	11	22	1723.4204871060172	1722	Baroque	E	-0.08286619727702532	0.1601818358597118
694	couperin_concerts	c04n03_courante_francoise	minor	11	22	1723.4204871060172	1722	Baroque	E	0.0	0.6068057861730738
695	couperin_concerts	c04n04_courante_a_litalienne	major	11	23	1723.4204871060172	1722	Baroque	e	-0.0740740740740741	0.44095855184409866
696	couperin_concerts	c04n04_courante_a_litalienne	minor	11	23	1723.4204871060172	1722	Baroque	e	0.08433067056901959	0.26558711096598653
697	couperin_concerts	c04n05_sarabande	major	11	24	1723.4204871060172	1722	Baroque	E	0.0	0.5424889808044898
698	couperin_concerts	c04n05_sarabande	minor	11	24	1723.4204871060172	1722	Baroque	E	0.0	-0.39999999999999997
699	couperin_concerts	c04n06_rigaudon	major	11	25	1723.4204871060172	1722	Baroque	E	-0.08421519210665192	0.15597595331559455
700	couperin_concerts	c04n06_rigaudon	minor	11	25	1723.4204871060172	1722	Baroque	E	-0.31622776601683794	-0.3162277660168379
701	couperin_concerts	c04n07_forlane	major	11	26	1723.4204871060172	1722	Baroque	E	0.0	0.2790961074279787
702	couperin_concerts	c04n07_forlane	minor	11	26	1723.4204871060172	1722	Baroque	E	0.03300891361017463	-0.03984095364447985
703	couperin_concerts	c05n01_prelude	major	11	27	1723.4204871060172	1724	Baroque	F	0.2212555629425629	0.21150229526341807
704	couperin_concerts	c05n01_prelude	minor	11	27	1723.4204871060172	1724	Baroque	F	-0.4472135954999579	0.14907119849998596
