	corpus	piece	corpus_year	piece_year	period	globalkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
197	corelli	op03n05a	1687.6864702945581	1689	Baroque	d	minor	28.6833	87	0.32969310344827585	6	198
198	corelli	op03n05b	1687.6864702945581	1689	Baroque	d	minor	48.7498	172	0.28342906976744187	6	199
199	corelli	op03n05c	1687.6864702945581	1689	Baroque	d	minor	26.0332	78	0.3337589743589744	6	200
200	corelli	op03n05d	1687.6864702945581	1689	Baroque	d	minor	41.083	123	0.3340081300813008	6	201
201	corelli	op03n06a	1687.6864702945581	1689	Baroque	G	major	31.2665	112	0.2791651785714286	6	202
202	corelli	op03n06b	1687.6864702945581	1689	Baroque	e	minor	18.4833	54	0.34228333333333333	6	203
203	corelli	op03n06c	1687.6864702945581	1689	Baroque	G	major	41.4996	147	0.28231020408163265	6	204
204	corelli	op03n06d	1687.6864702945581	1689	Baroque	G	major	51.2496	179	0.2863106145251397	6	205
205	corelli	op03n07a	1687.6864702945581	1689	Baroque	e	minor	25.0833	76	0.33004342105263157	6	206
206	corelli	op03n07b	1687.6864702945581	1689	Baroque	e	minor	42.483200000000004	128	0.33190000000000003	6	207
207	corelli	op03n07c	1687.6864702945581	1689	Baroque	e	minor	30.4663	91	0.3347945054945055	6	208
208	corelli	op03n07d	1687.6864702945581	1689	Baroque	e	minor	24.5666	82	0.2995926829268293	6	209
209	corelli	op03n08a	1687.6864702945581	1689	Baroque	C	major	23.8499	86	0.2773244186046512	6	210
210	corelli	op03n08b	1687.6864702945581	1689	Baroque	C	major	45.966300000000004	153	0.3004333333333334	6	211
211	corelli	op03n08c	1687.6864702945581	1689	Baroque	a	minor	22.349800000000002	72	0.31041388888888893	6	212
212	corelli	op03n08d	1687.6864702945581	1689	Baroque	C	major	30.8	130	0.23692307692307693	6	213
213	corelli	op03n09a	1687.6864702945581	1689	Baroque	f	minor	21.0831	67	0.31467313432835825	6	214
214	corelli	op03n09b	1687.6864702945581	1689	Baroque	f	minor	30.1665	102	0.29575	6	215
215	corelli	op03n09c	1687.6864702945581	1689	Baroque	f	minor	25.6665	85	0.3019588235294118	6	216
216	corelli	op03n09d	1687.6864702945581	1689	Baroque	f	minor	32.6832	118	0.2769762711864407	6	217
217	corelli	op03n10a	1687.6864702945581	1689	Baroque	a	minor	14.2666	47	0.30354468085106384	6	218
218	corelli	op03n10b	1687.6864702945581	1689	Baroque	a	minor	42.6462	146	0.2920972602739726	6	219
219	corelli	op03n10c	1687.6864702945581	1689	Baroque	a	minor	8.3833	24	0.3493041666666667	6	220
220	corelli	op03n10d	1687.6864702945581	1689	Baroque	a	minor	34.8493	113	0.3084008849557522	6	221
221	corelli	op03n11a	1687.6864702945581	1689	Baroque	g	minor	22.7164	64	0.35494375	6	222
222	corelli	op03n11b	1687.6864702945581	1689	Baroque	g	minor	46.0498	160	0.28781124999999996	6	223
223	corelli	op03n11c	1687.6864702945581	1689	Baroque	g	minor	19.1999	62	0.3096758064516129	6	224
224	corelli	op03n11d	1687.6864702945581	1689	Baroque	g	minor	27.7331	91	0.3047593406593407	6	225
225	corelli	op03n12a	1687.6864702945581	1689	Baroque	A	major	6.3	16	0.39375	6	226
226	corelli	op03n12b	1687.6864702945581	1689	Baroque	E	major	2.3999	7	0.34284285714285717	6	227
227	corelli	op03n12c	1687.6864702945581	1689	Baroque	E	major	12.55	38	0.33026315789473687	6	228
228	corelli	op03n12d	1687.6864702945581	1689	Baroque	A	major	25.0	97	0.25773195876288657	6	229
229	corelli	op03n12e	1687.6864702945581	1689	Baroque	A	major	21.9499	76	0.28881447368421054	6	230
230	corelli	op03n12f	1687.6864702945581	1689	Baroque	A	major	56.9662	192	0.2966989583333333	6	231
231	corelli	op03n12g	1687.6864702945581	1689	Baroque	A	major	61.516600000000004	202	0.30453762376237625	6	232
232	corelli	op04n01a	1687.6864702945581	1694	Baroque	C	major	21.5665	71	0.3037535211267606	6	233
233	corelli	op04n01b	1687.6864702945581	1694	Baroque	C	major	18.0999	75	0.24133200000000002	6	234
234	corelli	op04n01c	1687.6864702945581	1694	Baroque	a	minor	12.816600000000001	46	0.2786217391304348	6	235
235	corelli	op04n01d	1687.6864702945581	1694	Baroque	C	major	40.4333	133	0.30400977443609023	6	236
236	corelli	op04n02a	1687.6864702945581	1694	Baroque	g	minor	28.9998	87	0.33333103448275864	6	237
237	corelli	op04n02b	1687.6864702945581	1694	Baroque	g	minor	27.4332	106	0.25880377358490564	6	238
238	corelli	op04n02c	1687.6864702945581	1694	Baroque	g	minor	2.1333	9	0.23703333333333335	6	239
239	corelli	op04n02d	1687.6864702945581	1694	Baroque	g	minor	35.9829	117	0.30754615384615386	6	240
240	corelli	op04n03a	1687.6864702945581	1694	Baroque	A	major	21.533	88	0.24469318181818184	6	241
241	corelli	op04n03b	1687.6864702945581	1694	Baroque	A	major	23.2499	86	0.27034767441860463	6	242
242	corelli	op04n03c	1687.6864702945581	1694	Baroque	A	major	9.833300000000001	36	0.27314722222222226	6	243
243	corelli	op04n03d	1687.6864702945581	1694	Baroque	A	major	35.6498	134	0.26604328358208956	6	244
244	corelli	op04n04a	1687.6864702945581	1694	Baroque	D	major	19.6998	66	0.2984818181818182	6	245
245	corelli	op04n04b	1687.6864702945581	1694	Baroque	D	major	21.366400000000002	78	0.27392820512820515	6	246
246	corelli	op04n04c	1687.6864702945581	1694	Baroque	b	minor	24.4832	98	0.24982857142857143	6	247
247	corelli	op04n04d	1687.6864702945581	1694	Baroque	D	major	26.2665	105	0.25015714285714286	6	248
248	corelli	op04n05a	1687.6864702945581	1694	Baroque	a	minor	28.3499	97	0.2922670103092784	6	249
249	corelli	op04n05b	1687.6864702945581	1694	Baroque	a	minor	32.9333	105	0.3136504761904762	6	250
250	corelli	op04n05c	1687.6864702945581	1694	Baroque	a	minor	19.7997	77	0.25713896103896106	6	251
251	corelli	op04n05d	1687.6864702945581	1694	Baroque	a	minor	9.9	38	0.2605263157894737	6	252
252	corelli	op04n06a	1687.6864702945581	1694	Baroque	E	major	7.5166	22	0.3416636363636364	6	253
253	corelli	op04n06b	1687.6864702945581	1694	Baroque	E	major	8.933300000000001	41	0.21788536585365856	6	254
254	corelli	op04n06c	1687.6864702945581	1694	Baroque	b	minor	6.716600000000001	19	0.35350526315789477	6	255
255	corelli	op04n06d	1687.6864702945581	1694	Baroque	E	major	13.916500000000001	57	0.24414912280701756	6	256
256	corelli	op04n06e	1687.6864702945581	1694	Baroque	e	minor	7.3166	22	0.3325727272727273	6	257
257	corelli	op04n06f	1687.6864702945581	1694	Baroque	E	major	22.2831	75	0.29710800000000004	6	258
258	corelli	op04n06g	1687.6864702945581	1694	Baroque	E	major	28.1666	92	0.3061586956521739	6	259
259	corelli	op04n07a	1687.6864702945581	1694	Baroque	F	major	24.616500000000002	85	0.2896058823529412	6	260
260	corelli	op04n07b	1687.6864702945581	1694	Baroque	F	major	32.3829	101	0.32062277227722774	6	261
261	corelli	op04n07c	1687.6864702945581	1694	Baroque	d	minor	4.0	12	0.3333333333333333	6	262
262	corelli	op04n07d	1687.6864702945581	1694	Baroque	F	major	11.4666	46	0.24927391304347826	6	263
263	corelli	op04n07e	1687.6864702945581	1694	Baroque	F	major	23.4833	92	0.25525326086956523	6	264
264	corelli	op04n08a	1687.6864702945581	1694	Baroque	d	minor	29.849700000000002	93	0.32096451612903226	6	265
265	corelli	op04n08b	1687.6864702945581	1694	Baroque	d	minor	21.2966	88	0.2420068181818182	6	266
266	corelli	op04n08c	1687.6864702945581	1694	Baroque	d	minor	10.41	40	0.26025	6	267
267	corelli	op04n09a	1687.6864702945581	1694	Baroque	Bb	major	17.400000000000002	76	0.22894736842105265	6	268
268	corelli	op04n09b	1687.6864702945581	1694	Baroque	Bb	major	25.3333	102	0.2483656862745098	6	269
269	corelli	op04n09c	1687.6864702945581	1694	Baroque	g	minor	15.083300000000001	48	0.3142354166666667	6	270
270	corelli	op04n09d	1687.6864702945581	1694	Baroque	Bb	major	37.4666	164	0.22845487804878048	6	271
271	corelli	op04n10a	1687.6864702945581	1694	Baroque	G	major	1.1333	4	0.283325	6	272
272	corelli	op04n10b	1687.6864702945581	1694	Baroque	G	major	28.116600000000002	103	0.27297669902912625	6	273
273	corelli	op04n10c	1687.6864702945581	1694	Baroque	G	major	2.25	8	0.28125	6	274
274	corelli	op04n10d	1687.6864702945581	1694	Baroque	e	minor	17.1498	51	0.3362705882352941	6	275
275	corelli	op04n10e	1687.6864702945581	1694	Baroque	G	major	37.9166	149	0.25447382550335573	6	276
276	corelli	op04n11a	1687.6864702945581	1694	Baroque	c	minor	50.6828	150	0.3378853333333333	6	277
277	corelli	op04n11b	1687.6864702945581	1694	Baroque	c	minor	31.7165	116	0.2734181034482759	6	278
278	corelli	op04n11c	1687.6864702945581	1694	Baroque	c	minor	45.283300000000004	142	0.31889647887323946	6	279
279	corelli	op04n12a	1687.6864702945581	1694	Baroque	b	minor	21.1329	74	0.2855797297297297	6	280
280	corelli	op04n12b	1687.6864702945581	1694	Baroque	b	minor	33.6665	106	0.31760849056603774	6	281
281	corelli	op04n12c	1687.6864702945581	1694	Baroque	b	minor	16.2833	61	0.2669393442622951	6	282
282	couperin_clavecin	00_allemande	1717.0	1717	Baroque	d	minor	21.0665	64	0.3291640625	7	283
283	couperin_clavecin	01_premier_prelude	1717.0	1717	Baroque	C	major	15.17	39	0.38897435897435895	7	284
284	couperin_clavecin	02_second_prelude	1717.0	1717	Baroque	d	minor	17.6432	46	0.38354782608695653	7	285
285	couperin_clavecin	03_troisieme_prelude	1717.0	1717	Baroque	g	minor	28.0166	80	0.3502075	7	286
286	couperin_clavecin	04_quatrieme_prelude	1717.0	1717	Baroque	F	major	25.4532	70	0.36361714285714286	7	287
287	couperin_clavecin	05_cinquieme_prelude	1717.0	1717	Baroque	A	major	35.9564	93	0.38662795698924735	7	288
288	couperin_clavecin	06_sixieme_prelude	1717.0	1717	Baroque	b	minor	35.2997	108	0.3268490740740741	7	289
289	couperin_clavecin	07_septieme_prelude	1717.0	1717	Baroque	Bb	major	27.1496	85	0.31940705882352943	7	290
290	couperin_clavecin	08_huitieme_prelude	1717.0	1717	Baroque	e	minor	38.3632	122	0.31445245901639346	7	291
291	handel_keyboard	hwv430d_Grobschmied_Aria	1720.0	1720	Baroque	E	major	12.066600000000001	51	0.23660000000000003	8	292
292	handel_keyboard	hwv430d_Grobschmied_Var1	1720.0	1720	Baroque	E	major	14.2666	56	0.2547607142857143	8	293
293	handel_keyboard	hwv430d_Grobschmied_Var2	1720.0	1720	Baroque	E	major	14.6666	58	0.25287241379310343	8	294
294	handel_keyboard	hwv430d_Grobschmied_Var3	1720.0	1720	Baroque	E	major	16.0666	55	0.29212000000000005	8	295
295	handel_keyboard	hwv430d_Grobschmied_Var4	1720.0	1720	Baroque	E	major	19.3999	65	0.29846	8	296
296	handel_keyboard	hwv430d_Grobschmied_Var5	1720.0	1720	Baroque	E	major	12.933300000000001	61	0.21202131147540984	8	297
297	bach_solo	BWV1001_01_Adagio	1721.536293766012	1720	Baroque	g	minor	32.1163	93	0.34533655913978495	9	298
298	bach_solo	BWV1001_02_Fuga	1721.536293766012	1720	Baroque	g	minor	110.54860000000001	319	0.3465473354231975	9	299
299	bach_solo	BWV1001_03_Siciliano	1721.536293766012	1720	Baroque	Bb	major	36.4663	112	0.32559196428571424	9	300
300	bach_solo	BWV1001_04_Presto	1721.536293766012	1720	Baroque	g	minor	70.0323	212	0.3303410377358491	9	301
301	bach_solo	BWV1002_01_Allemanda	1721.536293766012	1720	Baroque	b	minor	31.983	91	0.3514615384615385	9	302
302	bach_solo	BWV1002_02_Double	1721.536293766012	1720	Baroque	b	minor	31.1329	87	0.3578494252873563	9	303
303	bach_solo	BWV1002_03_Corrente	1721.536293766012	1720	Baroque	b	minor	41.8662	109	0.3840935779816514	9	304
304	bach_solo	BWV1002_04_Double	1721.536293766012	1720	Baroque	b	minor	44.5663	121	0.36831652892561983	9	305
305	bach_solo	BWV1002_05_Sarabande	1721.536293766012	1720	Baroque	b	minor	22.7996	66	0.3454484848484849	9	306
306	bach_solo	BWV1002_06_Double	1721.536293766012	1720	Baroque	b	minor	18.3331	53	0.34590754716981137	9	307
307	bach_solo	BWV1002_07_TempoDiBorea	1721.536293766012	1720	Baroque	b	minor	33.182900000000004	96	0.34565520833333335	9	308
308	bach_solo	BWV1002_08_Double	1721.536293766012	1720	Baroque	b	minor	34.4492	101	0.3410811881188119	9	309
309	bach_solo	BWV1003_01_Grave	1721.536293766012	1720	Baroque	a	minor	31.0664	88	0.35302727272727275	9	310
310	bach_solo	BWV1003_02_Fuga	1721.536293766012	1720	Baroque	a	minor	150.0979	479	0.3133567849686848	9	311
311	bach_solo	BWV1003_03_Andante	1721.536293766012	1720	Baroque	C	major	24.233	69	0.3512028985507246	9	312
312	bach_solo	BWV1003_04_Allegro	1721.536293766012	1720	Baroque	a	minor	69.3823	205	0.33845024390243905	9	313
313	bach_solo	BWV1004_01_Allemande	1721.536293766012	1720	Baroque	d	minor	30.3664	92	0.3300695652173913	9	314
314	bach_solo	BWV1004_02_Courante	1721.536293766012	1720	Baroque	d	minor	26.866500000000002	73	0.3680342465753425	9	315
315	bach_solo	BWV1005_02_Fuga	1721.536293766012	1720	Baroque	C	major	233.44650000000001	738	0.31632317073170735	9	316
316	bach_solo	BWV1006_04_Menuett	1721.536293766012	1720	Baroque	E	major	36.6662	122	0.3005426229508197	9	317
317	bach_solo	BWV1006_05_Bourée	1721.536293766012	1720	Baroque	E	major	15.933200000000001	53	0.3006264150943396	9	318
318	bach_solo	BWV1006_06_Gigue	1721.536293766012	1720	Baroque	E	major	17.3332	49	0.3537387755102041	9	319
319	bach_solo	BWV1007_01_Prelude	1721.536293766012	1723	Baroque	G	major	20.0498	54	0.3712925925925926	9	320
320	bach_solo	BWV1007_02_Allemande	1721.536293766012	1723	Baroque	G	major	24.583000000000002	72	0.34143055555555557	9	321
321	bach_solo	BWV1007_03_Courante	1721.536293766012	1723	Baroque	G	major	19.2832	63	0.3060825396825397	9	322
322	bach_solo	BWV1007_04_Sarabande	1721.536293766012	1723	Baroque	G	major	13.9998	42	0.3333285714285714	9	323
323	bach_solo	BWV1007_05_MenuetI	1721.536293766012	1723	Baroque	G	major	9.9332	33	0.3010060606060606	9	324
324	bach_solo	BWV1007_06_MenuetII	1721.536293766012	1723	Baroque	g	minor	9.6666	33	0.29292727272727276	9	325
325	bach_solo	BWV1007_07_Gique	1721.536293766012	1723	Baroque	G	major	15.049800000000001	58	0.25947931034482763	9	326
326	bach_solo	BWV1008_01_Prelude	1721.536293766012	1723	Baroque	d	minor	34.1497	91	0.3752714285714286	9	327
327	bach_solo	BWV1008_02_Allemande	1721.536293766012	1723	Baroque	d	minor	25.7331	70	0.36761571428571427	9	328
328	bach_solo	BWV1008_03_Courante	1721.536293766012	1723	Baroque	d	minor	16.1999	50	0.323998	9	329
329	bach_solo	BWV1008_04_Sarabande	1721.536293766012	1723	Baroque	d	minor	15.933	51	0.31241176470588233	9	330
330	bach_solo	BWV1008_05_MenuetI	1721.536293766012	1723	Baroque	d	minor	12.4664	42	0.29681904761904765	9	331
331	bach_solo	BWV1008_06_MenuetII	1721.536293766012	1723	Baroque	D	major	8.7998	31	0.28386451612903224	9	332
332	bach_solo	BWV1008_07_Gique	1721.536293766012	1723	Baroque	d	minor	28.4662	91	0.3128153846153846	9	333
333	bach_solo	BWV1009_01_Prelude	1721.536293766012	1723	Baroque	C	major	36.8765	108	0.3414490740740741	9	334
334	bach_solo	BWV1009_02_Allemande	1721.536293766012	1723	Baroque	C	major	30.5827	104	0.29406442307692304	9	335
335	bach_solo	BWV1009_03_Courante	1721.536293766012	1723	Baroque	C	major	27.2497	81	0.3364160493827161	9	336
336	bach_solo	BWV1009_04_Sarabande	1721.536293766012	1723	Baroque	C	major	19.8996	54	0.3685111111111111	9	337
337	bach_solo	BWV1009_05_BourréeI	1721.536293766012	1723	Baroque	C	major	16.3331	61	0.26775573770491806	9	338
338	bach_solo	BWV1009_06_BourréeII	1721.536293766012	1723	Baroque	c	minor	8.8665	34	0.26077941176470587	9	339
339	bach_solo	BWV1009_07_Gique	1721.536293766012	1723	Baroque	C	major	31.5329	109	0.2892926605504587	9	340
340	bach_solo	BWV1010_01_Prelude	1721.536293766012	1723	Baroque	Eb	major	31.0166	74	0.41914324324324326	9	341
341	bach_solo	BWV1010_02_Allemande	1721.536293766012	1723	Baroque	Eb	major	31.6496	93	0.34031827956989247	9	342
342	bach_solo	BWV1010_03_Courante	1721.536293766012	1723	Baroque	Eb	major	30.9662	103	0.30064271844660195	9	343
343	bach_solo	BWV1010_04_Sarabande	1721.536293766012	1723	Baroque	Eb	major	21.2331	64	0.3317671875	9	344
344	bach_solo	BWV1010_05_BourreeI	1721.536293766012	1723	Baroque	Eb	major	23.799300000000002	74	0.3216121621621622	9	345
345	bach_solo	BWV1010_06_BourreeII	1721.536293766012	1723	Baroque	Eb	major	6.3833	27	0.23641851851851853	9	346
346	bach_solo	BWV1010_07_Gique	1721.536293766012	1723	Baroque	Eb	major	27.650000000000002	77	0.3590909090909091	9	347
347	bach_solo	BWV1011_01_Prelude	1721.536293766012	1723	Baroque	c	minor	106.4477	322	0.3305829192546584	9	348
348	bach_solo	BWV1011_02_Allemande	1721.536293766012	1723	Baroque	c	minor	24.4163	69	0.35385942028985506	9	349
349	bach_solo	BWV1011_03_Courante	1721.536293766012	1723	Baroque	c	minor	20.5996	67	0.30745671641791045	9	350
350	bach_solo	BWV1011_04_Sarabande	1721.536293766012	1723	Baroque	c	minor	9.3332	27	0.3456740740740741	9	351
351	bach_solo	BWV1011_05_GavotteI	1721.536293766012	1723	Baroque	c	minor	24.546200000000002	77	0.3187818181818182	9	352
352	bach_solo	BWV1011_06_GavotteII	1721.536293766012	1723	Baroque	c	minor	17.133	63	0.27195238095238095	9	353
353	bach_solo	BWV1011_07_Gique	1721.536293766012	1723	Baroque	c	minor	21.1329	71	0.2976464788732394	9	354
354	bach_solo	BWV1012_01_Prelude	1721.536293766012	1723	Baroque	D	major	60.0494	187	0.3211197860962567	9	355
355	bach_solo	BWV1012_02_Allemande	1721.536293766012	1723	Baroque	D	major	27.4497	78	0.35191923076923076	9	356
356	bach_solo	BWV1012_03_Courante	1721.536293766012	1723	Baroque	D	major	26.1828	86	0.30445116279069767	9	357
357	bach_solo	BWV1012_04_Sarabande	1721.536293766012	1723	Baroque	D	major	20.4164	58	0.3520068965517241	9	358
358	bach_solo	BWV1012_05_GavotteI	1721.536293766012	1723	Baroque	D	major	17.8663	55	0.3248418181818182	9	359
359	bach_solo	BWV1012_06_GavotteII	1721.536293766012	1723	Baroque	D	major	15.9331	58	0.2747086206896552	9	360
360	bach_solo	BWV1012_07_Gique	1721.536293766012	1723	Baroque	D	major	33.4831	109	0.30718440366972477	9	361
361	bach_solo	BWV1013_01_Allemande	1721.536293766012	1723	Baroque	a	minor	58.2993	155	0.37612451612903225	9	362
362	bach_solo	BWV1013_02_Corrente	1721.536293766012	1723	Baroque	a	minor	38.9829	120	0.3248575	9	363
363	bach_solo	BWV1013_03_Sarabande	1721.536293766012	1723	Baroque	a	minor	18.1329	56	0.3238017857142857	9	364
364	bach_solo	BWV1013_04_BourreeAnglaise	1721.536293766012	1723	Baroque	a	minor	30.332900000000002	96	0.3159677083333334	9	365
365	bach_en_fr_suites	BWV806_01_Prelude	1721.7536076006095	1720	Baroque	A	major	60.9929	191	0.31933455497382196	10	366
366	bach_en_fr_suites	BWV806_02_Allemande	1721.7536076006095	1720	Baroque	A	major	58.073100000000004	144	0.4032854166666667	10	367
367	bach_en_fr_suites	BWV806_03_Courante_I	1721.7536076006095	1720	Baroque	A	major	30.149900000000002	91	0.33131758241758247	10	368
368	bach_en_fr_suites	BWV806_04_Courante_II	1721.7536076006095	1720	Baroque	A	major	33.0498	104	0.3177865384615384	10	369
369	bach_en_fr_suites	BWV806_05_Double_I	1721.7536076006095	1720	Baroque	A	major	30.0163	101	0.2971910891089109	10	370
370	bach_en_fr_suites	BWV806_06_Double_II	1721.7536076006095	1720	Baroque	A	major	30.583000000000002	100	0.30583000000000005	10	371
371	bach_en_fr_suites	BWV806_07_Sarabande	1721.7536076006095	1720	Baroque	A	major	26.4432	72	0.3672666666666667	10	372
372	bach_en_fr_suites	BWV806_08_Bouree_I	1721.7536076006095	1720	Baroque	A	major	39.8497	140	0.2846407142857143	10	373
373	bach_en_fr_suites	BWV806_09_Bouree_II	1721.7536076006095	1720	Baroque	a	minor	40.3659	124	0.32553145161290326	10	374
374	bach_en_fr_suites	BWV806_10_Gigue	1721.7536076006095	1720	Baroque	A	major	34.3497	122	0.28155491803278687	10	375
375	bach_en_fr_suites	BWV807_01_Prelude	1721.7536076006095	1720	Baroque	a	minor	218.3287	564	0.38710762411347516	10	376
376	bach_en_fr_suites	BWV807_02_Allemande	1721.7536076006095	1720	Baroque	a	minor	48.4927	125	0.3879416	10	377
377	bach_en_fr_suites	BWV807_03_Courante	1721.7536076006095	1720	Baroque	a	minor	32.6662	108	0.30246481481481485	10	378
378	bach_en_fr_suites	BWV807_04_Sarabande	1721.7536076006095	1720	Baroque	a	minor	25.7798	76	0.33920789473684215	10	379
379	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	1721.7536076006095	1720	Baroque	a	minor	29.296400000000002	78	0.37559487179487183	10	380
380	bach_en_fr_suites	BWV807_05_Bourree_I	1721.7536076006095	1720	Baroque	a	minor	50.7994	162	0.31357654320987655	10	381
381	bach_en_fr_suites	BWV807_06_Bourree_II	1721.7536076006095	1720	Baroque	A	major	21.9666	69	0.3183565217391304	10	382
382	bach_en_fr_suites	BWV807_07_Gigue	1721.7536076006095	1720	Baroque	a	minor	40.9993	138	0.2970963768115942	10	383
383	bach_en_fr_suites	BWV808_01_Prelude	1721.7536076006095	1720	Baroque	g	minor	115.9856	358	0.3239821229050279	10	384
384	bach_en_fr_suites	BWV808_02_Allemande	1721.7536076006095	1720	Baroque	g	minor	43.3561	121	0.35831487603305784	10	385
385	bach_en_fr_suites	BWV808_03_Courante	1721.7536076006095	1720	Baroque	g	minor	51.7994	153	0.3385581699346405	10	386
386	bach_en_fr_suites	BWV808_04_Sarabande	1721.7536076006095	1720	Baroque	g	minor	21.8032	43	0.5070511627906977	10	387
387	bach_en_fr_suites	BWV808_04a_Agrements_de_la_Sarabande	1721.7536076006095	1720	Baroque	g	minor	26.5532	50	0.531064	10	388
388	bach_en_fr_suites	BWV808_05_Gavotte_I	1721.7536076006095	1720	Baroque	g	minor	31.4494	105	0.29951809523809525	10	389
389	bach_en_fr_suites	BWV808_06_Gavotte_II	1721.7536076006095	1720	Baroque	G	major	15.399700000000001	55	0.2799945454545455	10	390
390	bach_en_fr_suites	BWV808_07_Gigue	1721.7536076006095	1720	Baroque	g	minor	68.0652	208	0.3272365384615385	10	391
391	bach_en_fr_suites	BWV809_01_Prelude	1721.7536076006095	1720	Baroque	F	major	176.0316	493	0.35706206896551723	10	392
392	bach_en_fr_suites	BWV809_02_Allemande	1721.7536076006095	1720	Baroque	F	major	36.833	93	0.3960537634408602	10	393
393	bach_en_fr_suites	BWV809_03_Courante	1721.7536076006095	1720	Baroque	F	major	20.9166	66	0.3169181818181818	10	394
394	bach_en_fr_suites	BWV809_04_Sarabande	1721.7536076006095	1720	Baroque	F	major	24.4533	59	0.41446271186440675	10	395
395	bach_en_fr_suites	BWV809_05_Menuett_I	1721.7536076006095	1720	Baroque	F	major	21.9996	76	0.2894684210526316	10	396
396	bach_en_fr_suites	BWV809_06_Menuett_II	1721.7536076006095	1720	Baroque	d	minor	20.1499	72	0.2798597222222222	10	397
397	bach_en_fr_suites	BWV809_07_Gigue	1721.7536076006095	1720	Baroque	F	major	57.2162	194	0.29492886597938145	10	398
398	bach_en_fr_suites	BWV810_01_Prelude	1721.7536076006095	1720	Baroque	e	minor	170.548	415	0.4109590361445783	10	399
399	bach_en_fr_suites	BWV810_02_Allemande	1721.7536076006095	1720	Baroque	e	minor	50.1658	123	0.4078520325203252	10	400
400	bach_en_fr_suites	BWV810_03_Courante	1721.7536076006095	1720	Baroque	e	minor	28.7332	84	0.3420619047619048	10	401
401	bach_en_fr_suites	BWV810_04_Sarabande	1721.7536076006095	1720	Baroque	e	minor	38.4261	100	0.38426099999999996	10	402
402	bach_en_fr_suites	BWV810_05_Passepied_I	1721.7536076006095	1720	Baroque	e	minor	63.2393	216	0.29277453703703704	10	403
403	bach_en_fr_suites	BWV810_06_Passepied_II	1721.7536076006095	1720	Baroque	E	major	19.6665	65	0.30256153846153844	10	404
404	bach_en_fr_suites	BWV810_07_Gigue	1721.7536076006095	1720	Baroque	e	minor	80.0694	199	0.40235879396984925	10	405
405	bach_en_fr_suites	BWV811_01_Prelude	1721.7536076006095	1720	Baroque	d	minor	235.8342	610	0.38661344262295083	10	406
406	bach_en_fr_suites	BWV811_02_Allemande	1721.7536076006095	1720	Baroque	d	minor	45.563	111	0.4104774774774775	10	407
407	bach_en_fr_suites	BWV811_03_Courante	1721.7536076006095	1720	Baroque	d	minor	40.466	132	0.3065606060606061	10	408
408	bach_en_fr_suites	BWV811_04_Sarabande	1721.7536076006095	1720	Baroque	d	minor	27.1299	59	0.45982881355932204	10	409
409	bach_en_fr_suites	BWV811_05_Double	1721.7536076006095	1720	Baroque	d	minor	26.0665	61	0.4273196721311476	10	410
410	bach_en_fr_suites	BWV811_06_Gavotte_I	1721.7536076006095	1720	Baroque	d	minor	29.9799	99	0.3028272727272727	10	411
411	bach_en_fr_suites	BWV811_07_Gavotte_II	1721.7536076006095	1720	Baroque	D	major	21.4663	74	0.2900851351351351	10	412
412	bach_en_fr_suites	BWV811_08_Gigue	1721.7536076006095	1720	Baroque	d	minor	104.2821	241	0.4327058091286307	10	413
413	bach_en_fr_suites	BWV812_01_Allemande	1721.7536076006095	1725	Baroque	d	minor	54.4562	131	0.4156961832061069	10	414
414	bach_en_fr_suites	BWV812_02_Courante	1721.7536076006095	1725	Baroque	d	minor	38.2997	96	0.39895520833333337	10	415
415	bach_en_fr_suites	BWV812_03_Sarabande	1721.7536076006095	1725	Baroque	d	minor	32.6965	78	0.41918589743589746	10	416
416	bach_en_fr_suites	BWV812_04_Menuett_I	1721.7536076006095	1725	Baroque	d	minor	17.6664	55	0.32120727272727273	10	417
417	bach_en_fr_suites	BWV812_05_Menuett_II	1721.7536076006095	1725	Baroque	d	minor	19.633300000000002	65	0.30205076923076923	10	418
418	bach_en_fr_suites	BWV812_06_Gigue	1721.7536076006095	1725	Baroque	d	minor	44.1158	125	0.3529264	10	419
419	bach_en_fr_suites	BWV813_01_Allemande	1721.7536076006095	1725	Baroque	c	minor	46.6495	122	0.38237295081967215	10	420
420	bach_en_fr_suites	BWV813_02_Courante	1721.7536076006095	1725	Baroque	c	minor	58.7658	167	0.35189101796407185	10	421
421	bach_en_fr_suites	BWV813_03_Sarabande	1721.7536076006095	1725	Baroque	c	minor	39.9662	101	0.3957049504950495	10	422
422	bach_en_fr_suites	BWV813_04_Air	1721.7536076006095	1725	Baroque	c	minor	30.616300000000003	98	0.31241122448979597	10	423
423	bach_en_fr_suites	BWV813_05_Menuett	1721.7536076006095	1725	Baroque	c	minor	23.183	72	0.3219861111111111	10	424
424	bach_en_fr_suites	BWV813_06_Gigue	1721.7536076006095	1725	Baroque	c	minor	42.199400000000004	136	0.310289705882353	10	425
425	bach_en_fr_suites	BWV814_01_Allemande	1721.7536076006095	1725	Baroque	b	minor	51.8491	156	0.33236602564102563	10	426
426	bach_en_fr_suites	BWV814_02_Courante	1721.7536076006095	1725	Baroque	b	minor	34.716	107	0.32444859813084115	10	427
