	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
46	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	minor	69.60794	131	0.531358320610687	2	27
47	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	major	16.919999999999998	36	0.47	2	27
48	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	minor	42.64582	85	0.5017155294117647	2	28
49	monteverdi_madrigals	5-17	1609.1691322587767	1605	Renaissance	pre-Baroque	d	major	9.683779999999999	19	0.5096726315789473	2	28
50	monteverdi_madrigals	6-01a	1609.1691322587767	1614	Renaissance	pre-Baroque	d	minor	61.12562	83	0.7364532530120481	2	29
51	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	minor	120.60723999999999	219	0.5507179908675799	2	30
52	monteverdi_madrigals	laudate_pueri_dominum	1609.1691322587767	1620	Renaissance	pre-Baroque	g	major	85.63543	167	0.512787005988024	2	30
53	monteverdi_madrigals	8-18	1609.1691322587767	1638	Renaissance	pre-Baroque	C	major	24.83989	47	0.5285082978723404	2	31
54	monteverdi_madrigals	8-18	1609.1691322587767	1638	Renaissance	pre-Baroque	C	minor	140.46653	248	0.5663972983870968	2	31
55	monteverdi_madrigals	8-19	1609.1691322587767	1638	Renaissance	pre-Baroque	a	minor	75.26187	139	0.5414523021582734	2	32
56	monteverdi_madrigals	8-19	1609.1691322587767	1638	Renaissance	pre-Baroque	a	major	76.71987	142	0.5402807746478874	2	32
57	monteverdi_madrigals	9-12	1609.1691322587767	1651	Renaissance	Baroque	C	major	15.11586	20	0.7557929999999999	2	33
58	monteverdi_madrigals	9-12	1609.1691322587767	1651	Renaissance	Baroque	C	minor	20.96667	32	0.6552084375	2	33
59	sweelinck_keyboard	SwWV258_fantasia_cromatica	1621.0	1621	Renaissance	pre-Baroque	d	minor	266.86985999999996	501	0.532674371257485	3	34
60	frescobaldi_fiori_musicali	12.01_Toccata_avanti_la_Messa_della_Domenica	1635.0	1635	Renaissance	pre-Baroque	d	minor	38.062689999999996	57	0.6677664912280701	4	35
