	corpus	piece	corpus_year	piece_year	period_Fabian	period_Johannes	globalkey	localkey	localkey_mode	total_WLD	chord_num	avg_WLD	corpus_id	piece_id
268	monteverdi_madrigals	5-10	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	4.2455099999999995	8	0.5306887499999999	2	24
269	monteverdi_madrigals	5-10	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	5.18551	21	0.2469290476190476	2	24
270	monteverdi_madrigals	5-10	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	8.07962	56	0.14427892857142857	2	24
271	monteverdi_madrigals	5-10	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	5.92378	21	0.2820847619047619	2	24
272	monteverdi_madrigals	5-10	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	6.59551	56	0.11777696428571428	2	24
273	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	0.94	19	0.049473684210526316	2	25
274	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	3.0586599999999997	13	0.23528153846153843	2	25
275	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	2.3499999999999996	19	0.12368421052631577	2	25
276	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	11.13008	28	0.3975028571428571	2	25
277	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	VII	major	3.76	8	0.47	2	25
278	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	I	major	4.2299999999999995	22	0.19227272727272726	2	25
279	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	1.41	28	0.05035714285714286	2	25
280	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	III	major	5.18551	10	0.518551	2	25
281	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	IV	major	4.2299999999999995	13	0.3253846153846153	2	25
282	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	1.41	19	0.07421052631578946	2	25
283	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	I	major	7.640639999999999	22	0.34730181818181816	2	25
284	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	V	major	19.35687	30	0.645229	2	25
285	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	ii	minor	5.7116	16	0.356975	2	25
286	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	#vi	minor	2.8355099999999998	5	0.567102	2	25
287	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	ii	minor	3.57378	16	0.22336125	2	25
288	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	v	minor	4.3016	28	0.15362857142857142	2	25
289	monteverdi_madrigals	5-11	1609.1691322587767	1605	Renaissance	pre-Baroque	g	i	minor	6.24491	19	0.3286794736842105	2	25
290	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	1.41	92	0.015326086956521738	2	26
291	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	3.29	15	0.21933333333333332	2	26
292	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	1.8955099999999998	43	0.04408162790697674	2	26
293	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	5.26756	15	0.35117066666666663	2	26
294	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	0.94	43	0.02186046511627907	2	26
295	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	20.23404	92	0.21993521739130434	2	26
296	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	IV	major	2.82	17	0.16588235294117645	2	26
297	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	4.99929	43	0.11626255813953489	2	26
298	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	2.63378	92	0.028628043478260867	2	26
299	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	IV	major	6.67756	17	0.39279764705882353	2	26
300	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	5.64	43	0.13116279069767442	2	26
301	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	11.31807	92	0.1230225	2	26
302	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	10.72134	43	0.24933348837209302	2	26
303	monteverdi_madrigals	5-14	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	15.8248	92	0.17200869565217392	2	26
304	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	15.16999	95	0.1596841052631579	2	27
305	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	5.67693	36	0.15769249999999999	2	27
306	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VII	major	4.2299999999999995	18	0.235	2	27
307	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	4.2299999999999995	36	0.1175	2	27
308	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	III	major	4.2299999999999995	18	0.235	2	27
309	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	i	minor	17.314999999999998	95	0.18226315789473682	2	27
310	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	4.71551	36	0.1309863888888889	2	27
311	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	VII	major	4.2299999999999995	18	0.235	2	27
312	monteverdi_madrigals	5-15	1609.1691322587767	1605	Renaissance	pre-Baroque	d	v	minor	4.2299999999999995	36	0.1175	2	27
