	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period_Johannes	period_Fabian	globalkey	localkey_mode	WLC	OLC	WLD
390	corelli	op04n10b	6	273	1687.6864702945581	1694	Baroque	Baroque	G	minor	1.2	0.12	0.538992
391	corelli	op04n10c	6	274	1687.6864702945581	1694	Baroque	Baroque	G	major	0.0	0.0	0.6341749999999999
392	corelli	op04n10d	6	275	1687.6864702945581	1694	Baroque	Baroque	e	minor	0.90625	0.0	0.694880625
393	corelli	op04n10d	6	275	1687.6864702945581	1694	Baroque	Baroque	e	major	0.3157894736842105	0.0	0.7296363157894736
394	corelli	op04n10e	6	276	1687.6864702945581	1694	Baroque	Baroque	G	major	0.056451612903225805	0.016129032258064516	0.5823276612903225
395	corelli	op04n10e	6	276	1687.6864702945581	1694	Baroque	Baroque	G	minor	1.12	0.12	0.5613768
396	corelli	op04n11a	6	277	1687.6864702945581	1694	Baroque	Baroque	c	minor	0.9316239316239316	0.0	0.7165721367521367
397	corelli	op04n11a	6	277	1687.6864702945581	1694	Baroque	Baroque	c	major	0.0	0.0	0.7733790909090908
398	corelli	op04n11b	6	278	1687.6864702945581	1694	Baroque	Baroque	c	minor	0.8313253012048193	0.12048192771084337	0.6221822891566264
399	corelli	op04n11b	6	278	1687.6864702945581	1694	Baroque	Baroque	c	major	0.030303030303030304	0.0	0.5620666666666666
400	corelli	op04n11c	6	279	1687.6864702945581	1694	Baroque	Baroque	c	minor	0.9108910891089109	0.12871287128712872	0.7192993069306931
401	corelli	op04n11c	6	279	1687.6864702945581	1694	Baroque	Baroque	c	major	0.0	0.0	0.6530526829268293
402	corelli	op04n12a	6	280	1687.6864702945581	1694	Baroque	Baroque	b	minor	0.8571428571428571	0.0	0.6155781632653061
403	corelli	op04n12a	6	280	1687.6864702945581	1694	Baroque	Baroque	b	major	0.2	0.0	0.6255995999999999
404	corelli	op04n12b	6	281	1687.6864702945581	1694	Baroque	Baroque	b	minor	0.7659574468085106	0.0	0.7014634042553192
405	corelli	op04n12b	6	281	1687.6864702945581	1694	Baroque	Baroque	b	major	0.0	0.0	0.5732741666666666
406	corelli	op04n12c	6	282	1687.6864702945581	1694	Baroque	Baroque	b	minor	0.8245614035087719	0.49122807017543857	0.606750701754386
407	corelli	op04n12c	6	282	1687.6864702945581	1694	Baroque	Baroque	b	major	0.0	0.0	0.47
408	couperin_clavecin	00_allemande	7	283	1717.0	1717	Baroque	Baroque	d	minor	0.953125	0.171875	0.7073559375
409	couperin_clavecin	01_premier_prelude	7	284	1717.0	1717	Baroque	Baroque	C	major	0.1794871794871795	0.07692307692307693	0.8383233333333333
410	couperin_clavecin	02_second_prelude	7	285	1717.0	1717	Baroque	Baroque	d	minor	0.7608695652173914	0.08695652173913043	0.8185226086956522
411	couperin_clavecin	03_troisieme_prelude	7	286	1717.0	1717	Baroque	Baroque	g	minor	0.875	0.225	0.7600232499999999
412	couperin_clavecin	04_quatrieme_prelude	7	287	1717.0	1717	Baroque	Baroque	F	major	0.2	0.04285714285714286	0.7896694285714285
413	couperin_clavecin	05_cinquieme_prelude	7	288	1717.0	1717	Baroque	Baroque	A	major	0.34328358208955223	0.11940298507462686	0.8409389552238806
414	couperin_clavecin	05_cinquieme_prelude	7	288	1717.0	1717	Baroque	Baroque	A	minor	1.1153846153846154	0.5	0.7921188461538461
415	couperin_clavecin	06_sixieme_prelude	7	289	1717.0	1717	Baroque	Baroque	b	minor	1.1162790697674418	0.27906976744186046	0.7531932558139535
416	couperin_clavecin	06_sixieme_prelude	7	289	1717.0	1717	Baroque	Baroque	b	major	0.045454545454545456	0.09090909090909091	0.5364745454545454
417	couperin_clavecin	07_septieme_prelude	7	290	1717.0	1717	Baroque	Baroque	Bb	major	0.3142857142857143	0.08571428571428572	0.6640358571428571
418	couperin_clavecin	07_septieme_prelude	7	290	1717.0	1717	Baroque	Baroque	Bb	minor	1.2	0.26666666666666666	0.7468213333333333
419	couperin_clavecin	08_huitieme_prelude	7	291	1717.0	1717	Baroque	Baroque	e	minor	0.9381443298969072	0.18556701030927836	0.6976907216494845
420	couperin_clavecin	08_huitieme_prelude	7	291	1717.0	1717	Baroque	Baroque	e	major	0.24	0.08	0.6785992000000001
421	handel_keyboard	hwv430d_Grobschmied_Aria	8	292	1720.0	1720	Baroque	Baroque	E	major	0.0392156862745098	0.0	0.5333796078431372
422	handel_keyboard	hwv430d_Grobschmied_Var1	8	293	1720.0	1720	Baroque	Baroque	E	major	0.03571428571428571	0.0	0.5681017857142857
423	handel_keyboard	hwv430d_Grobschmied_Var2	8	294	1720.0	1720	Baroque	Baroque	E	major	0.034482758620689655	0.0	0.5684644827586207
424	handel_keyboard	hwv430d_Grobschmied_Var3	8	295	1720.0	1720	Baroque	Baroque	E	major	0.07272727272727272	0.03636363636363636	0.6463105454545455
425	handel_keyboard	hwv430d_Grobschmied_Var4	8	296	1720.0	1720	Baroque	Baroque	E	major	0.06153846153846154	0.03076923076923077	0.6577326153846154
426	handel_keyboard	hwv430d_Grobschmied_Var5	8	297	1720.0	1720	Baroque	Baroque	E	major	0.03278688524590164	0.09836065573770492	0.4903162295081967
427	bach_solo	BWV1001_01_Adagio	9	298	1721.536293766012	1720	Baroque	Baroque	g	minor	1.064516129032258	0.4731182795698925	0.7329116129032258
428	bach_solo	BWV1001_02_Fuga	9	299	1721.536293766012	1720	Baroque	Baroque	g	minor	0.9306569343065694	0.35766423357664234	0.7359174452554744
429	bach_solo	BWV1001_02_Fuga	9	299	1721.536293766012	1720	Baroque	Baroque	g	major	0.06666666666666667	0.044444444444444446	0.6956337777777778
430	bach_solo	BWV1001_03_Siciliano	9	300	1721.536293766012	1720	Baroque	Baroque	Bb	major	0.1375	0.0125	0.675151875
431	bach_solo	BWV1001_03_Siciliano	9	300	1721.536293766012	1720	Baroque	Baroque	Bb	minor	0.9375	0.34375	0.7476384375
432	bach_solo	BWV1001_04_Presto	9	301	1721.536293766012	1720	Baroque	Baroque	g	minor	0.8160377358490566	0.1179245283018868	0.7009487735849056
433	bach_solo	BWV1002_01_Allemanda	9	302	1721.536293766012	1720	Baroque	Baroque	b	minor	1.10989010989011	0.23076923076923078	0.7319736263736264
434	bach_solo	BWV1002_02_Double	9	303	1721.536293766012	1720	Baroque	Baroque	b	minor	1.0	0.26436781609195403	0.7334082758620689
435	bach_solo	BWV1002_03_Corrente	9	304	1721.536293766012	1720	Baroque	Baroque	b	minor	0.9724770642201835	0.27522935779816515	0.784407247706422
436	bach_solo	BWV1002_04_Double	9	305	1721.536293766012	1720	Baroque	Baroque	b	minor	0.9586776859504132	0.35537190082644626	0.7668853719008265
437	bach_solo	BWV1002_05_Sarabande	9	306	1721.536293766012	1720	Baroque	Baroque	b	minor	0.7727272727272727	0.030303030303030304	0.7182436363636364
438	bach_solo	BWV1002_06_Double	9	307	1721.536293766012	1720	Baroque	Baroque	b	minor	0.8679245283018868	0.2830188679245283	0.7178100000000001
439	bach_solo	BWV1002_07_TempoDiBorea	9	308	1721.536293766012	1720	Baroque	Baroque	b	minor	1.45	0.38333333333333336	0.7229023333333333
440	bach_solo	BWV1002_07_TempoDiBorea	9	308	1721.536293766012	1720	Baroque	Baroque	b	major	0.25	0.1111111111111111	0.7117783333333334
441	bach_solo	BWV1002_08_Double	9	309	1721.536293766012	1720	Baroque	Baroque	b	minor	1.4285714285714286	0.47619047619047616	0.7155880952380952
442	bach_solo	BWV1002_08_Double	9	309	1721.536293766012	1720	Baroque	Baroque	b	major	0.21052631578947367	0.07894736842105263	0.6650973684210526
443	bach_solo	BWV1003_01_Grave	9	310	1721.536293766012	1720	Baroque	Baroque	a	minor	1.3636363636363635	0.7272727272727273	0.7246854545454545
444	bach_solo	BWV1003_02_Fuga	9	311	1721.536293766012	1720	Baroque	Baroque	a	minor	0.8894601542416453	0.455012853470437	0.6613234190231363
445	bach_solo	BWV1003_02_Fuga	9	311	1721.536293766012	1720	Baroque	Baroque	a	major	0.16666666666666666	0.03333333333333333	0.6721645555555555
446	bach_solo	BWV1003_03_Andante	9	312	1721.536293766012	1720	Baroque	Baroque	C	major	0.8260869565217391	0.057971014492753624	0.7336663768115942
447	bach_solo	BWV1003_04_Allegro	9	313	1721.536293766012	1720	Baroque	Baroque	a	minor	0.9766081871345029	0.24561403508771928	0.7051835672514619
448	bach_solo	BWV1003_04_Allegro	9	313	1721.536293766012	1720	Baroque	Baroque	a	major	0.11764705882352941	0.058823529411764705	0.7496714705882352
449	bach_solo	BWV1004_01_Allemande	9	314	1721.536293766012	1720	Baroque	Baroque	d	minor	0.75	0.41304347826086957	0.6994286956521738
450	bach_solo	BWV1004_02_Courante	9	315	1721.536293766012	1720	Baroque	Baroque	d	minor	1.3287671232876712	0.4383561643835616	0.753402602739726
451	bach_solo	BWV1005_02_Fuga	9	316	1721.536293766012	1720	Baroque	Baroque	C	major	0.5076219512195121	0.06097560975609756	0.6653481097560976
452	bach_solo	BWV1005_02_Fuga	9	316	1721.536293766012	1720	Baroque	Baroque	C	minor	0.975609756097561	0.18292682926829268	0.706205487804878
453	bach_solo	BWV1006_04_Menuett	9	317	1721.536293766012	1720	Baroque	Baroque	E	major	0.2459016393442623	0.02459016393442623	0.6430660655737704
454	bach_solo	BWV1006_05_Bourée	9	318	1721.536293766012	1720	Baroque	Baroque	E	major	0.32075471698113206	0.05660377358490566	0.6518888679245283
455	bach_solo	BWV1006_06_Gigue	9	319	1721.536293766012	1720	Baroque	Baroque	E	major	0.3673469387755102	0.04081632653061224	0.7535616326530612
456	bach_solo	BWV1007_01_Prelude	9	320	1721.536293766012	1723	Baroque	Baroque	G	major	0.37037037037037035	0.37037037037037035	0.775208888888889
457	bach_solo	BWV1007_02_Allemande	9	321	1721.536293766012	1723	Baroque	Baroque	G	major	0.4166666666666667	0.05555555555555555	0.7203041666666666
458	bach_solo	BWV1007_03_Courante	9	322	1721.536293766012	1723	Baroque	Baroque	G	major	0.2222222222222222	0.0	0.666793492063492
459	bach_solo	BWV1007_04_Sarabande	9	323	1721.536293766012	1723	Baroque	Baroque	G	major	0.40476190476190477	0.0	0.6995264285714285
460	bach_solo	BWV1007_05_MenuetI	9	324	1721.536293766012	1723	Baroque	Baroque	G	major	0.30303030303030304	0.0	0.6413324242424242
461	bach_solo	BWV1007_06_MenuetII	9	325	1721.536293766012	1723	Baroque	Baroque	g	minor	0.5757575757575758	0.18181818181818182	0.62644
462	bach_solo	BWV1007_07_Gique	9	326	1721.536293766012	1723	Baroque	Baroque	G	major	0.41379310344827586	0.10344827586206896	0.5726079310344827
463	bach_solo	BWV1008_01_Prelude	9	327	1721.536293766012	1723	Baroque	Baroque	d	minor	1.2527472527472527	0.5164835164835165	0.7740846153846154
464	bach_solo	BWV1008_02_Allemande	9	328	1721.536293766012	1723	Baroque	Baroque	d	minor	1.2285714285714286	0.34285714285714286	0.7635982857142858
465	bach_solo	BWV1008_03_Courante	9	329	1721.536293766012	1723	Baroque	Baroque	d	minor	1.1794871794871795	0.6153846153846154	0.6739389743589743
466	bach_solo	BWV1008_03_Courante	9	329	1721.536293766012	1723	Baroque	Baroque	d	major	0.18181818181818182	0.09090909090909091	0.7197136363636364
467	bach_solo	BWV1008_04_Sarabande	9	330	1721.536293766012	1723	Baroque	Baroque	d	minor	1.0731707317073171	0.43902439024390244	0.66572
468	bach_solo	BWV1008_04_Sarabande	9	330	1721.536293766012	1723	Baroque	Baroque	d	major	0.0	0.0	0.572712
469	bach_solo	BWV1008_05_MenuetI	9	331	1721.536293766012	1723	Baroque	Baroque	d	minor	0.6904761904761905	0.09523809523809523	0.6213504761904761
470	bach_solo	BWV1008_06_MenuetII	9	332	1721.536293766012	1723	Baroque	Baroque	D	major	0.25806451612903225	0.0	0.5951012903225806
471	bach_solo	BWV1008_07_Gique	9	333	1721.536293766012	1723	Baroque	Baroque	d	minor	0.7590361445783133	0.10843373493975904	0.6555106024096385
472	bach_solo	BWV1008_07_Gique	9	333	1721.536293766012	1723	Baroque	Baroque	d	major	0.25	0.0	0.658445
473	bach_solo	BWV1009_01_Prelude	9	334	1721.536293766012	1723	Baroque	Baroque	C	major	0.42592592592592593	0.16666666666666666	0.7299142592592593
474	bach_solo	BWV1009_02_Allemande	9	335	1721.536293766012	1723	Baroque	Baroque	C	major	0.07954545454545454	0.011363636363636364	0.6204588636363636
475	bach_solo	BWV1009_02_Allemande	9	335	1721.536293766012	1723	Baroque	Baroque	C	minor	1.125	0.3125	0.673465
476	bach_solo	BWV1009_03_Courante	9	336	1721.536293766012	1723	Baroque	Baroque	C	major	0.3384615384615385	0.07692307692307693	0.7262847692307692
477	bach_solo	BWV1009_03_Courante	9	336	1721.536293766012	1723	Baroque	Baroque	C	minor	0.75	0.0625	0.655625
478	bach_solo	BWV1009_04_Sarabande	9	337	1721.536293766012	1723	Baroque	Baroque	C	major	0.3	0.025	0.7141770000000001
479	bach_solo	BWV1009_04_Sarabande	9	337	1721.536293766012	1723	Baroque	Baroque	C	minor	1.7857142857142858	0.2857142857142857	0.86449
480	bach_solo	BWV1009_05_BourréeI	9	338	1721.536293766012	1723	Baroque	Baroque	C	major	0.0425531914893617	0.0	0.595045744680851
481	bach_solo	BWV1009_05_BourréeI	9	338	1721.536293766012	1723	Baroque	Baroque	C	minor	1.0714285714285714	0.2857142857142857	0.5585207142857143
482	bach_solo	BWV1009_06_BourréeII	9	339	1721.536293766012	1723	Baroque	Baroque	c	minor	1.3214285714285714	0.4642857142857143	0.5662792857142857
483	bach_solo	BWV1009_06_BourréeII	9	339	1721.536293766012	1723	Baroque	Baroque	c	major	0.16666666666666666	0.16666666666666666	0.5509183333333333
484	bach_solo	BWV1009_07_Gique	9	340	1721.536293766012	1723	Baroque	Baroque	C	major	0.10869565217391304	0.2717391304347826	0.6316465217391304
485	bach_solo	BWV1009_07_Gique	9	340	1721.536293766012	1723	Baroque	Baroque	C	minor	1.0588235294117647	0.7058823529411765	0.5553288235294118
486	bach_solo	BWV1010_01_Prelude	9	341	1721.536293766012	1723	Baroque	Baroque	Eb	major	1.08	0.5	0.869796
487	bach_solo	BWV1010_01_Prelude	9	341	1721.536293766012	1723	Baroque	Baroque	Eb	minor	1.8333333333333333	0.9166666666666666	0.8290574999999999
488	bach_solo	BWV1010_02_Allemande	9	342	1721.536293766012	1723	Baroque	Baroque	Eb	major	0.4838709677419355	0.12903225806451613	0.7133001075268818
489	bach_solo	BWV1010_03_Courante	9	343	1721.536293766012	1723	Baroque	Baroque	Eb	major	0.12790697674418605	0.0	0.6250003488372092
490	bach_solo	BWV1010_03_Courante	9	343	1721.536293766012	1723	Baroque	Baroque	Eb	minor	0.7058823529411765	0.7058823529411765	0.7340464705882352
491	bach_solo	BWV1010_04_Sarabande	9	344	1721.536293766012	1723	Baroque	Baroque	Eb	major	0.3125	0.0	0.7052072916666666
492	bach_solo	BWV1010_04_Sarabande	9	344	1721.536293766012	1723	Baroque	Baroque	Eb	minor	1.5	0.0625	0.682039375
493	bach_solo	BWV1010_05_BourreeI	9	345	1721.536293766012	1723	Baroque	Baroque	Eb	major	0.05084745762711865	0.0	0.6564494915254238
494	bach_solo	BWV1010_05_BourreeI	9	345	1721.536293766012	1723	Baroque	Baroque	Eb	minor	1.1333333333333333	0.6	0.6676059999999999
495	bach_solo	BWV1010_06_BourreeII	9	346	1721.536293766012	1723	Baroque	Baroque	Eb	major	0.0	0.0	0.5366262962962962
496	bach_solo	BWV1010_07_Gique	9	347	1721.536293766012	1723	Baroque	Baroque	Eb	major	0.1568627450980392	0.0	0.7668411764705882
497	bach_solo	BWV1010_07_Gique	9	347	1721.536293766012	1723	Baroque	Baroque	Eb	minor	1.0384615384615385	0.8846153846153846	0.7963896153846153
498	bach_solo	BWV1011_01_Prelude	9	348	1721.536293766012	1723	Baroque	Baroque	c	minor	1.049689440993789	0.2360248447204969	0.6822016459627329
499	bach_solo	BWV1011_02_Allemande	9	349	1721.536293766012	1723	Baroque	Baroque	c	minor	1.0869565217391304	0.2608695652173913	0.7297033333333334
500	bach_solo	BWV1011_03_Courante	9	350	1721.536293766012	1723	Baroque	Baroque	c	minor	0.8955223880597015	0.1791044776119403	0.6436170149253732
501	bach_solo	BWV1011_04_Sarabande	9	351	1721.536293766012	1723	Baroque	Baroque	c	minor	1.037037037037037	1.1851851851851851	0.71726
502	bach_solo	BWV1011_05_GavotteI	9	352	1721.536293766012	1723	Baroque	Baroque	c	minor	0.9830508474576272	0.3220338983050847	0.695364406779661
503	bach_solo	BWV1011_05_GavotteI	9	352	1721.536293766012	1723	Baroque	Baroque	c	major	0.0	0.05555555555555555	0.6051922222222221
504	bach_solo	BWV1011_06_GavotteII	9	353	1721.536293766012	1723	Baroque	Baroque	c	minor	1.3174603174603174	0.14285714285714285	0.5777025396825397
505	bach_solo	BWV1011_07_Gique	9	354	1721.536293766012	1723	Baroque	Baroque	c	minor	1.0566037735849056	0.1509433962264151	0.6264683018867924
506	bach_solo	BWV1011_07_Gique	9	354	1721.536293766012	1723	Baroque	Baroque	c	major	0.05555555555555555	0.05555555555555555	0.6197677777777778
507	bach_solo	BWV1012_01_Prelude	9	355	1721.536293766012	1723	Baroque	Baroque	D	major	0.2962962962962963	0.022222222222222223	0.6707205185185185
508	bach_solo	BWV1012_01_Prelude	9	355	1721.536293766012	1723	Baroque	Baroque	D	minor	1.1153846153846154	0.6153846153846154	0.7072163461538461
509	bach_solo	BWV1012_02_Allemande	9	356	1721.536293766012	1723	Baroque	Baroque	D	major	0.5	0.11538461538461539	0.7431057692307692
510	bach_solo	BWV1012_03_Courante	9	357	1721.536293766012	1723	Baroque	Baroque	D	major	0.23255813953488372	0.08139534883720931	0.642005465116279
511	bach_solo	BWV1012_04_Sarabande	9	358	1721.536293766012	1723	Baroque	Baroque	D	major	0.3275862068965517	0.05172413793103448	0.7462013793103448
512	bach_solo	BWV1012_05_GavotteI	9	359	1721.536293766012	1723	Baroque	Baroque	D	major	0.025	0.0	0.6878545
513	bach_solo	BWV1012_05_GavotteI	9	359	1721.536293766012	1723	Baroque	Baroque	D	minor	1.0666666666666667	0.2	0.6820886666666667
514	bach_solo	BWV1012_06_GavotteII	9	360	1721.536293766012	1723	Baroque	Baroque	D	major	0.017241379310344827	0.0	0.5935770689655172
515	bach_solo	BWV1012_07_Gique	9	361	1721.536293766012	1723	Baroque	Baroque	D	major	0.1744186046511628	0.046511627906976744	0.6749922093023255
516	bach_solo	BWV1012_07_Gique	9	361	1721.536293766012	1723	Baroque	Baroque	D	minor	1.2173913043478262	0.30434782608695654	0.6313882608695652
517	bach_solo	BWV1013_01_Allemande	9	362	1721.536293766012	1723	Baroque	Baroque	a	minor	1.1548387096774193	0.45806451612903226	0.7722647096774193
518	bach_solo	BWV1013_02_Corrente	9	363	1721.536293766012	1723	Baroque	Baroque	a	minor	1.0705882352941176	0.27058823529411763	0.7042837647058824
519	bach_solo	BWV1013_02_Corrente	9	363	1721.536293766012	1723	Baroque	Baroque	a	major	0.2571428571428571	0.05714285714285714	0.6381791428571428
520	bach_solo	BWV1013_03_Sarabande	9	364	1721.536293766012	1723	Baroque	Baroque	a	minor	0.9555555555555556	0.7777777777777778	0.6771291111111111
521	bach_solo	BWV1013_03_Sarabande	9	364	1721.536293766012	1723	Baroque	Baroque	a	major	0.0	0.09090909090909091	0.6268
522	bach_solo	BWV1013_04_BourreeAnglaise	9	365	1721.536293766012	1723	Baroque	Baroque	a	minor	1.3661971830985915	0.30985915492957744	0.6543621126760564
523	bach_solo	BWV1013_04_BourreeAnglaise	9	365	1721.536293766012	1723	Baroque	Baroque	a	major	0.2	0.0	0.6981999999999999
524	bach_en_fr_suites	BWV806_01_Prelude	10	366	1721.7536076006095	1720	Baroque	Baroque	A	major	0.16326530612244897	0.05442176870748299	0.6953561224489796
525	bach_en_fr_suites	BWV806_01_Prelude	10	366	1721.7536076006095	1720	Baroque	Baroque	A	minor	1.0	0.11363636363636363	0.6840729545454546
526	bach_en_fr_suites	BWV806_02_Allemande	10	367	1721.7536076006095	1720	Baroque	Baroque	A	major	0.42735042735042733	0.08547008547008547	0.8658815384615384
527	bach_en_fr_suites	BWV806_02_Allemande	10	367	1721.7536076006095	1720	Baroque	Baroque	A	minor	1.037037037037037	0.5925925925925926	0.7581681481481481
528	bach_en_fr_suites	BWV806_03_Courante_I	10	368	1721.7536076006095	1720	Baroque	Baroque	A	major	0.25274725274725274	0.04395604395604396	0.7173662637362638
529	bach_en_fr_suites	BWV806_04_Courante_II	10	369	1721.7536076006095	1720	Baroque	Baroque	A	major	0.18823529411764706	0.0	0.6937275294117646
530	bach_en_fr_suites	BWV806_04_Courante_II	10	369	1721.7536076006095	1720	Baroque	Baroque	A	minor	1.1578947368421053	0.21052631578947367	0.6653647368421053
531	bach_en_fr_suites	BWV806_05_Double_I	10	370	1721.7536076006095	1720	Baroque	Baroque	A	major	0.14457831325301204	0.012048192771084338	0.6422990361445783
532	bach_en_fr_suites	BWV806_05_Double_I	10	370	1721.7536076006095	1720	Baroque	Baroque	A	minor	0.8888888888888888	0.3888888888888889	0.6495755555555556
533	bach_en_fr_suites	BWV806_06_Double_II	10	371	1721.7536076006095	1720	Baroque	Baroque	A	major	0.10843373493975904	0.060240963855421686	0.6624524096385542
534	bach_en_fr_suites	BWV806_06_Double_II	10	371	1721.7536076006095	1720	Baroque	Baroque	A	minor	0.9411764705882353	0.23529411764705882	0.6443582352941177
535	bach_en_fr_suites	BWV806_07_Sarabande	10	372	1721.7536076006095	1720	Baroque	Baroque	A	major	0.9272727272727272	0.14545454545454545	0.8237307272727273
536	bach_en_fr_suites	BWV806_07_Sarabande	10	372	1721.7536076006095	1720	Baroque	Baroque	A	minor	1.5294117647058822	0.47058823529411764	0.6473599999999999
537	bach_en_fr_suites	BWV806_08_Bouree_I	10	373	1721.7536076006095	1720	Baroque	Baroque	A	major	0.22857142857142856	0.05714285714285714	0.6248469999999999
538	bach_en_fr_suites	BWV806_09_Bouree_II	10	374	1721.7536076006095	1720	Baroque	Baroque	a	minor	0.6693548387096774	0.2661290322580645	0.6814966129032257
539	bach_en_fr_suites	BWV806_10_Gigue	10	375	1721.7536076006095	1720	Baroque	Baroque	A	major	0.21311475409836064	0.13114754098360656	0.619329262295082
540	bach_en_fr_suites	BWV807_01_Prelude	10	376	1721.7536076006095	1720	Baroque	Baroque	a	minor	1.2815533980582525	0.19223300970873786	0.7839246796116505
541	bach_en_fr_suites	BWV807_01_Prelude	10	376	1721.7536076006095	1720	Baroque	Baroque	a	major	0.3877551020408163	0.0	0.7825191836734694
542	bach_en_fr_suites	BWV807_02_Allemande	10	377	1721.7536076006095	1720	Baroque	Baroque	a	minor	1.088	0.184	0.79174184
543	bach_en_fr_suites	BWV807_03_Courante	10	378	1721.7536076006095	1720	Baroque	Baroque	a	minor	0.8181818181818182	0.1590909090909091	0.6493810227272727
544	bach_en_fr_suites	BWV807_03_Courante	10	378	1721.7536076006095	1720	Baroque	Baroque	a	major	0.05	0.0	0.631618
545	bach_en_fr_suites	BWV807_04_Sarabande	10	379	1721.7536076006095	1720	Baroque	Baroque	a	minor	0.9259259259259259	0.05555555555555555	0.717057037037037
546	bach_en_fr_suites	BWV807_04_Sarabande	10	379	1721.7536076006095	1720	Baroque	Baroque	a	major	0.18181818181818182	0.0	0.7055427272727273
547	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	10	380	1721.7536076006095	1720	Baroque	Baroque	a	minor	1.1090909090909091	0.45454545454545453	0.7963138181818182
548	bach_en_fr_suites	BWV807_04a_Agrements_de_la_Sarabande	10	380	1721.7536076006095	1720	Baroque	Baroque	a	major	0.17391304347826086	0.0	0.7491839130434783
549	bach_en_fr_suites	BWV807_05_Bourree_I	10	381	1721.7536076006095	1720	Baroque	Baroque	a	minor	1.0802469135802468	0.13580246913580246	0.6700904320987654
550	bach_en_fr_suites	BWV807_06_Bourree_II	10	382	1721.7536076006095	1720	Baroque	Baroque	A	major	0.34782608695652173	0.07246376811594203	0.6931326086956522
551	bach_en_fr_suites	BWV807_07_Gigue	10	383	1721.7536076006095	1720	Baroque	Baroque	a	minor	0.7731958762886598	0.44329896907216493	0.6418579381443299
552	bach_en_fr_suites	BWV807_07_Gigue	10	383	1721.7536076006095	1720	Baroque	Baroque	a	major	0.04878048780487805	0.024390243902439025	0.6230846341463414
553	bach_en_fr_suites	BWV808_01_Prelude	10	384	1721.7536076006095	1720	Baroque	Baroque	g	minor	1.1964285714285714	0.47767857142857145	0.7017974553571429
554	bach_en_fr_suites	BWV808_01_Prelude	10	384	1721.7536076006095	1720	Baroque	Baroque	g	major	0.2537313432835821	0.11194029850746269	0.6908558955223881
555	bach_en_fr_suites	BWV808_02_Allemande	10	385	1721.7536076006095	1720	Baroque	Baroque	g	minor	1.140495867768595	0.19834710743801653	0.7479423966942149
556	bach_en_fr_suites	BWV808_03_Courante	10	386	1721.7536076006095	1720	Baroque	Baroque	g	minor	1.0718954248366013	0.1830065359477124	0.7126691503267975
557	bach_en_fr_suites	BWV808_04_Sarabande	10	387	1721.7536076006095	1720	Baroque	Baroque	g	minor	2.441860465116279	0.3953488372093023	1.0124079069767442
558	bach_en_fr_suites	BWV808_04a_Agrements_de_la_Sarabande	10	388	1721.7536076006095	1720	Baroque	Baroque	g	minor	2.4	0.46	1.0531958000000001
559	bach_en_fr_suites	BWV808_05_Gavotte_I	10	389	1721.7536076006095	1720	Baroque	Baroque	g	minor	1.0	0.16470588235294117	0.6436879999999999
560	bach_en_fr_suites	BWV808_05_Gavotte_I	10	389	1721.7536076006095	1720	Baroque	Baroque	g	major	0.15	0.0	0.595083
561	bach_en_fr_suites	BWV808_06_Gavotte_II	10	390	1721.7536076006095	1720	Baroque	Baroque	G	major	0.0	0.0	0.6033396363636363
562	bach_en_fr_suites	BWV808_07_Gigue	10	391	1721.7536076006095	1720	Baroque	Baroque	g	minor	1.0625	0.1971153846153846	0.6816103846153846
563	bach_en_fr_suites	BWV809_01_Prelude	10	392	1721.7536076006095	1720	Baroque	Baroque	F	major	0.16147308781869688	0.04815864022662889	0.749966345609065
564	bach_en_fr_suites	BWV809_01_Prelude	10	392	1721.7536076006095	1720	Baroque	Baroque	F	minor	1.05	0.3142857142857143	0.8260439285714285
565	bach_en_fr_suites	BWV809_02_Allemande	10	393	1721.7536076006095	1720	Baroque	Baroque	F	major	0.4823529411764706	0.09411764705882353	0.8152922352941177
566	bach_en_fr_suites	BWV809_02_Allemande	10	393	1721.7536076006095	1720	Baroque	Baroque	F	minor	1.125	0.0	0.899715
567	bach_en_fr_suites	BWV809_03_Courante	10	394	1721.7536076006095	1720	Baroque	Baroque	F	major	0.14285714285714285	0.08928571428571429	0.6550683928571429
568	bach_en_fr_suites	BWV809_03_Courante	10	394	1721.7536076006095	1720	Baroque	Baroque	F	minor	1.2	0.7	0.845845
569	bach_en_fr_suites	BWV809_04_Sarabande	10	395	1721.7536076006095	1720	Baroque	Baroque	F	major	0.5365853658536586	0.14634146341463414	0.8436224390243903
570	bach_en_fr_suites	BWV809_04_Sarabande	10	395	1721.7536076006095	1720	Baroque	Baroque	F	minor	1.5	0.0	0.9090794444444446
571	bach_en_fr_suites	BWV809_05_Menuett_I	10	396	1721.7536076006095	1720	Baroque	Baroque	F	major	0.07575757575757576	0.030303030303030304	0.6268
572	bach_en_fr_suites	BWV809_05_Menuett_I	10	396	1721.7536076006095	1720	Baroque	Baroque	F	minor	1.5	0.2	0.567102
573	bach_en_fr_suites	BWV809_06_Menuett_II	10	397	1721.7536076006095	1720	Baroque	Baroque	d	minor	0.625	0.19444444444444445	0.6188138888888889
574	bach_en_fr_suites	BWV809_07_Gigue	10	398	1721.7536076006095	1720	Baroque	Baroque	F	major	0.25766871165644173	0.05521472392638037	0.6679574846625768
