	corpus	piece	corpus_id	piece_id	corpus_year	piece_year	period_Johannes	period_Fabian	globalkey	localkey	WLC	OLC	WLD
76	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	IV	0.0	0.0	0.04425274509803921
77	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	I	0.0	0.0	0.03525
78	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	v	0.7	0.1	0.19374470588235293
79	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	IV	0.0	0.0	0.06832264705882352
80	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	v	1.0	0.0	0.20889529411764704
81	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	I	0.1	0.0	0.15293299999999999
82	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	IV	0.0	0.0	0.09043882352941177
83	monteverdi_madrigals	5-01	2	12	1609.1691322587767	1605	pre-Baroque	Renaissance	G	I	0.0	0.0	0.14362824999999999
84	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	i	1.0769230769230769	0.0	0.13405213114754097
85	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	iv	1.4	0.0	0.19123057142857142
86	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	VI	0.0	0.14285714285714285	0.2717503846153846
87	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	VII	0.6666666666666666	0.3333333333333333	0.2169230769230769
88	monteverdi_madrigals	5-03	2	13	1609.1691322587767	1605	pre-Baroque	Renaissance	d	iv	1.2	0.0	0.06714285714285713
